txn_id,nextReviewTime_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
52950,10,537.99,1,537.99,NaN,537.99,537.99,537.99,NaN,0.0,NaN,NaN,537.99,0.0,NaN,NaN
53234,3,770.75,1,770.75,NaN,770.75,770.75,770.75,NaN,0.0,NaN,NaN,770.75,0.0,NaN,NaN
53805,25,161.03,1,161.03,NaN,161.03,161.03,161.03,NaN,0.0,NaN,NaN,161.03,0.0,NaN,NaN
53815,10,497.48,1,497.48,NaN,497.48,497.48,497.48,NaN,0.0,NaN,NaN,497.48,0.0,NaN,NaN
53926,27,417.69,1,417.69,NaN,417.69,417.69,417.69,NaN,0.0,NaN,NaN,417.69,0.0,NaN,NaN
54021,12,323.71,1,323.71,NaN,323.71,323.71,323.71,NaN,0.0,NaN,NaN,323.71,0.0,NaN,NaN
54024,3,36.0,1,36.0,NaN,36.0,36.0,36.0,NaN,0.0,NaN,NaN,36.0,0.0,NaN,NaN
54033,17,561.3,1,561.3,NaN,561.3,561.3,561.3,NaN,0.0,NaN,NaN,561.3,0.0,NaN,NaN
54416,1,304.44,1,304.44,NaN,304.44,304.44,304.44,NaN,0.0,NaN,NaN,304.44,0.0,NaN,NaN
54428,13,213.0,1,213.0,NaN,213.0,213.0,213.0,NaN,0.0,NaN,NaN,213.0,0.0,NaN,NaN
54612,10,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
54615,8,203.58,1,203.58,NaN,203.58,203.58,203.58,NaN,0.0,NaN,NaN,203.58,0.0,NaN,NaN
54880,7,208.76,1,208.76,NaN,208.76,208.76,208.76,NaN,0.0,NaN,NaN,208.76,0.0,NaN,NaN
55082,18,321.56,1,321.56,NaN,321.56,321.56,321.56,NaN,0.0,NaN,NaN,321.56,0.0,NaN,NaN
55182,29,131.4,1,131.4,NaN,131.4,131.4,131.4,NaN,0.0,NaN,NaN,131.4,0.0,NaN,NaN
55377,14,142.4,1,142.4,NaN,142.4,142.4,142.4,NaN,0.0,NaN,NaN,142.4,0.0,NaN,NaN
55415,8,10.82,1,10.82,NaN,10.82,10.82,10.82,NaN,0.0,NaN,NaN,10.82,0.0,NaN,NaN
55478,4,193.01,1,193.01,NaN,193.01,193.01,193.01,NaN,0.0,NaN,NaN,193.01,0.0,NaN,NaN
55542,31,161.28,1,161.28,NaN,161.28,161.28,161.28,NaN,0.0,NaN,NaN,161.28,0.0,NaN,NaN
55576,29,118.8,1,118.8,NaN,118.8,118.8,118.8,NaN,0.0,NaN,NaN,118.8,0.0,NaN,NaN
55711,18,113.93,1,113.93,NaN,113.93,113.93,113.93,NaN,0.0,NaN,NaN,113.93,0.0,NaN,NaN
56285,7,161.8,1,161.8,NaN,161.8,161.8,161.8,NaN,0.0,NaN,NaN,161.8,0.0,NaN,NaN
56781,30,250.0,1,250.0,NaN,250.0,250.0,250.0,NaN,0.0,NaN,NaN,250.0,0.0,NaN,NaN
57015,11,310.47,1,310.47,NaN,310.47,310.47,310.47,NaN,0.0,NaN,NaN,310.47,0.0,NaN,NaN
57100,10,227.78,1,227.78,NaN,227.78,227.78,227.78,NaN,0.0,NaN,NaN,227.78,0.0,NaN,NaN
57178,15,357.07,1,357.07,NaN,357.07,357.07,357.07,NaN,0.0,NaN,NaN,357.07,0.0,NaN,NaN
57366,2,139.35,1,139.35,NaN,139.35,139.35,139.35,NaN,0.0,NaN,NaN,139.35,0.0,NaN,NaN
57771,13,600.0,1,600.0,NaN,600.0,600.0,600.0,NaN,0.0,NaN,NaN,600.0,0.0,NaN,NaN
57781,18,4.63,1,4.63,NaN,4.63,4.63,4.63,NaN,0.0,NaN,NaN,4.63,0.0,NaN,NaN
57938,22,776.23,1,776.23,NaN,776.23,776.23,776.23,NaN,0.0,NaN,NaN,776.23,0.0,NaN,NaN
58027,14,95.76,1,95.76,NaN,95.76,95.76,95.76,NaN,0.0,NaN,NaN,95.76,0.0,NaN,NaN
58082,22,163.46,1,163.46,NaN,163.46,163.46,163.46,NaN,0.0,NaN,NaN,163.46,0.0,NaN,NaN
58276,10,165.83,1,165.83,NaN,165.83,165.83,165.83,NaN,0.0,NaN,NaN,165.83,0.0,NaN,NaN
58448,3,280.85,1,280.85,NaN,280.85,280.85,280.85,NaN,0.0,NaN,NaN,280.85,0.0,NaN,NaN
59820,3,1488.0,1,1488.0,NaN,1488.0,1488.0,1488.0,NaN,0.0,NaN,NaN,1488.0,0.0,NaN,NaN
59844,20,297.16,1,297.16,NaN,297.16,297.16,297.16,NaN,0.0,NaN,NaN,297.16,0.0,NaN,NaN
59888,27,331.28,1,331.28,NaN,331.28,331.28,331.28,NaN,0.0,NaN,NaN,331.28,0.0,NaN,NaN
59988,26,232.48,1,232.48,NaN,232.48,232.48,232.48,NaN,0.0,NaN,NaN,232.48,0.0,NaN,NaN
60219,5,354.78,1,354.78,NaN,354.78,354.78,354.78,NaN,0.0,NaN,NaN,354.78,0.0,NaN,NaN
60843,30,340.72,1,340.72,NaN,340.72,340.72,340.72,NaN,0.0,NaN,NaN,340.72,0.0,NaN,NaN
60904,15,612.16,1,612.16,NaN,612.16,612.16,612.16,NaN,0.0,NaN,NaN,612.16,0.0,NaN,NaN
61506,7,334.71,1,334.71,NaN,334.71,334.71,334.71,NaN,0.0,NaN,NaN,334.71,0.0,NaN,NaN
62327,6,207.66,1,207.66,NaN,207.66,207.66,207.66,NaN,0.0,NaN,NaN,207.66,0.0,NaN,NaN
62506,17,157.9,1,157.9,NaN,157.9,157.9,157.9,NaN,0.0,NaN,NaN,157.9,0.0,NaN,NaN
63474,7,388.18,1,388.18,NaN,388.18,388.18,388.18,NaN,0.0,NaN,NaN,388.18,0.0,NaN,NaN
63750,16,354.82,1,354.82,NaN,354.82,354.82,354.82,NaN,0.0,NaN,NaN,354.82,0.0,NaN,NaN
63785,6,122.74,1,122.74,NaN,122.74,122.74,122.74,NaN,0.0,NaN,NaN,122.74,0.0,NaN,NaN
64088,15,176.16,1,176.16,NaN,176.16,176.16,176.16,NaN,0.0,NaN,NaN,176.16,0.0,NaN,NaN
64114,29,144.97,1,144.97,NaN,144.97,144.97,144.97,NaN,0.0,NaN,NaN,144.97,0.0,NaN,NaN
64182,12,298.19,1,298.19,NaN,298.19,298.19,298.19,NaN,0.0,NaN,NaN,298.19,0.0,NaN,NaN
64205,1,96.14,1,96.14,NaN,96.14,96.14,96.14,NaN,0.0,NaN,NaN,96.14,0.0,NaN,NaN
64640,9,120.49,1,120.49,NaN,120.49,120.49,120.49,NaN,0.0,NaN,NaN,120.49,0.0,NaN,NaN
65280,25,192.05,1,192.05,NaN,192.05,192.05,192.05,NaN,0.0,NaN,NaN,192.05,0.0,NaN,NaN
65447,28,2862.06,1,2862.06,NaN,2862.06,2862.06,2862.06,NaN,0.0,NaN,NaN,2862.06,0.0,NaN,NaN
65482,19,3.9,1,3.9,NaN,3.9,3.9,3.9,NaN,0.0,NaN,NaN,3.9,0.0,NaN,NaN
65844,30,200.47,1,200.47,NaN,200.47,200.47,200.47,NaN,0.0,NaN,NaN,200.47,0.0,NaN,NaN
65874,4,63.25,1,63.25,NaN,63.25,63.25,63.25,NaN,0.0,NaN,NaN,63.25,0.0,NaN,NaN
65922,1,196.64,1,196.64,NaN,196.64,196.64,196.64,NaN,0.0,NaN,NaN,196.64,0.0,NaN,NaN
66224,5,199.7,1,199.7,NaN,199.7,199.7,199.7,NaN,0.0,NaN,NaN,199.7,0.0,NaN,NaN
66571,20,672.9,1,672.9,NaN,672.9,672.9,672.9,NaN,0.0,NaN,NaN,672.9,0.0,NaN,NaN
66916,25,28.35,1,28.35,NaN,28.35,28.35,28.35,NaN,0.0,NaN,NaN,28.35,0.0,NaN,NaN
67026,21,327.2,1,327.2,NaN,327.2,327.2,327.2,NaN,0.0,NaN,NaN,327.2,0.0,NaN,NaN
67150,12,377.74,1,377.74,NaN,377.74,377.74,377.74,NaN,0.0,NaN,NaN,377.74,0.0,NaN,NaN
67368,30,449.2,1,449.2,NaN,449.2,449.2,449.2,NaN,0.0,NaN,NaN,449.2,0.0,NaN,NaN
67394,24,130.26,1,130.26,NaN,130.26,130.26,130.26,NaN,0.0,NaN,NaN,130.26,0.0,NaN,NaN
67409,27,448.1,1,448.1,NaN,448.1,448.1,448.1,NaN,0.0,NaN,NaN,448.1,0.0,NaN,NaN
67584,10,183.5,1,183.5,NaN,183.5,183.5,183.5,NaN,0.0,NaN,NaN,183.5,0.0,NaN,NaN
67707,15,358.57,1,358.57,NaN,358.57,358.57,358.57,NaN,0.0,NaN,NaN,358.57,0.0,NaN,NaN
67977,10,430.0,1,430.0,NaN,430.0,430.0,430.0,NaN,0.0,NaN,NaN,430.0,0.0,NaN,NaN
68034,30,325.44,1,325.44,NaN,325.44,325.44,325.44,NaN,0.0,NaN,NaN,325.44,0.0,NaN,NaN
68068,10,412.93,1,412.93,NaN,412.93,412.93,412.93,NaN,0.0,NaN,NaN,412.93,0.0,NaN,NaN
68073,28,390.7,1,390.7,NaN,390.7,390.7,390.7,NaN,0.0,NaN,NaN,390.7,0.0,NaN,NaN
68266,18,222.831,1,222.831,NaN,222.831,222.831,222.831,NaN,0.0,NaN,NaN,222.831,0.0,NaN,NaN
68471,2,325.47,1,325.47,NaN,325.47,325.47,325.47,NaN,0.0,NaN,NaN,325.47,0.0,NaN,NaN
68646,12,187.18,1,187.18,NaN,187.18,187.18,187.18,NaN,0.0,NaN,NaN,187.18,0.0,NaN,NaN
69155,26,355.56,1,355.56,NaN,355.56,355.56,355.56,NaN,0.0,NaN,NaN,355.56,0.0,NaN,NaN
69448,6,245.8,1,245.8,NaN,245.8,245.8,245.8,NaN,0.0,NaN,NaN,245.8,0.0,NaN,NaN
69477,18,65.25,1,65.25,NaN,65.25,65.25,65.25,NaN,0.0,NaN,NaN,65.25,0.0,NaN,NaN
70231,27,94.8,1,94.8,NaN,94.8,94.8,94.8,NaN,0.0,NaN,NaN,94.8,0.0,NaN,NaN
70841,11,51.3,1,51.3,NaN,51.3,51.3,51.3,NaN,0.0,NaN,NaN,51.3,0.0,NaN,NaN
70951,7,264.73,1,264.73,NaN,264.73,264.73,264.73,NaN,0.0,NaN,NaN,264.73,0.0,NaN,NaN
71192,18,608.1,1,608.1,NaN,608.1,608.1,608.1,NaN,0.0,NaN,NaN,608.1,0.0,NaN,NaN
71373,22,3.12,1,3.12,NaN,3.12,3.12,3.12,NaN,0.0,NaN,NaN,3.12,0.0,NaN,NaN
71525,29,131.64,1,131.64,NaN,131.64,131.64,131.64,NaN,0.0,NaN,NaN,131.64,0.0,NaN,NaN
71662,4,99.0,1,99.0,NaN,99.0,99.0,99.0,NaN,0.0,NaN,NaN,99.0,0.0,NaN,NaN
71801,20,310.2,1,310.2,NaN,310.2,310.2,310.2,NaN,0.0,NaN,NaN,310.2,0.0,NaN,NaN
71874,12,413.58,1,413.58,NaN,413.58,413.58,413.58,NaN,0.0,NaN,NaN,413.58,0.0,NaN,NaN
72069,1,1028.04,1,1028.04,NaN,1028.04,1028.04,1028.04,NaN,0.0,NaN,NaN,1028.04,0.0,NaN,NaN
72125,30,302.15,1,302.15,NaN,302.15,302.15,302.15,NaN,0.0,NaN,NaN,302.15,0.0,NaN,NaN
72315,25,361.27,1,361.27,NaN,361.27,361.27,361.27,NaN,0.0,NaN,NaN,361.27,0.0,NaN,NaN
72455,22,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
72561,3,202.56,1,202.56,NaN,202.56,202.56,202.56,NaN,0.0,NaN,NaN,202.56,0.0,NaN,NaN
72650,9,1465.6,1,1465.6,NaN,1465.6,1465.6,1465.6,NaN,0.0,NaN,NaN,1465.6,0.0,NaN,NaN
72797,10,652.62,1,652.62,NaN,652.62,652.62,652.62,NaN,0.0,NaN,NaN,652.62,0.0,NaN,NaN
73143,26,322.8,1,322.8,NaN,322.8,322.8,322.8,NaN,0.0,NaN,NaN,322.8,0.0,NaN,NaN
73150,18,194.37,1,194.37,NaN,194.37,194.37,194.37,NaN,0.0,NaN,NaN,194.37,0.0,NaN,NaN
73454,2,505.18,1,505.18,NaN,505.18,505.18,505.18,NaN,0.0,NaN,NaN,505.18,0.0,NaN,NaN
73766,9,164.28,1,164.28,NaN,164.28,164.28,164.28,NaN,0.0,NaN,NaN,164.28,0.0,NaN,NaN
73919,28,20.16,1,20.16,NaN,20.16,20.16,20.16,NaN,0.0,NaN,NaN,20.16,0.0,NaN,NaN
74191,1,278.65,1,278.65,NaN,278.65,278.65,278.65,NaN,0.0,NaN,NaN,278.65,0.0,NaN,NaN
74297,4,3.25,1,3.25,NaN,3.25,3.25,3.25,NaN,0.0,NaN,NaN,3.25,0.0,NaN,NaN
74324,5,341.36,1,341.36,NaN,341.36,341.36,341.36,NaN,0.0,NaN,NaN,341.36,0.0,NaN,NaN
75068,8,397.63,1,397.63,NaN,397.63,397.63,397.63,NaN,0.0,NaN,NaN,397.63,0.0,NaN,NaN
75206,9,228.46,1,228.46,NaN,228.46,228.46,228.46,NaN,0.0,NaN,NaN,228.46,0.0,NaN,NaN
75211,15,29.7,1,29.7,NaN,29.7,29.7,29.7,NaN,0.0,NaN,NaN,29.7,0.0,NaN,NaN
75309,29,104.82,1,104.82,NaN,104.82,104.82,104.82,NaN,0.0,NaN,NaN,104.82,0.0,NaN,NaN
75392,21,388.28,1,388.28,NaN,388.28,388.28,388.28,NaN,0.0,NaN,NaN,388.28,0.0,NaN,NaN
75615,24,168.08,1,168.08,NaN,168.08,168.08,168.08,NaN,0.0,NaN,NaN,168.08,0.0,NaN,NaN
76098,19,303.3,1,303.3,NaN,303.3,303.3,303.3,NaN,0.0,NaN,NaN,303.3,0.0,NaN,NaN
76205,2,118.44,1,118.44,NaN,118.44,118.44,118.44,NaN,0.0,NaN,NaN,118.44,0.0,NaN,NaN
76331,15,351.83,1,351.83,NaN,351.83,351.83,351.83,NaN,0.0,NaN,NaN,351.83,0.0,NaN,NaN
76700,15,773.94,1,773.94,NaN,773.94,773.94,773.94,NaN,0.0,NaN,NaN,773.94,0.0,NaN,NaN
76778,12,154.88,1,154.88,NaN,154.88,154.88,154.88,NaN,0.0,NaN,NaN,154.88,0.0,NaN,NaN
76915,9,1434.0,1,1434.0,NaN,1434.0,1434.0,1434.0,NaN,0.0,NaN,NaN,1434.0,0.0,NaN,NaN
76935,19,416.7,1,416.7,NaN,416.7,416.7,416.7,NaN,0.0,NaN,NaN,416.7,0.0,NaN,NaN
77311,8,863.89,1,863.89,NaN,863.89,863.89,863.89,NaN,0.0,NaN,NaN,863.89,0.0,NaN,NaN
77535,26,70.68,1,70.68,NaN,70.68,70.68,70.68,NaN,0.0,NaN,NaN,70.68,0.0,NaN,NaN
77549,18,474.74,1,474.74,NaN,474.74,474.74,474.74,NaN,0.0,NaN,NaN,474.74,0.0,NaN,NaN
77557,13,18.75,1,18.75,NaN,18.75,18.75,18.75,NaN,0.0,NaN,NaN,18.75,0.0,NaN,NaN
77924,13,560.8,1,560.8,NaN,560.8,560.8,560.8,NaN,0.0,NaN,NaN,560.8,0.0,NaN,NaN
77990,27,192.53,1,192.53,NaN,192.53,192.53,192.53,NaN,0.0,NaN,NaN,192.53,0.0,NaN,NaN
78175,9,449.28,1,449.28,NaN,449.28,449.28,449.28,NaN,0.0,NaN,NaN,449.28,0.0,NaN,NaN
78236,9,278.52,1,278.52,NaN,278.52,278.52,278.52,NaN,0.0,NaN,NaN,278.52,0.0,NaN,NaN
78438,15,659.8,1,659.8,NaN,659.8,659.8,659.8,NaN,0.0,NaN,NaN,659.8,0.0,NaN,NaN
78501,1,111.98,1,111.98,NaN,111.98,111.98,111.98,NaN,0.0,NaN,NaN,111.98,0.0,NaN,NaN
79127,12,310.9,1,310.9,NaN,310.9,310.9,310.9,NaN,0.0,NaN,NaN,310.9,0.0,NaN,NaN
79218,24,222.0,1,222.0,NaN,222.0,222.0,222.0,NaN,0.0,NaN,NaN,222.0,0.0,NaN,NaN
79558,2,232.65,1,232.65,NaN,232.65,232.65,232.65,NaN,0.0,NaN,NaN,232.65,0.0,NaN,NaN
80116,20,141.4,1,141.4,NaN,141.4,141.4,141.4,NaN,0.0,NaN,NaN,141.4,0.0,NaN,NaN
80169,19,718.08,1,718.08,NaN,718.08,718.08,718.08,NaN,0.0,NaN,NaN,718.08,0.0,NaN,NaN
80210,24,832.01,1,832.01,NaN,832.01,832.01,832.01,NaN,0.0,NaN,NaN,832.01,0.0,NaN,NaN
80296,13,139.92,1,139.92,NaN,139.92,139.92,139.92,NaN,0.0,NaN,NaN,139.92,0.0,NaN,NaN
80638,17,152.64,1,152.64,NaN,152.64,152.64,152.64,NaN,0.0,NaN,NaN,152.64,0.0,NaN,NaN
80758,17,1794.05,1,1794.05,NaN,1794.05,1794.05,1794.05,NaN,0.0,NaN,NaN,1794.05,0.0,NaN,NaN
80830,25,177.31,1,177.31,NaN,177.31,177.31,177.31,NaN,0.0,NaN,NaN,177.31,0.0,NaN,NaN
80902,11,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
81324,13,120.06,1,120.06,NaN,120.06,120.06,120.06,NaN,0.0,NaN,NaN,120.06,0.0,NaN,NaN
81610,1,131.4,1,131.4,NaN,131.4,131.4,131.4,NaN,0.0,NaN,NaN,131.4,0.0,NaN,NaN
81642,28,298.24,1,298.24,NaN,298.24,298.24,298.24,NaN,0.0,NaN,NaN,298.24,0.0,NaN,NaN
81682,22,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
81839,20,277.85,1,277.85,NaN,277.85,277.85,277.85,NaN,0.0,NaN,NaN,277.85,0.0,NaN,NaN
81850,31,285.35,1,285.35,NaN,285.35,285.35,285.35,NaN,0.0,NaN,NaN,285.35,0.0,NaN,NaN
82275,6,192.2,1,192.2,NaN,192.2,192.2,192.2,NaN,0.0,NaN,NaN,192.2,0.0,NaN,NaN
82323,18,313.14,1,313.14,NaN,313.14,313.14,313.14,NaN,0.0,NaN,NaN,313.14,0.0,NaN,NaN
82663,15,775.22,1,775.22,NaN,775.22,775.22,775.22,NaN,0.0,NaN,NaN,775.22,0.0,NaN,NaN
82823,14,315.66,1,315.66,NaN,315.66,315.66,315.66,NaN,0.0,NaN,NaN,315.66,0.0,NaN,NaN
83353,10,411.44,1,411.44,NaN,411.44,411.44,411.44,NaN,0.0,NaN,NaN,411.44,0.0,NaN,NaN
83539,7,210.9,1,210.9,NaN,210.9,210.9,210.9,NaN,0.0,NaN,NaN,210.9,0.0,NaN,NaN
84015,24,275.4,1,275.4,NaN,275.4,275.4,275.4,NaN,0.0,NaN,NaN,275.4,0.0,NaN,NaN
84283,27,124.6,1,124.6,NaN,124.6,124.6,124.6,NaN,0.0,NaN,NaN,124.6,0.0,NaN,NaN
84435,11,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
84466,12,88.15,1,88.15,NaN,88.15,88.15,88.15,NaN,0.0,NaN,NaN,88.15,0.0,NaN,NaN
84546,24,5.1,1,5.1,NaN,5.1,5.1,5.1,NaN,0.0,NaN,NaN,5.1,0.0,NaN,NaN
84672,3,35.1,1,35.1,NaN,35.1,35.1,35.1,NaN,0.0,NaN,NaN,35.1,0.0,NaN,NaN
84679,26,67.5,1,67.5,NaN,67.5,67.5,67.5,NaN,0.0,NaN,NaN,67.5,0.0,NaN,NaN
84973,13,23.4,1,23.4,NaN,23.4,23.4,23.4,NaN,0.0,NaN,NaN,23.4,0.0,NaN,NaN
85794,1,76.65,1,76.65,NaN,76.65,76.65,76.65,NaN,0.0,NaN,NaN,76.65,0.0,NaN,NaN
85806,7,5.64,1,5.64,NaN,5.64,5.64,5.64,NaN,0.0,NaN,NaN,5.64,0.0,NaN,NaN
86050,2,11.65,1,11.65,NaN,11.65,11.65,11.65,NaN,0.0,NaN,NaN,11.65,0.0,NaN,NaN
86333,29,2.55,1,2.55,NaN,2.55,2.55,2.55,NaN,0.0,NaN,NaN,2.55,0.0,NaN,NaN
86675,22,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
86711,10,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
86742,23,32.55,1,32.55,NaN,32.55,32.55,32.55,NaN,0.0,NaN,NaN,32.55,0.0,NaN,NaN
87552,4,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
87982,11,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
88325,20,14.85,1,14.85,NaN,14.85,14.85,14.85,NaN,0.0,NaN,NaN,14.85,0.0,NaN,NaN
88517,24,3.48,1,3.48,NaN,3.48,3.48,3.48,NaN,0.0,NaN,NaN,3.48,0.0,NaN,NaN
88525,11,63.94,1,63.94,NaN,63.94,63.94,63.94,NaN,0.0,NaN,NaN,63.94,0.0,NaN,NaN
89308,20,29.4,1,29.4,NaN,29.4,29.4,29.4,NaN,0.0,NaN,NaN,29.4,0.0,NaN,NaN
89526,18,765.15,1,765.15,NaN,765.15,765.15,765.15,NaN,0.0,NaN,NaN,765.15,0.0,NaN,NaN
89537,9,99.6,1,99.6,NaN,99.6,99.6,99.6,NaN,0.0,NaN,NaN,99.6,0.0,NaN,NaN
89675,12,16.25,1,16.25,NaN,16.25,16.25,16.25,NaN,0.0,NaN,NaN,16.25,0.0,NaN,NaN
90267,26,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
50138,21,1919.14,1,1919.14,NaN,1919.14,1919.14,1919.14,NaN,0.0,NaN,NaN,1919.14,0.0,NaN,NaN
50335,19,98.18,1,98.18,NaN,98.18,98.18,98.18,NaN,0.0,NaN,NaN,98.18,0.0,NaN,NaN
50349,29,341.9,1,341.9,NaN,341.9,341.9,341.9,NaN,0.0,NaN,NaN,341.9,0.0,NaN,NaN
50422,17,236.97,1,236.97,NaN,236.97,236.97,236.97,NaN,0.0,NaN,NaN,236.97,0.0,NaN,NaN
50693,11,211.8,1,211.8,NaN,211.8,211.8,211.8,NaN,0.0,NaN,NaN,211.8,0.0,NaN,NaN
50706,15,156.74,1,156.74,NaN,156.74,156.74,156.74,NaN,0.0,NaN,NaN,156.74,0.0,NaN,NaN
50742,17,37.35,1,37.35,NaN,37.35,37.35,37.35,NaN,0.0,NaN,NaN,37.35,0.0,NaN,NaN
50759,26,308.8,1,308.8,NaN,308.8,308.8,308.8,NaN,0.0,NaN,NaN,308.8,0.0,NaN,NaN
50789,4,382.69,1,382.69,NaN,382.69,382.69,382.69,NaN,0.0,NaN,NaN,382.69,0.0,NaN,NaN
51016,30,165.94,1,165.94,NaN,165.94,165.94,165.94,NaN,0.0,NaN,NaN,165.94,0.0,NaN,NaN
51095,4,329.36,1,329.36,NaN,329.36,329.36,329.36,NaN,0.0,NaN,NaN,329.36,0.0,NaN,NaN
51231,11,190.34,1,190.34,NaN,190.34,190.34,190.34,NaN,0.0,NaN,NaN,190.34,0.0,NaN,NaN
51343,18,656.7,1,656.7,NaN,656.7,656.7,656.7,NaN,0.0,NaN,NaN,656.7,0.0,NaN,NaN
51826,25,304.5,1,304.5,NaN,304.5,304.5,304.5,NaN,0.0,NaN,NaN,304.5,0.0,NaN,NaN
51906,23,341.66,1,341.66,NaN,341.66,341.66,341.66,NaN,0.0,NaN,NaN,341.66,0.0,NaN,NaN
52228,30,136.25,1,136.25,NaN,136.25,136.25,136.25,NaN,0.0,NaN,NaN,136.25,0.0,NaN,NaN
52374,6,218.05,1,218.05,NaN,218.05,218.05,218.05,NaN,0.0,NaN,NaN,218.05,0.0,NaN,NaN
52571,21,192.4,1,192.4,NaN,192.4,192.4,192.4,NaN,0.0,NaN,NaN,192.4,0.0,NaN,NaN
52696,5,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
53013,25,73.5,1,73.5,NaN,73.5,73.5,73.5,NaN,0.0,NaN,NaN,73.5,0.0,NaN,NaN
54282,18,626.6,1,626.6,NaN,626.6,626.6,626.6,NaN,0.0,NaN,NaN,626.6,0.0,NaN,NaN
54334,26,574.19,1,574.19,NaN,574.19,574.19,574.19,NaN,0.0,NaN,NaN,574.19,0.0,NaN,NaN
54386,20,662.38,1,662.38,NaN,662.38,662.38,662.38,NaN,0.0,NaN,NaN,662.38,0.0,NaN,NaN
55277,26,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
55330,17,127.95,1,127.95,NaN,127.95,127.95,127.95,NaN,0.0,NaN,NaN,127.95,0.0,NaN,NaN
55418,29,119.15,1,119.15,NaN,119.15,119.15,119.15,NaN,0.0,NaN,NaN,119.15,0.0,NaN,NaN
56200,22,103.65,1,103.65,NaN,103.65,103.65,103.65,NaN,0.0,NaN,NaN,103.65,0.0,NaN,NaN
56380,3,463.0,1,463.0,NaN,463.0,463.0,463.0,NaN,0.0,NaN,NaN,463.0,0.0,NaN,NaN
56422,19,374.64,1,374.64,NaN,374.64,374.64,374.64,NaN,0.0,NaN,NaN,374.64,0.0,NaN,NaN
56500,28,210.05,1,210.05,NaN,210.05,210.05,210.05,NaN,0.0,NaN,NaN,210.05,0.0,NaN,NaN
56973,30,146.23,1,146.23,NaN,146.23,146.23,146.23,NaN,0.0,NaN,NaN,146.23,0.0,NaN,NaN
57176,4,117.93,1,117.93,NaN,117.93,117.93,117.93,NaN,0.0,NaN,NaN,117.93,0.0,NaN,NaN
57327,12,218.1,1,218.1,NaN,218.1,218.1,218.1,NaN,0.0,NaN,NaN,218.1,0.0,NaN,NaN
57558,16,326.5,1,326.5,NaN,326.5,326.5,326.5,NaN,0.0,NaN,NaN,326.5,0.0,NaN,NaN
57605,13,357.12,1,357.12,NaN,357.12,357.12,357.12,NaN,0.0,NaN,NaN,357.12,0.0,NaN,NaN
58125,20,279.73,1,279.73,NaN,279.73,279.73,279.73,NaN,0.0,NaN,NaN,279.73,0.0,NaN,NaN
58173,25,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
58197,28,5513.32,1,5513.32,NaN,5513.32,5513.32,5513.32,NaN,0.0,NaN,NaN,5513.32,0.0,NaN,NaN
58378,24,330.51,1,330.51,NaN,330.51,330.51,330.51,NaN,0.0,NaN,NaN,330.51,0.0,NaN,NaN
58444,6,1700.4,1,1700.4,NaN,1700.4,1700.4,1700.4,NaN,0.0,NaN,NaN,1700.4,0.0,NaN,NaN
58579,2,600.0,1,600.0,NaN,600.0,600.0,600.0,NaN,0.0,NaN,NaN,600.0,0.0,NaN,NaN
58656,27,1182.0,1,1182.0,NaN,1182.0,1182.0,1182.0,NaN,0.0,NaN,NaN,1182.0,0.0,NaN,NaN
59060,26,112.41,1,112.41,NaN,112.41,112.41,112.41,NaN,0.0,NaN,NaN,112.41,0.0,NaN,NaN
