txn_id,lastReviewTime_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
52570,3,610.8,1,610.8,NaN,610.8,610.8,610.8,NaN,0.0,NaN,NaN,610.8,0.0,NaN,NaN
53234,3,770.75,1,770.75,NaN,770.75,770.75,770.75,NaN,0.0,NaN,NaN,770.75,0.0,NaN,NaN
53326,8,328.92,1,328.92,NaN,328.92,328.92,328.92,NaN,0.0,NaN,NaN,328.92,0.0,NaN,NaN
53816,14,497.48,1,497.48,NaN,497.48,497.48,497.48,NaN,0.0,NaN,NaN,497.48,0.0,NaN,NaN
53921,3,374.93,1,374.93,NaN,374.93,374.93,374.93,NaN,0.0,NaN,NaN,374.93,0.0,NaN,NaN
54428,13,213.0,1,213.0,NaN,213.0,213.0,213.0,NaN,0.0,NaN,NaN,213.0,0.0,NaN,NaN
54595,11,326.36,1,326.36,NaN,326.36,326.36,326.36,NaN,0.0,NaN,NaN,326.36,0.0,NaN,NaN
54623,1,345.02,1,345.02,NaN,345.02,345.02,345.02,NaN,0.0,NaN,NaN,345.02,0.0,NaN,NaN
54649,5,44.35,1,44.35,NaN,44.35,44.35,44.35,NaN,0.0,NaN,NaN,44.35,0.0,NaN,NaN
54716,14,195.9,1,195.9,NaN,195.9,195.9,195.9,NaN,0.0,NaN,NaN,195.9,0.0,NaN,NaN
55127,8,330.8,1,330.8,NaN,330.8,330.8,330.8,NaN,0.0,NaN,NaN,330.8,0.0,NaN,NaN
55130,12,223.2,1,223.2,NaN,223.2,223.2,223.2,NaN,0.0,NaN,NaN,223.2,0.0,NaN,NaN
55243,9,109.5,1,109.5,NaN,109.5,109.5,109.5,NaN,0.0,NaN,NaN,109.5,0.0,NaN,NaN
55278,20,14022.92,1,14022.92,NaN,14022.92,14022.92,14022.92,NaN,0.0,NaN,NaN,14022.92,0.0,NaN,NaN
56055,18,929.22,1,929.22,NaN,929.22,929.22,929.22,NaN,0.0,NaN,NaN,929.22,0.0,NaN,NaN
56338,28,155.0,1,155.0,NaN,155.0,155.0,155.0,NaN,0.0,NaN,NaN,155.0,0.0,NaN,NaN
56366,9,119.65,1,119.65,NaN,119.65,119.65,119.65,NaN,0.0,NaN,NaN,119.65,0.0,NaN,NaN
56396,6,134.97,1,134.97,NaN,134.97,134.97,134.97,NaN,0.0,NaN,NaN,134.97,0.0,NaN,NaN
56486,3,222.65,1,222.65,NaN,222.65,222.65,222.65,NaN,0.0,NaN,NaN,222.65,0.0,NaN,NaN
56746,20,2597.4,1,2597.4,NaN,2597.4,2597.4,2597.4,NaN,0.0,NaN,NaN,2597.4,0.0,NaN,NaN
57291,18,163.2,1,163.2,NaN,163.2,163.2,163.2,NaN,0.0,NaN,NaN,163.2,0.0,NaN,NaN
57343,19,248.27,1,248.27,NaN,248.27,248.27,248.27,NaN,0.0,NaN,NaN,248.27,0.0,NaN,NaN
57346,24,369.9,1,369.9,NaN,369.9,369.9,369.9,NaN,0.0,NaN,NaN,369.9,0.0,NaN,NaN
57689,24,185.85,1,185.85,NaN,185.85,185.85,185.85,NaN,0.0,NaN,NaN,185.85,0.0,NaN,NaN
58181,22,1407.86,1,1407.86,NaN,1407.86,1407.86,1407.86,NaN,0.0,NaN,NaN,1407.86,0.0,NaN,NaN
58377,11,184.57,1,184.57,NaN,184.57,184.57,184.57,NaN,0.0,NaN,NaN,184.57,0.0,NaN,NaN
58555,29,136.99,1,136.99,NaN,136.99,136.99,136.99,NaN,0.0,NaN,NaN,136.99,0.0,NaN,NaN
58645,11,278.65,1,278.65,NaN,278.65,278.65,278.65,NaN,0.0,NaN,NaN,278.65,0.0,NaN,NaN
58815,19,362.24,1,362.24,NaN,362.24,362.24,362.24,NaN,0.0,NaN,NaN,362.24,0.0,NaN,NaN
58913,29,483.65,1,483.65,NaN,483.65,483.65,483.65,NaN,0.0,NaN,NaN,483.65,0.0,NaN,NaN
59243,16,314.6,1,314.6,NaN,314.6,314.6,314.6,NaN,0.0,NaN,NaN,314.6,0.0,NaN,NaN
59249,28,487.51,1,487.51,NaN,487.51,487.51,487.51,NaN,0.0,NaN,NaN,487.51,0.0,NaN,NaN
59507,25,252.53,1,252.53,NaN,252.53,252.53,252.53,NaN,0.0,NaN,NaN,252.53,0.0,NaN,NaN
59537,3,383.65,1,383.65,NaN,383.65,383.65,383.65,NaN,0.0,NaN,NaN,383.65,0.0,NaN,NaN
59569,11,180.43,1,180.43,NaN,180.43,180.43,180.43,NaN,0.0,NaN,NaN,180.43,0.0,NaN,NaN
59652,22,123.2,1,123.2,NaN,123.2,123.2,123.2,NaN,0.0,NaN,NaN,123.2,0.0,NaN,NaN
59696,6,205.28,1,205.28,NaN,205.28,205.28,205.28,NaN,0.0,NaN,NaN,205.28,0.0,NaN,NaN
59820,3,1488.0,1,1488.0,NaN,1488.0,1488.0,1488.0,NaN,0.0,NaN,NaN,1488.0,0.0,NaN,NaN
60066,7,2949.12,1,2949.12,NaN,2949.12,2949.12,2949.12,NaN,0.0,NaN,NaN,2949.12,0.0,NaN,NaN
60113,26,90.0,1,90.0,NaN,90.0,90.0,90.0,NaN,0.0,NaN,NaN,90.0,0.0,NaN,NaN
60505,17,305.43,1,305.43,NaN,305.43,305.43,305.43,NaN,0.0,NaN,NaN,305.43,0.0,NaN,NaN
60533,4,564.5,1,564.5,NaN,564.5,564.5,564.5,NaN,0.0,NaN,NaN,564.5,0.0,NaN,NaN
60535,23,413.46,1,413.46,NaN,413.46,413.46,413.46,NaN,0.0,NaN,NaN,413.46,0.0,NaN,NaN
60819,10,305.56,1,305.56,NaN,305.56,305.56,305.56,NaN,0.0,NaN,NaN,305.56,0.0,NaN,NaN
60970,6,8142.75,1,8142.75,NaN,8142.75,8142.75,8142.75,NaN,0.0,NaN,NaN,8142.75,0.0,NaN,NaN
61404,11,253.47,1,253.47,NaN,253.47,253.47,253.47,NaN,0.0,NaN,NaN,253.47,0.0,NaN,NaN
61434,26,282.48,1,282.48,NaN,282.48,282.48,282.48,NaN,0.0,NaN,NaN,282.48,0.0,NaN,NaN
61494,6,328.45,1,328.45,NaN,328.45,328.45,328.45,NaN,0.0,NaN,NaN,328.45,0.0,NaN,NaN
61637,22,111.03,1,111.03,NaN,111.03,111.03,111.03,NaN,0.0,NaN,NaN,111.03,0.0,NaN,NaN
61669,30,791.33,1,791.33,NaN,791.33,791.33,791.33,NaN,0.0,NaN,NaN,791.33,0.0,NaN,NaN
61890,16,514.08,1,514.08,NaN,514.08,514.08,514.08,NaN,0.0,NaN,NaN,514.08,0.0,NaN,NaN
61919,27,161.04,1,161.04,NaN,161.04,161.04,161.04,NaN,0.0,NaN,NaN,161.04,0.0,NaN,NaN
62087,12,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
62187,25,314.26,1,314.26,NaN,314.26,314.26,314.26,NaN,0.0,NaN,NaN,314.26,0.0,NaN,NaN
62382,7,563.61,1,563.61,NaN,563.61,563.61,563.61,NaN,0.0,NaN,NaN,563.61,0.0,NaN,NaN
62424,19,75.8,1,75.8,NaN,75.8,75.8,75.8,NaN,0.0,NaN,NaN,75.8,0.0,NaN,NaN
62440,22,215.15,1,215.15,NaN,215.15,215.15,215.15,NaN,0.0,NaN,NaN,215.15,0.0,NaN,NaN
62480,10,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
62490,21,1373.46,1,1373.46,NaN,1373.46,1373.46,1373.46,NaN,0.0,NaN,NaN,1373.46,0.0,NaN,NaN
62594,23,540.36,1,540.36,NaN,540.36,540.36,540.36,NaN,0.0,NaN,NaN,540.36,0.0,NaN,NaN
62818,7,71.4,1,71.4,NaN,71.4,71.4,71.4,NaN,0.0,NaN,NaN,71.4,0.0,NaN,NaN
62998,11,114.6,1,114.6,NaN,114.6,114.6,114.6,NaN,0.0,NaN,NaN,114.6,0.0,NaN,NaN
63083,6,7.8,1,7.8,NaN,7.8,7.8,7.8,NaN,0.0,NaN,NaN,7.8,0.0,NaN,NaN
63234,15,317.16,1,317.16,NaN,317.16,317.16,317.16,NaN,0.0,NaN,NaN,317.16,0.0,NaN,NaN
63341,2,317.6,1,317.6,NaN,317.6,317.6,317.6,NaN,0.0,NaN,NaN,317.6,0.0,NaN,NaN
63585,6,350.06,1,350.06,NaN,350.06,350.06,350.06,NaN,0.0,NaN,NaN,350.06,0.0,NaN,NaN
64358,22,477.68,1,477.68,NaN,477.68,477.68,477.68,NaN,0.0,NaN,NaN,477.68,0.0,NaN,NaN
64577,10,136.25,1,136.25,NaN,136.25,136.25,136.25,NaN,0.0,NaN,NaN,136.25,0.0,NaN,NaN
65202,3,600.08,1,600.08,NaN,600.08,600.08,600.08,NaN,0.0,NaN,NaN,600.08,0.0,NaN,NaN
65233,16,98.16,1,98.16,NaN,98.16,98.16,98.16,NaN,0.0,NaN,NaN,98.16,0.0,NaN,NaN
65406,31,587.54,1,587.54,NaN,587.54,587.54,587.54,NaN,0.0,NaN,NaN,587.54,0.0,NaN,NaN
65442,6,244.69,1,244.69,NaN,244.69,244.69,244.69,NaN,0.0,NaN,NaN,244.69,0.0,NaN,NaN
65476,29,215.6,1,215.6,NaN,215.6,215.6,215.6,NaN,0.0,NaN,NaN,215.6,0.0,NaN,NaN
65690,29,726.85,1,726.85,NaN,726.85,726.85,726.85,NaN,0.0,NaN,NaN,726.85,0.0,NaN,NaN
65998,6,453.69,1,453.69,NaN,453.69,453.69,453.69,NaN,0.0,NaN,NaN,453.69,0.0,NaN,NaN
66300,4,831.34,1,831.34,NaN,831.34,831.34,831.34,NaN,0.0,NaN,NaN,831.34,0.0,NaN,NaN
66302,4,394.34,1,394.34,NaN,394.34,394.34,394.34,NaN,0.0,NaN,NaN,394.34,0.0,NaN,NaN
66755,24,246.36,1,246.36,NaN,246.36,246.36,246.36,NaN,0.0,NaN,NaN,246.36,0.0,NaN,NaN
66901,20,329.24,1,329.24,NaN,329.24,329.24,329.24,NaN,0.0,NaN,NaN,329.24,0.0,NaN,NaN
66938,5,727.32,1,727.32,NaN,727.32,727.32,727.32,NaN,0.0,NaN,NaN,727.32,0.0,NaN,NaN
67082,12,631.65,1,631.65,NaN,631.65,631.65,631.65,NaN,0.0,NaN,NaN,631.65,0.0,NaN,NaN
67143,1,501.37,1,501.37,NaN,501.37,501.37,501.37,NaN,0.0,NaN,NaN,501.37,0.0,NaN,NaN
67229,2,660.01,1,660.01,NaN,660.01,660.01,660.01,NaN,0.0,NaN,NaN,660.01,0.0,NaN,NaN
67368,30,449.2,1,449.2,NaN,449.2,449.2,449.2,NaN,0.0,NaN,NaN,449.2,0.0,NaN,NaN
67414,11,119.04,1,119.04,NaN,119.04,119.04,119.04,NaN,0.0,NaN,NaN,119.04,0.0,NaN,NaN
67535,23,148.16,1,148.16,NaN,148.16,148.16,148.16,NaN,0.0,NaN,NaN,148.16,0.0,NaN,NaN
67695,12,614.2,1,614.2,NaN,614.2,614.2,614.2,NaN,0.0,NaN,NaN,614.2,0.0,NaN,NaN
67734,8,112.74,1,112.74,NaN,112.74,112.74,112.74,NaN,0.0,NaN,NaN,112.74,0.0,NaN,NaN
67932,6,312.59,1,312.59,NaN,312.59,312.59,312.59,NaN,0.0,NaN,NaN,312.59,0.0,NaN,NaN
68061,1,178.81,1,178.81,NaN,178.81,178.81,178.81,NaN,0.0,NaN,NaN,178.81,0.0,NaN,NaN
68272,1,210.0,1,210.0,NaN,210.0,210.0,210.0,NaN,0.0,NaN,NaN,210.0,0.0,NaN,NaN
68442,27,305.0,1,305.0,NaN,305.0,305.0,305.0,NaN,0.0,NaN,NaN,305.0,0.0,NaN,NaN
68555,16,111.16,1,111.16,NaN,111.16,111.16,111.16,NaN,0.0,NaN,NaN,111.16,0.0,NaN,NaN
68576,22,358.82,1,358.82,NaN,358.82,358.82,358.82,NaN,0.0,NaN,NaN,358.82,0.0,NaN,NaN
68690,6,244.8,1,244.8,NaN,244.8,244.8,244.8,NaN,0.0,NaN,NaN,244.8,0.0,NaN,NaN
68698,9,172.96,1,172.96,NaN,172.96,172.96,172.96,NaN,0.0,NaN,NaN,172.96,0.0,NaN,NaN
68810,26,422.07,1,422.07,NaN,422.07,422.07,422.07,NaN,0.0,NaN,NaN,422.07,0.0,NaN,NaN
68950,17,158.43,1,158.43,NaN,158.43,158.43,158.43,NaN,0.0,NaN,NaN,158.43,0.0,NaN,NaN
69048,7,407.38,1,407.38,NaN,407.38,407.38,407.38,NaN,0.0,NaN,NaN,407.38,0.0,NaN,NaN
69148,8,161.4,1,161.4,NaN,161.4,161.4,161.4,NaN,0.0,NaN,NaN,161.4,0.0,NaN,NaN
69155,26,355.56,1,355.56,NaN,355.56,355.56,355.56,NaN,0.0,NaN,NaN,355.56,0.0,NaN,NaN
69416,27,224.12,1,224.12,NaN,224.12,224.12,224.12,NaN,0.0,NaN,NaN,224.12,0.0,NaN,NaN
69675,31,81.0,1,81.0,NaN,81.0,81.0,81.0,NaN,0.0,NaN,NaN,81.0,0.0,NaN,NaN
70186,28,298.6,1,298.6,NaN,298.6,298.6,298.6,NaN,0.0,NaN,NaN,298.6,0.0,NaN,NaN
70231,27,94.8,1,94.8,NaN,94.8,94.8,94.8,NaN,0.0,NaN,NaN,94.8,0.0,NaN,NaN
70402,7,163.72,1,163.72,NaN,163.72,163.72,163.72,NaN,0.0,NaN,NaN,163.72,0.0,NaN,NaN
70703,17,530.22,1,530.22,NaN,530.22,530.22,530.22,NaN,0.0,NaN,NaN,530.22,0.0,NaN,NaN
71123,20,137.38,1,137.38,NaN,137.38,137.38,137.38,NaN,0.0,NaN,NaN,137.38,0.0,NaN,NaN
71232,9,77.31,1,77.31,NaN,77.31,77.31,77.31,NaN,0.0,NaN,NaN,77.31,0.0,NaN,NaN
71387,5,316.62,1,316.62,NaN,316.62,316.62,316.62,NaN,0.0,NaN,NaN,316.62,0.0,NaN,NaN
71414,10,182.12,1,182.12,NaN,182.12,182.12,182.12,NaN,0.0,NaN,NaN,182.12,0.0,NaN,NaN
71434,3,110.04,1,110.04,NaN,110.04,110.04,110.04,NaN,0.0,NaN,NaN,110.04,0.0,NaN,NaN
71554,20,344.07,1,344.07,NaN,344.07,344.07,344.07,NaN,0.0,NaN,NaN,344.07,0.0,NaN,NaN
71945,30,998.88,1,998.88,NaN,998.88,998.88,998.88,NaN,0.0,NaN,NaN,998.88,0.0,NaN,NaN
72571,22,586.95,1,586.95,NaN,586.95,586.95,586.95,NaN,0.0,NaN,NaN,586.95,0.0,NaN,NaN
72647,7,244.7,1,244.7,NaN,244.7,244.7,244.7,NaN,0.0,NaN,NaN,244.7,0.0,NaN,NaN
72717,2,271.11,1,271.11,NaN,271.11,271.11,271.11,NaN,0.0,NaN,NaN,271.11,0.0,NaN,NaN
72780,22,12.29,1,12.29,NaN,12.29,12.29,12.29,NaN,0.0,NaN,NaN,12.29,0.0,NaN,NaN
72848,31,329.88,1,329.88,NaN,329.88,329.88,329.88,NaN,0.0,NaN,NaN,329.88,0.0,NaN,NaN
73242,22,222.01,1,222.01,NaN,222.01,222.01,222.01,NaN,0.0,NaN,NaN,222.01,0.0,NaN,NaN
73830,31,865.53,1,865.53,NaN,865.53,865.53,865.53,NaN,0.0,NaN,NaN,865.53,0.0,NaN,NaN
73942,15,253.26,1,253.26,NaN,253.26,253.26,253.26,NaN,0.0,NaN,NaN,253.26,0.0,NaN,NaN
74026,14,2748.0,1,2748.0,NaN,2748.0,2748.0,2748.0,NaN,0.0,NaN,NaN,2748.0,0.0,NaN,NaN
74106,7,128.1,1,128.1,NaN,128.1,128.1,128.1,NaN,0.0,NaN,NaN,128.1,0.0,NaN,NaN
74218,7,615.39,1,615.39,NaN,615.39,615.39,615.39,NaN,0.0,NaN,NaN,615.39,0.0,NaN,NaN
74250,20,257.98,1,257.98,NaN,257.98,257.98,257.98,NaN,0.0,NaN,NaN,257.98,0.0,NaN,NaN
74253,27,1290.7,1,1290.7,NaN,1290.7,1290.7,1290.7,NaN,0.0,NaN,NaN,1290.7,0.0,NaN,NaN
74367,29,327.62,1,327.62,NaN,327.62,327.62,327.62,NaN,0.0,NaN,NaN,327.62,0.0,NaN,NaN
74406,29,376.97,1,376.97,NaN,376.97,376.97,376.97,NaN,0.0,NaN,NaN,376.97,0.0,NaN,NaN
74827,30,480.43,1,480.43,NaN,480.43,480.43,480.43,NaN,0.0,NaN,NaN,480.43,0.0,NaN,NaN
74845,1,33.9,1,33.9,NaN,33.9,33.9,33.9,NaN,0.0,NaN,NaN,33.9,0.0,NaN,NaN
74889,17,508.58,1,508.58,NaN,508.58,508.58,508.58,NaN,0.0,NaN,NaN,508.58,0.0,NaN,NaN
75050,14,315.06,1,315.06,NaN,315.06,315.06,315.06,NaN,0.0,NaN,NaN,315.06,0.0,NaN,NaN
75082,23,600.39,1,600.39,NaN,600.39,600.39,600.39,NaN,0.0,NaN,NaN,600.39,0.0,NaN,NaN
75099,30,104.6,1,104.6,NaN,104.6,104.6,104.6,NaN,0.0,NaN,NaN,104.6,0.0,NaN,NaN
75205,13,228.46,1,228.46,NaN,228.46,228.46,228.46,NaN,0.0,NaN,NaN,228.46,0.0,NaN,NaN
75951,26,59.7,1,59.7,NaN,59.7,59.7,59.7,NaN,0.0,NaN,NaN,59.7,0.0,NaN,NaN
76072,24,362.06,1,362.06,NaN,362.06,362.06,362.06,NaN,0.0,NaN,NaN,362.06,0.0,NaN,NaN
76380,9,1043.78,1,1043.78,NaN,1043.78,1043.78,1043.78,NaN,0.0,NaN,NaN,1043.78,0.0,NaN,NaN
76422,29,337.04,1,337.04,NaN,337.04,337.04,337.04,NaN,0.0,NaN,NaN,337.04,0.0,NaN,NaN
76746,16,22206.0,1,22206.0,NaN,22206.0,22206.0,22206.0,NaN,0.0,NaN,NaN,22206.0,0.0,NaN,NaN
76842,14,941.67,1,941.67,NaN,941.67,941.67,941.67,NaN,0.0,NaN,NaN,941.67,0.0,NaN,NaN
77032,4,306.17,1,306.17,NaN,306.17,306.17,306.17,NaN,0.0,NaN,NaN,306.17,0.0,NaN,NaN
77283,9,67.74,1,67.74,NaN,67.74,67.74,67.74,NaN,0.0,NaN,NaN,67.74,0.0,NaN,NaN
77557,13,18.75,1,18.75,NaN,18.75,18.75,18.75,NaN,0.0,NaN,NaN,18.75,0.0,NaN,NaN
77729,21,78.9,1,78.9,NaN,78.9,78.9,78.9,NaN,0.0,NaN,NaN,78.9,0.0,NaN,NaN
77753,13,486.5,1,486.5,NaN,486.5,486.5,486.5,NaN,0.0,NaN,NaN,486.5,0.0,NaN,NaN
77901,19,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
79229,2,312.78,1,312.78,NaN,312.78,312.78,312.78,NaN,0.0,NaN,NaN,312.78,0.0,NaN,NaN
79302,28,20.8,1,20.8,NaN,20.8,20.8,20.8,NaN,0.0,NaN,NaN,20.8,0.0,NaN,NaN
79779,30,1117.08,1,1117.08,NaN,1117.08,1117.08,1117.08,NaN,0.0,NaN,NaN,1117.08,0.0,NaN,NaN
79854,22,595.02,1,595.02,NaN,595.02,595.02,595.02,NaN,0.0,NaN,NaN,595.02,0.0,NaN,NaN
80080,25,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
80165,3,181.66,1,181.66,NaN,181.66,181.66,181.66,NaN,0.0,NaN,NaN,181.66,0.0,NaN,NaN
80293,29,94.56,1,94.56,NaN,94.56,94.56,94.56,NaN,0.0,NaN,NaN,94.56,0.0,NaN,NaN
80416,17,946.41,1,946.41,NaN,946.41,946.41,946.41,NaN,0.0,NaN,NaN,946.41,0.0,NaN,NaN
80485,14,103.69,1,103.69,NaN,103.69,103.69,103.69,NaN,0.0,NaN,NaN,103.69,0.0,NaN,NaN
80785,7,344.51,1,344.51,NaN,344.51,344.51,344.51,NaN,0.0,NaN,NaN,344.51,0.0,NaN,NaN
80935,22,785.56,1,785.56,NaN,785.56,785.56,785.56,NaN,0.0,NaN,NaN,785.56,0.0,NaN,NaN
81404,11,247.68,1,247.68,NaN,247.68,247.68,247.68,NaN,0.0,NaN,NaN,247.68,0.0,NaN,NaN
81511,7,466.18,1,466.18,NaN,466.18,466.18,466.18,NaN,0.0,NaN,NaN,466.18,0.0,NaN,NaN
81575,24,842.02,1,842.02,NaN,842.02,842.02,842.02,NaN,0.0,NaN,NaN,842.02,0.0,NaN,NaN
81845,13,521.21,1,521.21,NaN,521.21,521.21,521.21,NaN,0.0,NaN,NaN,521.21,0.0,NaN,NaN
81987,10,963.18,1,963.18,NaN,963.18,963.18,963.18,NaN,0.0,NaN,NaN,963.18,0.0,NaN,NaN
82011,31,400.09,1,400.09,NaN,400.09,400.09,400.09,NaN,0.0,NaN,NaN,400.09,0.0,NaN,NaN
82125,1,388.42,1,388.42,NaN,388.42,388.42,388.42,NaN,0.0,NaN,NaN,388.42,0.0,NaN,NaN
82217,24,31.3,1,31.3,NaN,31.3,31.3,31.3,NaN,0.0,NaN,NaN,31.3,0.0,NaN,NaN
82456,22,300.16,1,300.16,NaN,300.16,300.16,300.16,NaN,0.0,NaN,NaN,300.16,0.0,NaN,NaN
82730,12,149.01,1,149.01,NaN,149.01,149.01,149.01,NaN,0.0,NaN,NaN,149.01,0.0,NaN,NaN
83353,10,411.44,1,411.44,NaN,411.44,411.44,411.44,NaN,0.0,NaN,NaN,411.44,0.0,NaN,NaN
83508,13,112.66,1,112.66,NaN,112.66,112.66,112.66,NaN,0.0,NaN,NaN,112.66,0.0,NaN,NaN
83529,6,5401.98,1,5401.98,NaN,5401.98,5401.98,5401.98,NaN,0.0,NaN,NaN,5401.98,0.0,NaN,NaN
83580,11,189.3,1,189.3,NaN,189.3,189.3,189.3,NaN,0.0,NaN,NaN,189.3,0.0,NaN,NaN
83813,4,168.63,1,168.63,NaN,168.63,168.63,168.63,NaN,0.0,NaN,NaN,168.63,0.0,NaN,NaN
84154,24,34.68,1,34.68,NaN,34.68,34.68,34.68,NaN,0.0,NaN,NaN,34.68,0.0,NaN,NaN
84165,30,442.9,1,442.9,NaN,442.9,442.9,442.9,NaN,0.0,NaN,NaN,442.9,0.0,NaN,NaN
85165,13,29.85,1,29.85,NaN,29.85,29.85,29.85,NaN,0.0,NaN,NaN,29.85,0.0,NaN,NaN
85226,16,29.85,1,29.85,NaN,29.85,29.85,29.85,NaN,0.0,NaN,NaN,29.85,0.0,NaN,NaN
85380,8,14.4,1,14.4,NaN,14.4,14.4,14.4,NaN,0.0,NaN,NaN,14.4,0.0,NaN,NaN
85782,25,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
85806,7,5.64,1,5.64,NaN,5.64,5.64,5.64,NaN,0.0,NaN,NaN,5.64,0.0,NaN,NaN
85825,8,3.3,1,3.3,NaN,3.3,3.3,3.3,NaN,0.0,NaN,NaN,3.3,0.0,NaN,NaN
85891,26,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
86180,10,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
86248,2,1170.0,1,1170.0,NaN,1170.0,1170.0,1170.0,NaN,0.0,NaN,NaN,1170.0,0.0,NaN,NaN
86396,18,22.5,1,22.5,NaN,22.5,22.5,22.5,NaN,0.0,NaN,NaN,22.5,0.0,NaN,NaN
86615,20,4.24,1,4.24,NaN,4.24,4.24,4.24,NaN,0.0,NaN,NaN,4.24,0.0,NaN,NaN
86626,5,37.25,1,37.25,NaN,37.25,37.25,37.25,NaN,0.0,NaN,NaN,37.25,0.0,NaN,NaN
86718,23,41.3,1,41.3,NaN,41.3,41.3,41.3,NaN,0.0,NaN,NaN,41.3,0.0,NaN,NaN
86727,30,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
87018,24,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
87131,29,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
87504,11,13.16,1,13.16,NaN,13.16,13.16,13.16,NaN,0.0,NaN,NaN,13.16,0.0,NaN,NaN
87937,20,153.0,1,153.0,NaN,153.0,153.0,153.0,NaN,0.0,NaN,NaN,153.0,0.0,NaN,NaN
88651,5,95.2,1,95.2,NaN,95.2,95.2,95.2,NaN,0.0,NaN,NaN,95.2,0.0,NaN,NaN
88705,29,18.5,1,18.5,NaN,18.5,18.5,18.5,NaN,0.0,NaN,NaN,18.5,0.0,NaN,NaN
88805,25,7.46,1,7.46,NaN,7.46,7.46,7.46,NaN,0.0,NaN,NaN,7.46,0.0,NaN,NaN
89055,8,23.35,1,23.35,NaN,23.35,23.35,23.35,NaN,0.0,NaN,NaN,23.35,0.0,NaN,NaN
89236,18,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
89258,11,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
90051,10,39.12,1,39.12,NaN,39.12,39.12,39.12,NaN,0.0,NaN,NaN,39.12,0.0,NaN,NaN
90112,7,3.4,1,3.4,NaN,3.4,3.4,3.4,NaN,0.0,NaN,NaN,3.4,0.0,NaN,NaN
90188,8,66.0,1,66.0,NaN,66.0,66.0,66.0,NaN,0.0,NaN,NaN,66.0,0.0,NaN,NaN
50004,5,278.73,1,278.73,NaN,278.73,278.73,278.73,NaN,0.0,NaN,NaN,278.73,0.0,NaN,NaN
50464,20,37.2,1,37.2,NaN,37.2,37.2,37.2,NaN,0.0,NaN,NaN,37.2,0.0,NaN,NaN
50466,24,623.73,1,623.73,NaN,623.73,623.73,623.73,NaN,0.0,NaN,NaN,623.73,0.0,NaN,NaN
50707,29,112.9,1,112.9,NaN,112.9,112.9,112.9,NaN,0.0,NaN,NaN,112.9,0.0,NaN,NaN
50897,18,177.6,1,177.6,NaN,177.6,177.6,177.6,NaN,0.0,NaN,NaN,177.6,0.0,NaN,NaN
51532,17,228.12,1,228.12,NaN,228.12,228.12,228.12,NaN,0.0,NaN,NaN,228.12,0.0,NaN,NaN
51555,27,25.8,1,25.8,NaN,25.8,25.8,25.8,NaN,0.0,NaN,NaN,25.8,0.0,NaN,NaN
51596,15,283.28,1,283.28,NaN,283.28,283.28,283.28,NaN,0.0,NaN,NaN,283.28,0.0,NaN,NaN
51652,24,179.1,1,179.1,NaN,179.1,179.1,179.1,NaN,0.0,NaN,NaN,179.1,0.0,NaN,NaN
51725,7,250.04,1,250.04,NaN,250.04,250.04,250.04,NaN,0.0,NaN,NaN,250.04,0.0,NaN,NaN
52074,26,205.8,1,205.8,NaN,205.8,205.8,205.8,NaN,0.0,NaN,NaN,205.8,0.0,NaN,NaN
52612,21,76.32,1,76.32,NaN,76.32,76.32,76.32,NaN,0.0,NaN,NaN,76.32,0.0,NaN,NaN
52847,28,797.6,1,797.6,NaN,797.6,797.6,797.6,NaN,0.0,NaN,NaN,797.6,0.0,NaN,NaN
