txn_id,txn_timestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
50501,6,303.5,1,303.5,NaN,303.5,303.5,303.5,NaN,0.0,NaN,NaN,303.5,0.0,NaN,NaN
51133,4,215.88,1,215.88,NaN,215.88,215.88,215.88,NaN,0.0,NaN,NaN,215.88,0.0,NaN,NaN
51841,3,140.4,1,140.4,NaN,140.4,140.4,140.4,NaN,0.0,NaN,NaN,140.4,0.0,NaN,NaN
52071,5,404.82,1,404.82,NaN,404.82,404.82,404.82,NaN,0.0,NaN,NaN,404.82,0.0,NaN,NaN
52268,5,124.51,1,124.51,NaN,124.51,124.51,124.51,NaN,0.0,NaN,NaN,124.51,0.0,NaN,NaN
52290,6,2646.3,1,2646.3,NaN,2646.3,2646.3,2646.3,NaN,0.0,NaN,NaN,2646.3,0.0,NaN,NaN
52485,2,242.92,1,242.92,NaN,242.92,242.92,242.92,NaN,0.0,NaN,NaN,242.92,0.0,NaN,NaN
52605,3,307.3,1,307.3,NaN,307.3,307.3,307.3,NaN,0.0,NaN,NaN,307.3,0.0,NaN,NaN
53837,1,115.68,1,115.68,NaN,115.68,115.68,115.68,NaN,0.0,NaN,NaN,115.68,0.0,NaN,NaN
53852,2,970.6,1,970.6,NaN,970.6,970.6,970.6,NaN,0.0,NaN,NaN,970.6,0.0,NaN,NaN
53858,2,408.3,1,408.3,NaN,408.3,408.3,408.3,NaN,0.0,NaN,NaN,408.3,0.0,NaN,NaN
53902,2,163.04,1,163.04,NaN,163.04,163.04,163.04,NaN,0.0,NaN,NaN,163.04,0.0,NaN,NaN
54005,3,231.48,1,231.48,NaN,231.48,231.48,231.48,NaN,0.0,NaN,NaN,231.48,0.0,NaN,NaN
54024,3,36.0,1,36.0,NaN,36.0,36.0,36.0,NaN,0.0,NaN,NaN,36.0,0.0,NaN,NaN
54120,4,305.55,1,305.55,NaN,305.55,305.55,305.55,NaN,0.0,NaN,NaN,305.55,0.0,NaN,NaN
54207,5,392.01,1,392.01,NaN,392.01,392.01,392.01,NaN,0.0,NaN,NaN,392.01,0.0,NaN,NaN
54648,4,6.85,1,6.85,NaN,6.85,6.85,6.85,NaN,0.0,NaN,NaN,6.85,0.0,NaN,NaN
54868,2,424.41,1,424.41,NaN,424.41,424.41,424.41,NaN,0.0,NaN,NaN,424.41,0.0,NaN,NaN
54939,3,802.65,1,802.65,NaN,802.65,802.65,802.65,NaN,0.0,NaN,NaN,802.65,0.0,NaN,NaN
55198,1,112.46,1,112.46,NaN,112.46,112.46,112.46,NaN,0.0,NaN,NaN,112.46,0.0,NaN,NaN
55282,3,615.0,1,615.0,NaN,615.0,615.0,615.0,NaN,0.0,NaN,NaN,615.0,0.0,NaN,NaN
55431,4,399.22,1,399.22,NaN,399.22,399.22,399.22,NaN,0.0,NaN,NaN,399.22,0.0,NaN,NaN
55455,4,76.32,1,76.32,NaN,76.32,76.32,76.32,NaN,0.0,NaN,NaN,76.32,0.0,NaN,NaN
55478,4,193.01,1,193.01,NaN,193.01,193.01,193.01,NaN,0.0,NaN,NaN,193.01,0.0,NaN,NaN
55661,1,138.83,1,138.83,NaN,138.83,138.83,138.83,NaN,0.0,NaN,NaN,138.83,0.0,NaN,NaN
56071,6,381.6,1,381.6,NaN,381.6,381.6,381.6,NaN,0.0,NaN,NaN,381.6,0.0,NaN,NaN
56773,2,88.05,1,88.05,NaN,88.05,88.05,88.05,NaN,0.0,NaN,NaN,88.05,0.0,NaN,NaN
56848,3,108.5,1,108.5,NaN,108.5,108.5,108.5,NaN,0.0,NaN,NaN,108.5,0.0,NaN,NaN
56862,4,444.8,1,444.8,NaN,444.8,444.8,444.8,NaN,0.0,NaN,NaN,444.8,0.0,NaN,NaN
57755,2,527.85,1,527.85,NaN,527.85,527.85,527.85,NaN,0.0,NaN,NaN,527.85,0.0,NaN,NaN
57844,3,493.11,1,493.11,NaN,493.11,493.11,493.11,NaN,0.0,NaN,NaN,493.11,0.0,NaN,NaN
58080,5,131.41,1,131.41,NaN,131.41,131.41,131.41,NaN,0.0,NaN,NaN,131.41,0.0,NaN,NaN
58356,2,56.05,1,56.05,NaN,56.05,56.05,56.05,NaN,0.0,NaN,NaN,56.05,0.0,NaN,NaN
58448,3,280.85,1,280.85,NaN,280.85,280.85,280.85,NaN,0.0,NaN,NaN,280.85,0.0,NaN,NaN
58469,3,118.55,1,118.55,NaN,118.55,118.55,118.55,NaN,0.0,NaN,NaN,118.55,0.0,NaN,NaN
58816,6,505.2,1,505.2,NaN,505.2,505.2,505.2,NaN,0.0,NaN,NaN,505.2,0.0,NaN,NaN
58876,2,475.5,1,475.5,NaN,475.5,475.5,475.5,NaN,0.0,NaN,NaN,475.5,0.0,NaN,NaN
58929,2,25.09,1,25.09,NaN,25.09,25.09,25.09,NaN,0.0,NaN,NaN,25.09,0.0,NaN,NaN
58999,3,367.0,1,367.0,NaN,367.0,367.0,367.0,NaN,0.0,NaN,NaN,367.0,0.0,NaN,NaN
59013,3,354.29,1,354.29,NaN,354.29,354.29,354.29,NaN,0.0,NaN,NaN,354.29,0.0,NaN,NaN
59295,6,210.65,1,210.65,NaN,210.65,210.65,210.65,NaN,0.0,NaN,NaN,210.65,0.0,NaN,NaN
59537,3,383.65,1,383.65,NaN,383.65,383.65,383.65,NaN,0.0,NaN,NaN,383.65,0.0,NaN,NaN
59657,4,112.2,1,112.2,NaN,112.2,112.2,112.2,NaN,0.0,NaN,NaN,112.2,0.0,NaN,NaN
59862,5,128.25,1,128.25,NaN,128.25,128.25,128.25,NaN,0.0,NaN,NaN,128.25,0.0,NaN,NaN
60001,1,102.44,1,102.44,NaN,102.44,102.44,102.44,NaN,0.0,NaN,NaN,102.44,0.0,NaN,NaN
60119,2,189.98,1,189.98,NaN,189.98,189.98,189.98,NaN,0.0,NaN,NaN,189.98,0.0,NaN,NaN
60255,3,423.36,1,423.36,NaN,423.36,423.36,423.36,NaN,0.0,NaN,NaN,423.36,0.0,NaN,NaN
60311,4,850.7,1,850.7,NaN,850.7,850.7,850.7,NaN,0.0,NaN,NaN,850.7,0.0,NaN,NaN
60438,5,302.55,1,302.55,NaN,302.55,302.55,302.55,NaN,0.0,NaN,NaN,302.55,0.0,NaN,NaN
60498,5,184.64,1,184.64,NaN,184.64,184.64,184.64,NaN,0.0,NaN,NaN,184.64,0.0,NaN,NaN
60677,4,1209.8,1,1209.8,NaN,1209.8,1209.8,1209.8,NaN,0.0,NaN,NaN,1209.8,0.0,NaN,NaN
60749,5,433.7,1,433.7,NaN,433.7,433.7,433.7,NaN,0.0,NaN,NaN,433.7,0.0,NaN,NaN
60778,5,160.95,1,160.95,NaN,160.95,160.95,160.95,NaN,0.0,NaN,NaN,160.95,0.0,NaN,NaN
61530,2,357.3,1,357.3,NaN,357.3,357.3,357.3,NaN,0.0,NaN,NaN,357.3,0.0,NaN,NaN
61592,2,376.3,1,376.3,NaN,376.3,376.3,376.3,NaN,0.0,NaN,NaN,376.3,0.0,NaN,NaN
61705,3,653.98,1,653.98,NaN,653.98,653.98,653.98,NaN,0.0,NaN,NaN,653.98,0.0,NaN,NaN
61900,5,5.04,1,5.04,NaN,5.04,5.04,5.04,NaN,0.0,NaN,NaN,5.04,0.0,NaN,NaN
62062,6,750.0,1,750.0,NaN,750.0,750.0,750.0,NaN,0.0,NaN,NaN,750.0,0.0,NaN,NaN
62208,1,151.4,1,151.4,NaN,151.4,151.4,151.4,NaN,0.0,NaN,NaN,151.4,0.0,NaN,NaN
62303,2,311.7,1,311.7,NaN,311.7,311.7,311.7,NaN,0.0,NaN,NaN,311.7,0.0,NaN,NaN
62466,3,850.0,1,850.0,NaN,850.0,850.0,850.0,NaN,0.0,NaN,NaN,850.0,0.0,NaN,NaN
62954,1,182.6,1,182.6,NaN,182.6,182.6,182.6,NaN,0.0,NaN,NaN,182.6,0.0,NaN,NaN
63465,5,555.71,1,555.71,NaN,555.71,555.71,555.71,NaN,0.0,NaN,NaN,555.71,0.0,NaN,NaN
63516,6,89.7,1,89.7,NaN,89.7,89.7,89.7,NaN,0.0,NaN,NaN,89.7,0.0,NaN,NaN
63541,6,127.19,1,127.19,NaN,127.19,127.19,127.19,NaN,0.0,NaN,NaN,127.19,0.0,NaN,NaN
63821,5,294.69,1,294.69,NaN,294.69,294.69,294.69,NaN,0.0,NaN,NaN,294.69,0.0,NaN,NaN
64148,2,147.02,1,147.02,NaN,147.02,147.02,147.02,NaN,0.0,NaN,NaN,147.02,0.0,NaN,NaN
64568,5,270.55,1,270.55,NaN,270.55,270.55,270.55,NaN,0.0,NaN,NaN,270.55,0.0,NaN,NaN
64593,5,3027.31,1,3027.31,NaN,3027.31,3027.31,3027.31,NaN,0.0,NaN,NaN,3027.31,0.0,NaN,NaN
64671,6,38970.0,1,38970.0,NaN,38970.0,38970.0,38970.0,NaN,0.0,NaN,NaN,38970.0,0.0,NaN,NaN
65586,4,1754.97,1,1754.97,NaN,1754.97,1754.97,1754.97,NaN,0.0,NaN,NaN,1754.97,0.0,NaN,NaN
65736,5,14.85,1,14.85,NaN,14.85,14.85,14.85,NaN,0.0,NaN,NaN,14.85,0.0,NaN,NaN
65763,5,114.88,1,114.88,NaN,114.88,114.88,114.88,NaN,0.0,NaN,NaN,114.88,0.0,NaN,NaN
65922,1,196.64,1,196.64,NaN,196.64,196.64,196.64,NaN,0.0,NaN,NaN,196.64,0.0,NaN,NaN
66022,3,62.4,1,62.4,NaN,62.4,62.4,62.4,NaN,0.0,NaN,NaN,62.4,0.0,NaN,NaN
66059,3,174.05,1,174.05,NaN,174.05,174.05,174.05,NaN,0.0,NaN,NaN,174.05,0.0,NaN,NaN
66147,4,125.95,1,125.95,NaN,125.95,125.95,125.95,NaN,0.0,NaN,NaN,125.95,0.0,NaN,NaN
66224,5,199.7,1,199.7,NaN,199.7,199.7,199.7,NaN,0.0,NaN,NaN,199.7,0.0,NaN,NaN
66263,5,120.05,1,120.05,NaN,120.05,120.05,120.05,NaN,0.0,NaN,NaN,120.05,0.0,NaN,NaN
66304,6,410.9,1,410.9,NaN,410.9,410.9,410.9,NaN,0.0,NaN,NaN,410.9,0.0,NaN,NaN
66436,2,249.03,1,249.03,NaN,249.03,249.03,249.03,NaN,0.0,NaN,NaN,249.03,0.0,NaN,NaN
66847,5,126.45,1,126.45,NaN,126.45,126.45,126.45,NaN,0.0,NaN,NaN,126.45,0.0,NaN,NaN
66914,6,314.85,1,314.85,NaN,314.85,314.85,314.85,NaN,0.0,NaN,NaN,314.85,0.0,NaN,NaN
66959,1,455.95,1,455.95,NaN,455.95,455.95,455.95,NaN,0.0,NaN,NaN,455.95,0.0,NaN,NaN
66980,1,37.88,1,37.88,NaN,37.88,37.88,37.88,NaN,0.0,NaN,NaN,37.88,0.0,NaN,NaN
67487,1,1242.38,1,1242.38,NaN,1242.38,1242.38,1242.38,NaN,0.0,NaN,NaN,1242.38,0.0,NaN,NaN
68061,1,178.81,1,178.81,NaN,178.81,178.81,178.81,NaN,0.0,NaN,NaN,178.81,0.0,NaN,NaN
68122,1,229.14,1,229.14,NaN,229.14,229.14,229.14,NaN,0.0,NaN,NaN,229.14,0.0,NaN,NaN
68343,4,135.36,1,135.36,NaN,135.36,135.36,135.36,NaN,0.0,NaN,NaN,135.36,0.0,NaN,NaN
68815,2,759.56,1,759.56,NaN,759.56,759.56,759.56,NaN,0.0,NaN,NaN,759.56,0.0,NaN,NaN
68903,3,870.0,1,870.0,NaN,870.0,870.0,870.0,NaN,0.0,NaN,NaN,870.0,0.0,NaN,NaN
69016,4,594.0,1,594.0,NaN,594.0,594.0,594.0,NaN,0.0,NaN,NaN,594.0,0.0,NaN,NaN
69114,5,249.13,1,249.13,NaN,249.13,249.13,249.13,NaN,0.0,NaN,NaN,249.13,0.0,NaN,NaN
69349,2,829.96,1,829.96,NaN,829.96,829.96,829.96,NaN,0.0,NaN,NaN,829.96,0.0,NaN,NaN
69362,2,425.25,1,425.25,NaN,425.25,425.25,425.25,NaN,0.0,NaN,NaN,425.25,0.0,NaN,NaN
69476,4,65.25,1,65.25,NaN,65.25,65.25,65.25,NaN,0.0,NaN,NaN,65.25,0.0,NaN,NaN
69637,5,19150.66,1,19150.66,NaN,19150.66,19150.66,19150.66,NaN,0.0,NaN,NaN,19150.66,0.0,NaN,NaN
70055,4,813.4,1,813.4,NaN,813.4,813.4,813.4,NaN,0.0,NaN,NaN,813.4,0.0,NaN,NaN
70430,2,247.42,1,247.42,NaN,247.42,247.42,247.42,NaN,0.0,NaN,NaN,247.42,0.0,NaN,NaN
70454,2,89.44,1,89.44,NaN,89.44,89.44,89.44,NaN,0.0,NaN,NaN,89.44,0.0,NaN,NaN
70522,3,367.34,1,367.34,NaN,367.34,367.34,367.34,NaN,0.0,NaN,NaN,367.34,0.0,NaN,NaN
70830,5,138.14,1,138.14,NaN,138.14,138.14,138.14,NaN,0.0,NaN,NaN,138.14,0.0,NaN,NaN
71277,6,770.93,1,770.93,NaN,770.93,770.93,770.93,NaN,0.0,NaN,NaN,770.93,0.0,NaN,NaN
71304,6,561.6,1,561.6,NaN,561.6,561.6,561.6,NaN,0.0,NaN,NaN,561.6,0.0,NaN,NaN
71309,6,300.2,1,300.2,NaN,300.2,300.2,300.2,NaN,0.0,NaN,NaN,300.2,0.0,NaN,NaN
71576,2,1226.16,1,1226.16,NaN,1226.16,1226.16,1226.16,NaN,0.0,NaN,NaN,1226.16,0.0,NaN,NaN
72009,6,337.75,1,337.75,NaN,337.75,337.75,337.75,NaN,0.0,NaN,NaN,337.75,0.0,NaN,NaN
72027,6,1001.36,1,1001.36,NaN,1001.36,1001.36,1001.36,NaN,0.0,NaN,NaN,1001.36,0.0,NaN,NaN
72069,1,1028.04,1,1028.04,NaN,1028.04,1028.04,1028.04,NaN,0.0,NaN,NaN,1028.04,0.0,NaN,NaN
72272,2,330.92,1,330.92,NaN,330.92,330.92,330.92,NaN,0.0,NaN,NaN,330.92,0.0,NaN,NaN
72519,4,422.0,1,422.0,NaN,422.0,422.0,422.0,NaN,0.0,NaN,NaN,422.0,0.0,NaN,NaN
73084,4,569.34,1,569.34,NaN,569.34,569.34,569.34,NaN,0.0,NaN,NaN,569.34,0.0,NaN,NaN
73304,5,524.26,1,524.26,NaN,524.26,524.26,524.26,NaN,0.0,NaN,NaN,524.26,0.0,NaN,NaN
73309,5,389.73,1,389.73,NaN,389.73,389.73,389.73,NaN,0.0,NaN,NaN,389.73,0.0,NaN,NaN
73329,5,79.8,1,79.8,NaN,79.8,79.8,79.8,NaN,0.0,NaN,NaN,79.8,0.0,NaN,NaN
73370,5,300.6,1,300.6,NaN,300.6,300.6,300.6,NaN,0.0,NaN,NaN,300.6,0.0,NaN,NaN
73435,6,773.03,1,773.03,NaN,773.03,773.03,773.03,NaN,0.0,NaN,NaN,773.03,0.0,NaN,NaN
73601,1,400.681,1,400.681,NaN,400.681,400.681,400.681,NaN,0.0,NaN,NaN,400.681,0.0,NaN,NaN
73841,3,765.0,1,765.0,NaN,765.0,765.0,765.0,NaN,0.0,NaN,NaN,765.0,0.0,NaN,NaN
74942,5,675.72,1,675.72,NaN,675.72,675.72,675.72,NaN,0.0,NaN,NaN,675.72,0.0,NaN,NaN
75196,6,10.4,1,10.4,NaN,10.4,10.4,10.4,NaN,0.0,NaN,NaN,10.4,0.0,NaN,NaN
75408,2,24.96,1,24.96,NaN,24.96,24.96,24.96,NaN,0.0,NaN,NaN,24.96,0.0,NaN,NaN
75502,3,33.0,1,33.0,NaN,33.0,33.0,33.0,NaN,0.0,NaN,NaN,33.0,0.0,NaN,NaN
75513,3,371.66,1,371.66,NaN,371.66,371.66,371.66,NaN,0.0,NaN,NaN,371.66,0.0,NaN,NaN
75539,3,160.4,1,160.4,NaN,160.4,160.4,160.4,NaN,0.0,NaN,NaN,160.4,0.0,NaN,NaN
75810,5,1259.46,1,1259.46,NaN,1259.46,1259.46,1259.46,NaN,0.0,NaN,NaN,1259.46,0.0,NaN,NaN
76205,2,118.44,1,118.44,NaN,118.44,118.44,118.44,NaN,0.0,NaN,NaN,118.44,0.0,NaN,NaN
76233,2,413.99,1,413.99,NaN,413.99,413.99,413.99,NaN,0.0,NaN,NaN,413.99,0.0,NaN,NaN
76412,4,659.1,1,659.1,NaN,659.1,659.1,659.1,NaN,0.0,NaN,NaN,659.1,0.0,NaN,NaN
76422,4,337.04,1,337.04,NaN,337.04,337.04,337.04,NaN,0.0,NaN,NaN,337.04,0.0,NaN,NaN
76764,6,452.46,1,452.46,NaN,452.46,452.46,452.46,NaN,0.0,NaN,NaN,452.46,0.0,NaN,NaN
76769,6,192.0,1,192.0,NaN,192.0,192.0,192.0,NaN,0.0,NaN,NaN,192.0,0.0,NaN,NaN
76806,6,660.5,1,660.5,NaN,660.5,660.5,660.5,NaN,0.0,NaN,NaN,660.5,0.0,NaN,NaN
77019,3,642.77,1,642.77,NaN,642.77,642.77,642.77,NaN,0.0,NaN,NaN,642.77,0.0,NaN,NaN
77682,1,196.68,1,196.68,NaN,196.68,196.68,196.68,NaN,0.0,NaN,NaN,196.68,0.0,NaN,NaN
77827,2,407.54,1,407.54,NaN,407.54,407.54,407.54,NaN,0.0,NaN,NaN,407.54,0.0,NaN,NaN
77874,2,171.45,1,171.45,NaN,171.45,171.45,171.45,NaN,0.0,NaN,NaN,171.45,0.0,NaN,NaN
78054,3,37.5,1,37.5,NaN,37.5,37.5,37.5,NaN,0.0,NaN,NaN,37.5,0.0,NaN,NaN
78193,4,171.23,1,171.23,NaN,171.23,171.23,171.23,NaN,0.0,NaN,NaN,171.23,0.0,NaN,NaN
78437,6,610.76,1,610.76,NaN,610.76,610.76,610.76,NaN,0.0,NaN,NaN,610.76,0.0,NaN,NaN
78634,1,310.39,1,310.39,NaN,310.39,310.39,310.39,NaN,0.0,NaN,NaN,310.39,0.0,NaN,NaN
79456,5,185.18,1,185.18,NaN,185.18,185.18,185.18,NaN,0.0,NaN,NaN,185.18,0.0,NaN,NaN
79613,6,328.43,1,328.43,NaN,328.43,328.43,328.43,NaN,0.0,NaN,NaN,328.43,0.0,NaN,NaN
80165,3,181.66,1,181.66,NaN,181.66,181.66,181.66,NaN,0.0,NaN,NaN,181.66,0.0,NaN,NaN
80753,5,113.64,1,113.64,NaN,113.64,113.64,113.64,NaN,0.0,NaN,NaN,113.64,0.0,NaN,NaN
81052,1,360.05,1,360.05,NaN,360.05,360.05,360.05,NaN,0.0,NaN,NaN,360.05,0.0,NaN,NaN
81100,1,673.21,1,673.21,NaN,673.21,673.21,673.21,NaN,0.0,NaN,NaN,673.21,0.0,NaN,NaN
81199,2,523.2,1,523.2,NaN,523.2,523.2,523.2,NaN,0.0,NaN,NaN,523.2,0.0,NaN,NaN
81274,2,153.38,1,153.38,NaN,153.38,153.38,153.38,NaN,0.0,NaN,NaN,153.38,0.0,NaN,NaN
81462,3,284.04,1,284.04,NaN,284.04,284.04,284.04,NaN,0.0,NaN,NaN,284.04,0.0,NaN,NaN
81921,5,324.74,1,324.74,NaN,324.74,324.74,324.74,NaN,0.0,NaN,NaN,324.74,0.0,NaN,NaN
82086,6,400.08,1,400.08,NaN,400.08,400.08,400.08,NaN,0.0,NaN,NaN,400.08,0.0,NaN,NaN
82125,1,388.42,1,388.42,NaN,388.42,388.42,388.42,NaN,0.0,NaN,NaN,388.42,0.0,NaN,NaN
82238,2,317.1,1,317.1,NaN,317.1,317.1,317.1,NaN,0.0,NaN,NaN,317.1,0.0,NaN,NaN
82613,3,287.51,1,287.51,NaN,287.51,287.51,287.51,NaN,0.0,NaN,NaN,287.51,0.0,NaN,NaN
82625,3,129.15,1,129.15,NaN,129.15,129.15,129.15,NaN,0.0,NaN,NaN,129.15,0.0,NaN,NaN
82657,3,123.15,1,123.15,NaN,123.15,123.15,123.15,NaN,0.0,NaN,NaN,123.15,0.0,NaN,NaN
82710,4,181.45,1,181.45,NaN,181.45,181.45,181.45,NaN,0.0,NaN,NaN,181.45,0.0,NaN,NaN
83259,6,95.85,1,95.85,NaN,95.85,95.85,95.85,NaN,0.0,NaN,NaN,95.85,0.0,NaN,NaN
83468,2,535.1,1,535.1,NaN,535.1,535.1,535.1,NaN,0.0,NaN,NaN,535.1,0.0,NaN,NaN
83720,3,172.4,1,172.4,NaN,172.4,172.4,172.4,NaN,0.0,NaN,NaN,172.4,0.0,NaN,NaN
84349,6,5.45,1,5.45,NaN,5.45,5.45,5.45,NaN,0.0,NaN,NaN,5.45,0.0,NaN,NaN
84479,5,20.4,1,20.4,NaN,20.4,20.4,20.4,NaN,0.0,NaN,NaN,20.4,0.0,NaN,NaN
84636,3,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
84950,6,1520.11,1,1520.11,NaN,1520.11,1520.11,1520.11,NaN,0.0,NaN,NaN,1520.11,0.0,NaN,NaN
85019,4,56.24,1,56.24,NaN,56.24,56.24,56.24,NaN,0.0,NaN,NaN,56.24,0.0,NaN,NaN
85243,5,142.35,1,142.35,NaN,142.35,142.35,142.35,NaN,0.0,NaN,NaN,142.35,0.0,NaN,NaN
85707,3,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
85732,4,12.6,1,12.6,NaN,12.6,12.6,12.6,NaN,0.0,NaN,NaN,12.6,0.0,NaN,NaN
85794,1,76.65,1,76.65,NaN,76.65,76.65,76.65,NaN,0.0,NaN,NaN,76.65,0.0,NaN,NaN
86598,4,25.74,1,25.74,NaN,25.74,25.74,25.74,NaN,0.0,NaN,NaN,25.74,0.0,NaN,NaN
87045,2,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
87108,3,8.7,1,8.7,NaN,8.7,8.7,8.7,NaN,0.0,NaN,NaN,8.7,0.0,NaN,NaN
87958,2,50.0,1,50.0,NaN,50.0,50.0,50.0,NaN,0.0,NaN,NaN,50.0,0.0,NaN,NaN
88008,5,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
88412,3,63.2,1,63.2,NaN,63.2,63.2,63.2,NaN,0.0,NaN,NaN,63.2,0.0,NaN,NaN
89023,5,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
89114,4,27.04,1,27.04,NaN,27.04,27.04,27.04,NaN,0.0,NaN,NaN,27.04,0.0,NaN,NaN
89501,5,23.13,1,23.13,NaN,23.13,23.13,23.13,NaN,0.0,NaN,NaN,23.13,0.0,NaN,NaN
89792,5,17.85,1,17.85,NaN,17.85,17.85,17.85,NaN,0.0,NaN,NaN,17.85,0.0,NaN,NaN
89869,2,20.9,1,20.9,NaN,20.9,20.9,20.9,NaN,0.0,NaN,NaN,20.9,0.0,NaN,NaN
90022,3,13.61,1,13.61,NaN,13.61,13.61,13.61,NaN,0.0,NaN,NaN,13.61,0.0,NaN,NaN
90317,5,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
50081,4,390.79,1,390.79,NaN,390.79,390.79,390.79,NaN,0.0,NaN,NaN,390.79,0.0,NaN,NaN
50245,5,244.46,1,244.46,NaN,244.46,244.46,244.46,NaN,0.0,NaN,NaN,244.46,0.0,NaN,NaN
50250,5,206.76,1,206.76,NaN,206.76,206.76,206.76,NaN,0.0,NaN,NaN,206.76,0.0,NaN,NaN
50509,6,322.2,1,322.2,NaN,322.2,322.2,322.2,NaN,0.0,NaN,NaN,322.2,0.0,NaN,NaN
50763,2,2567.64,1,2567.64,NaN,2567.64,2567.64,2567.64,NaN,0.0,NaN,NaN,2567.64,0.0,NaN,NaN
50764,2,2567.64,1,2567.64,NaN,2567.64,2567.64,2567.64,NaN,0.0,NaN,NaN,2567.64,0.0,NaN,NaN
51095,4,329.36,1,329.36,NaN,329.36,329.36,329.36,NaN,0.0,NaN,NaN,329.36,0.0,NaN,NaN
51266,4,1867.98,1,1867.98,NaN,1867.98,1867.98,1867.98,NaN,0.0,NaN,NaN,1867.98,0.0,NaN,NaN
51579,6,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
51826,3,304.5,1,304.5,NaN,304.5,304.5,304.5,NaN,0.0,NaN,NaN,304.5,0.0,NaN,NaN
52012,4,343.26,1,343.26,NaN,343.26,343.26,343.26,NaN,0.0,NaN,NaN,343.26,0.0,NaN,NaN
52032,4,300.87,1,300.87,NaN,300.87,300.87,300.87,NaN,0.0,NaN,NaN,300.87,0.0,NaN,NaN
52192,5,131.3,1,131.3,NaN,131.3,131.3,131.3,NaN,0.0,NaN,NaN,131.3,0.0,NaN,NaN
52741,4,296.66,1,296.66,NaN,296.66,296.66,296.66,NaN,0.0,NaN,NaN,296.66,0.0,NaN,NaN
52905,6,300.54,1,300.54,NaN,300.54,300.54,300.54,NaN,0.0,NaN,NaN,300.54,0.0,NaN,NaN
53274,5,289.5,1,289.5,NaN,289.5,289.5,289.5,NaN,0.0,NaN,NaN,289.5,0.0,NaN,NaN
53581,3,780.5,1,780.5,NaN,780.5,780.5,780.5,NaN,0.0,NaN,NaN,780.5,0.0,NaN,NaN
53776,6,169.75,1,169.75,NaN,169.75,169.75,169.75,NaN,0.0,NaN,NaN,169.75,0.0,NaN,NaN
53904,2,127.7,1,127.7,NaN,127.7,127.7,127.7,NaN,0.0,NaN,NaN,127.7,0.0,NaN,NaN
53924,3,585.0,1,585.0,NaN,585.0,585.0,585.0,NaN,0.0,NaN,NaN,585.0,0.0,NaN,NaN
53958,3,173.8,1,173.8,NaN,173.8,173.8,173.8,NaN,0.0,NaN,NaN,173.8,0.0,NaN,NaN
54324,1,197.25,1,197.25,NaN,197.25,197.25,197.25,NaN,0.0,NaN,NaN,197.25,0.0,NaN,NaN
54607,4,398.0,1,398.0,NaN,398.0,398.0,398.0,NaN,0.0,NaN,NaN,398.0,0.0,NaN,NaN
55334,3,181.5,1,181.5,NaN,181.5,181.5,181.5,NaN,0.0,NaN,NaN,181.5,0.0,NaN,NaN
55607,6,314.68,1,314.68,NaN,314.68,314.68,314.68,NaN,0.0,NaN,NaN,314.68,0.0,NaN,NaN
56630,1,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
56643,1,126.02,1,126.02,NaN,126.02,126.02,126.02,NaN,0.0,NaN,NaN,126.02,0.0,NaN,NaN
57064,6,307.44,1,307.44,NaN,307.44,307.44,307.44,NaN,0.0,NaN,NaN,307.44,0.0,NaN,NaN
57401,4,516.15,1,516.15,NaN,516.15,516.15,516.15,NaN,0.0,NaN,NaN,516.15,0.0,NaN,NaN
57540,6,309.4,1,309.4,NaN,309.4,309.4,309.4,NaN,0.0,NaN,NaN,309.4,0.0,NaN,NaN
57585,6,282.12,1,282.12,NaN,282.12,282.12,282.12,NaN,0.0,NaN,NaN,282.12,0.0,NaN,NaN
57746,2,158.95,1,158.95,NaN,158.95,158.95,158.95,NaN,0.0,NaN,NaN,158.95,0.0,NaN,NaN
57941,4,201.48,1,201.48,NaN,201.48,201.48,201.48,NaN,0.0,NaN,NaN,201.48,0.0,NaN,NaN
