txn_id,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
50662,5,273.76,1,273.76,NaN,273.76,273.76,273.76,NaN,0.0,NaN,NaN,273.76,0.0,NaN,NaN
50762,6,353.0,1,353.0,NaN,353.0,353.0,353.0,NaN,0.0,NaN,NaN,353.0,0.0,NaN,NaN
50907,6,292.54,1,292.54,NaN,292.54,292.54,292.54,NaN,0.0,NaN,NaN,292.54,0.0,NaN,NaN
50911,6,166.0,1,166.0,NaN,166.0,166.0,166.0,NaN,0.0,NaN,NaN,166.0,0.0,NaN,NaN
50937,7,293.45,1,293.45,NaN,293.45,293.45,293.45,NaN,0.0,NaN,NaN,293.45,0.0,NaN,NaN
51125,8,307.82,1,307.82,NaN,307.82,307.82,307.82,NaN,0.0,NaN,NaN,307.82,0.0,NaN,NaN
51161,8,148.23,1,148.23,NaN,148.23,148.23,148.23,NaN,0.0,NaN,NaN,148.23,0.0,NaN,NaN
51417,9,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
51622,12,110.1,1,110.1,NaN,110.1,110.1,110.1,NaN,0.0,NaN,NaN,110.1,0.0,NaN,NaN
51876,14,11.0,1,11.0,NaN,11.0,11.0,11.0,NaN,0.0,NaN,NaN,11.0,0.0,NaN,NaN
51936,15,247.38,1,247.38,NaN,247.38,247.38,247.38,NaN,0.0,NaN,NaN,247.38,0.0,NaN,NaN
52065,16,391.0,1,391.0,NaN,391.0,391.0,391.0,NaN,0.0,NaN,NaN,391.0,0.0,NaN,NaN
52159,16,843.78,1,843.78,NaN,843.78,843.78,843.78,NaN,0.0,NaN,NaN,843.78,0.0,NaN,NaN
52223,16,348.8,1,348.8,NaN,348.8,348.8,348.8,NaN,0.0,NaN,NaN,348.8,0.0,NaN,NaN
52243,16,279.85,1,279.85,NaN,279.85,279.85,279.85,NaN,0.0,NaN,NaN,279.85,0.0,NaN,NaN
52553,22,615.6,1,615.6,NaN,615.6,615.6,615.6,NaN,0.0,NaN,NaN,615.6,0.0,NaN,NaN
52894,7,122.1,1,122.1,NaN,122.1,122.1,122.1,NaN,0.0,NaN,NaN,122.1,0.0,NaN,NaN
53019,9,258.0,1,258.0,NaN,258.0,258.0,258.0,NaN,0.0,NaN,NaN,258.0,0.0,NaN,NaN
53199,12,438.67,1,438.67,NaN,438.67,438.67,438.67,NaN,0.0,NaN,NaN,438.67,0.0,NaN,NaN
53262,12,307.05,1,307.05,NaN,307.05,307.05,307.05,NaN,0.0,NaN,NaN,307.05,0.0,NaN,NaN
53534,17,201.16,1,201.16,NaN,201.16,201.16,201.16,NaN,0.0,NaN,NaN,201.16,0.0,NaN,NaN
53594,18,141.66,1,141.66,NaN,141.66,141.66,141.66,NaN,0.0,NaN,NaN,141.66,0.0,NaN,NaN
53710,20,303.04,1,303.04,NaN,303.04,303.04,303.04,NaN,0.0,NaN,NaN,303.04,0.0,NaN,NaN
53786,21,8.25,1,8.25,NaN,8.25,8.25,8.25,NaN,0.0,NaN,NaN,8.25,0.0,NaN,NaN
53870,24,241.86,1,241.86,NaN,241.86,241.86,241.86,NaN,0.0,NaN,NaN,241.86,0.0,NaN,NaN
53936,25,333.08,1,333.08,NaN,333.08,333.08,333.08,NaN,0.0,NaN,NaN,333.08,0.0,NaN,NaN
53975,25,459.84,1,459.84,NaN,459.84,459.84,459.84,NaN,0.0,NaN,NaN,459.84,0.0,NaN,NaN
54183,27,177.35,1,177.35,NaN,177.35,177.35,177.35,NaN,0.0,NaN,NaN,177.35,0.0,NaN,NaN
54325,30,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
54416,1,304.44,1,304.44,NaN,304.44,304.44,304.44,NaN,0.0,NaN,NaN,304.44,0.0,NaN,NaN
55130,12,223.2,1,223.2,NaN,223.2,223.2,223.2,NaN,0.0,NaN,NaN,223.2,0.0,NaN,NaN
55195,14,76.75,1,76.75,NaN,76.75,76.75,76.75,NaN,0.0,NaN,NaN,76.75,0.0,NaN,NaN
55221,15,416.11,1,416.11,NaN,416.11,416.11,416.11,NaN,0.0,NaN,NaN,416.11,0.0,NaN,NaN
55280,16,397.04,1,397.04,NaN,397.04,397.04,397.04,NaN,0.0,NaN,NaN,397.04,0.0,NaN,NaN
55375,17,363.7,1,363.7,NaN,363.7,363.7,363.7,NaN,0.0,NaN,NaN,363.7,0.0,NaN,NaN
55398,17,779.1,1,779.1,NaN,779.1,779.1,779.1,NaN,0.0,NaN,NaN,779.1,0.0,NaN,NaN
55505,18,304.66,1,304.66,NaN,304.66,304.66,304.66,NaN,0.0,NaN,NaN,304.66,0.0,NaN,NaN
55647,21,94.9,1,94.9,NaN,94.9,94.9,94.9,NaN,0.0,NaN,NaN,94.9,0.0,NaN,NaN
56313,30,470.88,1,470.88,NaN,470.88,470.88,470.88,NaN,0.0,NaN,NaN,470.88,0.0,NaN,NaN
56695,5,475.2,1,475.2,NaN,475.2,475.2,475.2,NaN,0.0,NaN,NaN,475.2,0.0,NaN,NaN
56764,5,416.22,1,416.22,NaN,416.22,416.22,416.22,NaN,0.0,NaN,NaN,416.22,0.0,NaN,NaN
56822,6,301.4,1,301.4,NaN,301.4,301.4,301.4,NaN,0.0,NaN,NaN,301.4,0.0,NaN,NaN
56987,8,300.54,1,300.54,NaN,300.54,300.54,300.54,NaN,0.0,NaN,NaN,300.54,0.0,NaN,NaN
57054,9,365.18,1,365.18,NaN,365.18,365.18,365.18,NaN,0.0,NaN,NaN,365.18,0.0,NaN,NaN
57234,12,149.4,1,149.4,NaN,149.4,149.4,149.4,NaN,0.0,NaN,NaN,149.4,0.0,NaN,NaN
57450,15,665.46,1,665.46,NaN,665.46,665.46,665.46,NaN,0.0,NaN,NaN,665.46,0.0,NaN,NaN
57494,15,120.33,1,120.33,NaN,120.33,120.33,120.33,NaN,0.0,NaN,NaN,120.33,0.0,NaN,NaN
57646,18,211.5,1,211.5,NaN,211.5,211.5,211.5,NaN,0.0,NaN,NaN,211.5,0.0,NaN,NaN
57817,19,246.92,1,246.92,NaN,246.92,246.92,246.92,NaN,0.0,NaN,NaN,246.92,0.0,NaN,NaN
57947,21,77.3,1,77.3,NaN,77.3,77.3,77.3,NaN,0.0,NaN,NaN,77.3,0.0,NaN,NaN
58082,22,163.46,1,163.46,NaN,163.46,163.46,163.46,NaN,0.0,NaN,NaN,163.46,0.0,NaN,NaN
58146,23,357.91,1,357.91,NaN,357.91,357.91,357.91,NaN,0.0,NaN,NaN,357.91,0.0,NaN,NaN
58486,28,940.17,1,940.17,NaN,940.17,940.17,940.17,NaN,0.0,NaN,NaN,940.17,0.0,NaN,NaN
58631,29,102.4,1,102.4,NaN,102.4,102.4,102.4,NaN,0.0,NaN,NaN,102.4,0.0,NaN,NaN
58778,30,915.84,1,915.84,NaN,915.84,915.84,915.84,NaN,0.0,NaN,NaN,915.84,0.0,NaN,NaN
58787,30,577.2,1,577.2,NaN,577.2,577.2,577.2,NaN,0.0,NaN,NaN,577.2,0.0,NaN,NaN
58843,2,266.36,1,266.36,NaN,266.36,266.36,266.36,NaN,0.0,NaN,NaN,266.36,0.0,NaN,NaN
58882,3,183.4,1,183.4,NaN,183.4,183.4,183.4,NaN,0.0,NaN,NaN,183.4,0.0,NaN,NaN
58907,3,451.78,1,451.78,NaN,451.78,451.78,451.78,NaN,0.0,NaN,NaN,451.78,0.0,NaN,NaN
59030,4,316.02,1,316.02,NaN,316.02,316.02,316.02,NaN,0.0,NaN,NaN,316.02,0.0,NaN,NaN
59037,4,304.13,1,304.13,NaN,304.13,304.13,304.13,NaN,0.0,NaN,NaN,304.13,0.0,NaN,NaN
59221,6,321.65,1,321.65,NaN,321.65,321.65,321.65,NaN,0.0,NaN,NaN,321.65,0.0,NaN,NaN
59378,9,180.4,1,180.4,NaN,180.4,180.4,180.4,NaN,0.0,NaN,NaN,180.4,0.0,NaN,NaN
59569,11,180.43,1,180.43,NaN,180.43,180.43,180.43,NaN,0.0,NaN,NaN,180.43,0.0,NaN,NaN
59647,12,272.54,1,272.54,NaN,272.54,272.54,272.54,NaN,0.0,NaN,NaN,272.54,0.0,NaN,NaN
59805,13,422.55,1,422.55,NaN,422.55,422.55,422.55,NaN,0.0,NaN,NaN,422.55,0.0,NaN,NaN
60045,16,258.85,1,258.85,NaN,258.85,258.85,258.85,NaN,0.0,NaN,NaN,258.85,0.0,NaN,NaN
60191,18,347.49,1,347.49,NaN,347.49,347.49,347.49,NaN,0.0,NaN,NaN,347.49,0.0,NaN,NaN
60256,18,397.14,1,397.14,NaN,397.14,397.14,397.14,NaN,0.0,NaN,NaN,397.14,0.0,NaN,NaN
60724,26,154.66,1,154.66,NaN,154.66,154.66,154.66,NaN,0.0,NaN,NaN,154.66,0.0,NaN,NaN
60780,27,654.6,1,654.6,NaN,654.6,654.6,654.6,NaN,0.0,NaN,NaN,654.6,0.0,NaN,NaN
61303,4,19.92,1,19.92,NaN,19.92,19.92,19.92,NaN,0.0,NaN,NaN,19.92,0.0,NaN,NaN
61494,6,328.45,1,328.45,NaN,328.45,328.45,328.45,NaN,0.0,NaN,NaN,328.45,0.0,NaN,NaN
61600,7,223.4,1,223.4,NaN,223.4,223.4,223.4,NaN,0.0,NaN,NaN,223.4,0.0,NaN,NaN
61881,9,61.95,1,61.95,NaN,61.95,61.95,61.95,NaN,0.0,NaN,NaN,61.95,0.0,NaN,NaN
61957,10,334.54,1,334.54,NaN,334.54,334.54,334.54,NaN,0.0,NaN,NaN,334.54,0.0,NaN,NaN
62379,15,680.14,1,680.14,NaN,680.14,680.14,680.14,NaN,0.0,NaN,NaN,680.14,0.0,NaN,NaN
62402,15,276.48,1,276.48,NaN,276.48,276.48,276.48,NaN,0.0,NaN,NaN,276.48,0.0,NaN,NaN
62489,16,2.9,1,2.9,NaN,2.9,2.9,2.9,NaN,0.0,NaN,NaN,2.9,0.0,NaN,NaN
62876,18,63.9,1,63.9,NaN,63.9,63.9,63.9,NaN,0.0,NaN,NaN,63.9,0.0,NaN,NaN
63940,1,241.48,1,241.48,NaN,241.48,241.48,241.48,NaN,0.0,NaN,NaN,241.48,0.0,NaN,NaN
64288,5,147.62,1,147.62,NaN,147.62,147.62,147.62,NaN,0.0,NaN,NaN,147.62,0.0,NaN,NaN
64416,6,269.9,1,269.9,NaN,269.9,269.9,269.9,NaN,0.0,NaN,NaN,269.9,0.0,NaN,NaN
64417,6,269.9,1,269.9,NaN,269.9,269.9,269.9,NaN,0.0,NaN,NaN,269.9,0.0,NaN,NaN
64550,7,84.0,1,84.0,NaN,84.0,84.0,84.0,NaN,0.0,NaN,NaN,84.0,0.0,NaN,NaN
64867,12,690.34,1,690.34,NaN,690.34,690.34,690.34,NaN,0.0,NaN,NaN,690.34,0.0,NaN,NaN
65033,13,683.17,1,683.17,NaN,683.17,683.17,683.17,NaN,0.0,NaN,NaN,683.17,0.0,NaN,NaN
65357,17,192.85,1,192.85,NaN,192.85,192.85,192.85,NaN,0.0,NaN,NaN,192.85,0.0,NaN,NaN
65392,18,81.84,1,81.84,NaN,81.84,81.84,81.84,NaN,0.0,NaN,NaN,81.84,0.0,NaN,NaN
65519,19,69.9,1,69.9,NaN,69.9,69.9,69.9,NaN,0.0,NaN,NaN,69.9,0.0,NaN,NaN
65782,21,437.75,1,437.75,NaN,437.75,437.75,437.75,NaN,0.0,NaN,NaN,437.75,0.0,NaN,NaN
66055,26,315.6,1,315.6,NaN,315.6,315.6,315.6,NaN,0.0,NaN,NaN,315.6,0.0,NaN,NaN
66436,2,249.03,1,249.03,NaN,249.03,249.03,249.03,NaN,0.0,NaN,NaN,249.03,0.0,NaN,NaN
66847,5,126.45,1,126.45,NaN,126.45,126.45,126.45,NaN,0.0,NaN,NaN,126.45,0.0,NaN,NaN
66914,6,314.85,1,314.85,NaN,314.85,314.85,314.85,NaN,0.0,NaN,NaN,314.85,0.0,NaN,NaN
67172,11,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
67215,11,311.92,1,311.92,NaN,311.92,311.92,311.92,NaN,0.0,NaN,NaN,311.92,0.0,NaN,NaN
67218,11,45.6,1,45.6,NaN,45.6,45.6,45.6,NaN,0.0,NaN,NaN,45.6,0.0,NaN,NaN
67597,16,728.06,1,728.06,NaN,728.06,728.06,728.06,NaN,0.0,NaN,NaN,728.06,0.0,NaN,NaN
67612,16,556.58,1,556.58,NaN,556.58,556.58,556.58,NaN,0.0,NaN,NaN,556.58,0.0,NaN,NaN
67632,16,484.1,1,484.1,NaN,484.1,484.1,484.1,NaN,0.0,NaN,NaN,484.1,0.0,NaN,NaN
67648,17,576.0,1,576.0,NaN,576.0,576.0,576.0,NaN,0.0,NaN,NaN,576.0,0.0,NaN,NaN
67704,17,126.35,1,126.35,NaN,126.35,126.35,126.35,NaN,0.0,NaN,NaN,126.35,0.0,NaN,NaN
68064,22,1468.36,1,1468.36,NaN,1468.36,1468.36,1468.36,NaN,0.0,NaN,NaN,1468.36,0.0,NaN,NaN
68065,22,319.85,1,319.85,NaN,319.85,319.85,319.85,NaN,0.0,NaN,NaN,319.85,0.0,NaN,NaN
68296,24,161.9,1,161.9,NaN,161.9,161.9,161.9,NaN,0.0,NaN,NaN,161.9,0.0,NaN,NaN
68438,26,469.31,1,469.31,NaN,469.31,469.31,469.31,NaN,0.0,NaN,NaN,469.31,0.0,NaN,NaN
68817,30,687.0,1,687.0,NaN,687.0,687.0,687.0,NaN,0.0,NaN,NaN,687.0,0.0,NaN,NaN
69014,1,251.94,1,251.94,NaN,251.94,251.94,251.94,NaN,0.0,NaN,NaN,251.94,0.0,NaN,NaN
69622,9,163.24,1,163.24,NaN,163.24,163.24,163.24,NaN,0.0,NaN,NaN,163.24,0.0,NaN,NaN
70025,15,697.6,1,697.6,NaN,697.6,697.6,697.6,NaN,0.0,NaN,NaN,697.6,0.0,NaN,NaN
70036,15,627.27,1,627.27,NaN,627.27,627.27,627.27,NaN,0.0,NaN,NaN,627.27,0.0,NaN,NaN
70176,16,366.74,1,366.74,NaN,366.74,366.74,366.74,NaN,0.0,NaN,NaN,366.74,0.0,NaN,NaN
70596,22,338.2,1,338.2,NaN,338.2,338.2,338.2,NaN,0.0,NaN,NaN,338.2,0.0,NaN,NaN
70650,22,1304.44,1,1304.44,NaN,1304.44,1304.44,1304.44,NaN,0.0,NaN,NaN,1304.44,0.0,NaN,NaN
70669,22,213.9,1,213.9,NaN,213.9,213.9,213.9,NaN,0.0,NaN,NaN,213.9,0.0,NaN,NaN
71194,30,305.28,1,305.28,NaN,305.28,305.28,305.28,NaN,0.0,NaN,NaN,305.28,0.0,NaN,NaN
71324,1,269.58,1,269.58,NaN,269.58,269.58,269.58,NaN,0.0,NaN,NaN,269.58,0.0,NaN,NaN
71361,1,103.22,1,103.22,NaN,103.22,103.22,103.22,NaN,0.0,NaN,NaN,103.22,0.0,NaN,NaN
71378,3,72.84,1,72.84,NaN,72.84,72.84,72.84,NaN,0.0,NaN,NaN,72.84,0.0,NaN,NaN
71434,3,110.04,1,110.04,NaN,110.04,110.04,110.04,NaN,0.0,NaN,NaN,110.04,0.0,NaN,NaN
71481,4,147.7,1,147.7,NaN,147.7,147.7,147.7,NaN,0.0,NaN,NaN,147.7,0.0,NaN,NaN
71561,4,213.04,1,213.04,NaN,213.04,213.04,213.04,NaN,0.0,NaN,NaN,213.04,0.0,NaN,NaN
71710,6,177.6,1,177.6,NaN,177.6,177.6,177.6,NaN,0.0,NaN,NaN,177.6,0.0,NaN,NaN
72310,12,181.6,1,181.6,NaN,181.6,181.6,181.6,NaN,0.0,NaN,NaN,181.6,0.0,NaN,NaN
72502,13,163.08,1,163.08,NaN,163.08,163.08,163.08,NaN,0.0,NaN,NaN,163.08,0.0,NaN,NaN
73023,19,790.73,1,790.73,NaN,790.73,790.73,790.73,NaN,0.0,NaN,NaN,790.73,0.0,NaN,NaN
73042,19,196.02,1,196.02,NaN,196.02,196.02,196.02,NaN,0.0,NaN,NaN,196.02,0.0,NaN,NaN
73132,20,73.6,1,73.6,NaN,73.6,73.6,73.6,NaN,0.0,NaN,NaN,73.6,0.0,NaN,NaN
73492,24,438.32,1,438.32,NaN,438.32,438.32,438.32,NaN,0.0,NaN,NaN,438.32,0.0,NaN,NaN
73749,25,1592.12,1,1592.12,NaN,1592.12,1592.12,1592.12,NaN,0.0,NaN,NaN,1592.12,0.0,NaN,NaN
73833,26,383.66,1,383.66,NaN,383.66,383.66,383.66,NaN,0.0,NaN,NaN,383.66,0.0,NaN,NaN
73872,26,29.3,1,29.3,NaN,29.3,29.3,29.3,NaN,0.0,NaN,NaN,29.3,0.0,NaN,NaN
74025,27,2748.0,1,2748.0,NaN,2748.0,2748.0,2748.0,NaN,0.0,NaN,NaN,2748.0,0.0,NaN,NaN
74596,2,1007.05,1,1007.05,NaN,1007.05,1007.05,1007.05,NaN,0.0,NaN,NaN,1007.05,0.0,NaN,NaN
75147,5,4186.08,1,4186.08,NaN,4186.08,4186.08,4186.08,NaN,0.0,NaN,NaN,4186.08,0.0,NaN,NaN
75233,5,206.24,1,206.24,NaN,206.24,206.24,206.24,NaN,0.0,NaN,NaN,206.24,0.0,NaN,NaN
76270,16,346.08,1,346.08,NaN,346.08,346.08,346.08,NaN,0.0,NaN,NaN,346.08,0.0,NaN,NaN
77077,23,280.04,1,280.04,NaN,280.04,280.04,280.04,NaN,0.0,NaN,NaN,280.04,0.0,NaN,NaN
77129,23,82.56,1,82.56,NaN,82.56,82.56,82.56,NaN,0.0,NaN,NaN,82.56,0.0,NaN,NaN
77431,25,389.96,1,389.96,NaN,389.96,389.96,389.96,NaN,0.0,NaN,NaN,389.96,0.0,NaN,NaN
77535,26,70.68,1,70.68,NaN,70.68,70.68,70.68,NaN,0.0,NaN,NaN,70.68,0.0,NaN,NaN
77556,26,978.06,1,978.06,NaN,978.06,978.06,978.06,NaN,0.0,NaN,NaN,978.06,0.0,NaN,NaN
77871,29,256.25,1,256.25,NaN,256.25,256.25,256.25,NaN,0.0,NaN,NaN,256.25,0.0,NaN,NaN
77968,30,148.96,1,148.96,NaN,148.96,148.96,148.96,NaN,0.0,NaN,NaN,148.96,0.0,NaN,NaN
78148,31,176.68,1,176.68,NaN,176.68,176.68,176.68,NaN,0.0,NaN,NaN,176.68,0.0,NaN,NaN
78333,1,297.91,1,297.91,NaN,297.91,297.91,297.91,NaN,0.0,NaN,NaN,297.91,0.0,NaN,NaN
78609,4,223.08,1,223.08,NaN,223.08,223.08,223.08,NaN,0.0,NaN,NaN,223.08,0.0,NaN,NaN
78616,4,210.31,1,210.31,NaN,210.31,210.31,210.31,NaN,0.0,NaN,NaN,210.31,0.0,NaN,NaN
78830,5,332.36,1,332.36,NaN,332.36,332.36,332.36,NaN,0.0,NaN,NaN,332.36,0.0,NaN,NaN
78976,6,657.08,1,657.08,NaN,657.08,657.08,657.08,NaN,0.0,NaN,NaN,657.08,0.0,NaN,NaN
79111,7,343.15,1,343.15,NaN,343.15,343.15,343.15,NaN,0.0,NaN,NaN,343.15,0.0,NaN,NaN
79113,7,306.0,1,306.0,NaN,306.0,306.0,306.0,NaN,0.0,NaN,NaN,306.0,0.0,NaN,NaN
79485,8,279.5,1,279.5,NaN,279.5,279.5,279.5,NaN,0.0,NaN,NaN,279.5,0.0,NaN,NaN
79714,9,1405.2,1,1405.2,NaN,1405.2,1405.2,1405.2,NaN,0.0,NaN,NaN,1405.2,0.0,NaN,NaN
79880,11,173.44,1,173.44,NaN,173.44,173.44,173.44,NaN,0.0,NaN,NaN,173.44,0.0,NaN,NaN
79907,12,736.58,1,736.58,NaN,736.58,736.58,736.58,NaN,0.0,NaN,NaN,736.58,0.0,NaN,NaN
80311,14,639.16,1,639.16,NaN,639.16,639.16,639.16,NaN,0.0,NaN,NaN,639.16,0.0,NaN,NaN
80315,14,1935.9,1,1935.9,NaN,1935.9,1935.9,1935.9,NaN,0.0,NaN,NaN,1935.9,0.0,NaN,NaN
80485,14,103.69,1,103.69,NaN,103.69,103.69,103.69,NaN,0.0,NaN,NaN,103.69,0.0,NaN,NaN
80976,18,345.4,1,345.4,NaN,345.4,345.4,345.4,NaN,0.0,NaN,NaN,345.4,0.0,NaN,NaN
81390,20,206.28,1,206.28,NaN,206.28,206.28,206.28,NaN,0.0,NaN,NaN,206.28,0.0,NaN,NaN
81592,21,102.84,1,102.84,NaN,102.84,102.84,102.84,NaN,0.0,NaN,NaN,102.84,0.0,NaN,NaN
81833,22,240.39,1,240.39,NaN,240.39,240.39,240.39,NaN,0.0,NaN,NaN,240.39,0.0,NaN,NaN
82072,23,2016.78,1,2016.78,NaN,2016.78,2016.78,2016.78,NaN,0.0,NaN,NaN,2016.78,0.0,NaN,NaN
82350,26,245.1,1,245.1,NaN,245.1,245.1,245.1,NaN,0.0,NaN,NaN,245.1,0.0,NaN,NaN
82615,27,239.71,1,239.71,NaN,239.71,239.71,239.71,NaN,0.0,NaN,NaN,239.71,0.0,NaN,NaN
82675,28,170.16,1,170.16,NaN,170.16,170.16,170.16,NaN,0.0,NaN,NaN,170.16,0.0,NaN,NaN
82680,28,119.0,1,119.0,NaN,119.0,119.0,119.0,NaN,0.0,NaN,NaN,119.0,0.0,NaN,NaN
83130,2,62.5,1,62.5,NaN,62.5,62.5,62.5,NaN,0.0,NaN,NaN,62.5,0.0,NaN,NaN
83399,4,96.3,1,96.3,NaN,96.3,96.3,96.3,NaN,0.0,NaN,NaN,96.3,0.0,NaN,NaN
83859,7,396.0,1,396.0,NaN,396.0,396.0,396.0,NaN,0.0,NaN,NaN,396.0,0.0,NaN,NaN
84032,8,124.54,1,124.54,NaN,124.54,124.54,124.54,NaN,0.0,NaN,NaN,124.54,0.0,NaN,NaN
85253,27,33.75,1,33.75,NaN,33.75,33.75,33.75,NaN,0.0,NaN,NaN,33.75,0.0,NaN,NaN
85293,1,2.5,1,2.5,NaN,2.5,2.5,2.5,NaN,0.0,NaN,NaN,2.5,0.0,NaN,NaN
85380,8,14.4,1,14.4,NaN,14.4,14.4,14.4,NaN,0.0,NaN,NaN,14.4,0.0,NaN,NaN
85448,11,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
85449,11,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
86140,25,1.95,1,1.95,NaN,1.95,1.95,1.95,NaN,0.0,NaN,NaN,1.95,0.0,NaN,NaN
86228,29,44.85,1,44.85,NaN,44.85,44.85,44.85,NaN,0.0,NaN,NaN,44.85,0.0,NaN,NaN
86351,6,8.85,1,8.85,NaN,8.85,8.85,8.85,NaN,0.0,NaN,NaN,8.85,0.0,NaN,NaN
86404,11,27.85,1,27.85,NaN,27.85,27.85,27.85,NaN,0.0,NaN,NaN,27.85,0.0,NaN,NaN
86432,11,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
86615,20,4.24,1,4.24,NaN,4.24,4.24,4.24,NaN,0.0,NaN,NaN,4.24,0.0,NaN,NaN
86717,1,6.3,1,6.3,NaN,6.3,6.3,6.3,NaN,0.0,NaN,NaN,6.3,0.0,NaN,NaN
86968,15,2.08,1,2.08,NaN,2.08,2.08,2.08,NaN,0.0,NaN,NaN,2.08,0.0,NaN,NaN
87982,11,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
88023,13,20.8,1,20.8,NaN,20.8,20.8,20.8,NaN,0.0,NaN,NaN,20.8,0.0,NaN,NaN
88537,15,24.38,1,24.38,NaN,24.38,24.38,24.38,NaN,0.0,NaN,NaN,24.38,0.0,NaN,NaN
88714,29,38.75,1,38.75,NaN,38.75,38.75,38.75,NaN,0.0,NaN,NaN,38.75,0.0,NaN,NaN
88790,30,8.85,1,8.85,NaN,8.85,8.85,8.85,NaN,0.0,NaN,NaN,8.85,0.0,NaN,NaN
88837,4,12.45,1,12.45,NaN,12.45,12.45,12.45,NaN,0.0,NaN,NaN,12.45,0.0,NaN,NaN
88891,8,19.9,1,19.9,NaN,19.9,19.9,19.9,NaN,0.0,NaN,NaN,19.9,0.0,NaN,NaN
88998,13,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
89476,4,8.4,1,8.4,NaN,8.4,8.4,8.4,NaN,0.0,NaN,NaN,8.4,0.0,NaN,NaN
89881,22,12.5,1,12.5,NaN,12.5,12.5,12.5,NaN,0.0,NaN,NaN,12.5,0.0,NaN,NaN
89893,23,80.0,1,80.0,NaN,80.0,80.0,80.0,NaN,0.0,NaN,NaN,80.0,0.0,NaN,NaN
90097,2,26.5,1,26.5,NaN,26.5,26.5,26.5,NaN,0.0,NaN,NaN,26.5,0.0,NaN,NaN
90233,6,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
90261,8,6.3,1,6.3,NaN,6.3,6.3,6.3,NaN,0.0,NaN,NaN,6.3,0.0,NaN,NaN
91091,10,9500.0,1,9500.0,NaN,9500.0,9500.0,9500.0,NaN,0.0,NaN,NaN,9500.0,0.0,NaN,NaN
50344,2,261.76,1,261.76,NaN,261.76,261.76,261.76,NaN,0.0,NaN,NaN,261.76,0.0,NaN,NaN
50769,6,210.19,1,210.19,NaN,210.19,210.19,210.19,NaN,0.0,NaN,NaN,210.19,0.0,NaN,NaN
50891,6,192.7,1,192.7,NaN,192.7,192.7,192.7,NaN,0.0,NaN,NaN,192.7,0.0,NaN,NaN
51139,8,39.0,1,39.0,NaN,39.0,39.0,39.0,NaN,0.0,NaN,NaN,39.0,0.0,NaN,NaN
51782,13,150.68,1,150.68,NaN,150.68,150.68,150.68,NaN,0.0,NaN,NaN,150.68,0.0,NaN,NaN
51855,14,1590.82,1,1590.82,NaN,1590.82,1590.82,1590.82,NaN,0.0,NaN,NaN,1590.82,0.0,NaN,NaN
51954,15,346.8,1,346.8,NaN,346.8,346.8,346.8,NaN,0.0,NaN,NaN,346.8,0.0,NaN,NaN
52132,16,750.64,1,750.64,NaN,750.64,750.64,750.64,NaN,0.0,NaN,NaN,750.64,0.0,NaN,NaN
52322,17,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
52345,17,250.0,1,250.0,NaN,250.0,250.0,250.0,NaN,0.0,NaN,NaN,250.0,0.0,NaN,NaN
52487,20,0.95,1,0.95,NaN,0.95,0.95,0.95,NaN,0.0,NaN,NaN,0.95,0.0,NaN,NaN
52696,5,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
52717,5,116.0,1,116.0,NaN,116.0,116.0,116.0,NaN,0.0,NaN,NaN,116.0,0.0,NaN,NaN
52987,9,488.46,1,488.46,NaN,488.46,488.46,488.46,NaN,0.0,NaN,NaN,488.46,0.0,NaN,NaN
53078,10,263.0,1,263.0,NaN,263.0,263.0,263.0,NaN,0.0,NaN,NaN,263.0,0.0,NaN,NaN
