counterparty_id,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
16774,8,160.8,1,160.8,NaN,160.8,160.8,160.8,NaN,0.0,NaN,NaN,160.8,0.0,NaN,NaN
69844,4,647.92,1,647.92,NaN,647.92,647.92,647.92,NaN,0.0,NaN,NaN,647.92,0.0,NaN,NaN
70075,6,102.57666666666667,3,5.04,-1.4999999999999973,125.75,176.94,5.04,-0.4490896068078257,72.06550276580944,88.2618549166815,88.2618549166815,307.73,5193.436688888889,7790.155033333333,7790.155033333333
70283,21,135.135,2,267.32,-1.9999999999999991,2.95,267.32,2.95,0.0,132.185,186.93781974228756,186.93781974228756,270.27,17472.874225,34945.74845,34945.74845
12853,9,897.8,1,897.8,NaN,897.8,897.8,897.8,NaN,0.0,NaN,NaN,897.8,0.0,NaN,NaN
16062,24,199.96,1,199.96,NaN,199.96,199.96,199.96,NaN,0.0,NaN,NaN,199.96,0.0,NaN,NaN
70186,28,267.72,1,267.72,NaN,267.72,267.72,267.72,NaN,0.0,NaN,NaN,267.72,0.0,NaN,NaN
17429,25,148.78,1,148.78,NaN,148.78,148.78,148.78,NaN,0.0,NaN,NaN,148.78,0.0,NaN,NaN
15046,3,943.07,1,943.07,NaN,943.07,943.07,943.07,NaN,0.0,NaN,NaN,943.07,0.0,NaN,NaN
70123,2,241.01,1,241.01,NaN,241.01,241.01,241.01,NaN,0.0,NaN,NaN,241.01,0.0,NaN,NaN
16656,30,34.25,2,60.0,-2.0,8.5,60.0,8.5,0.0,25.75,36.4159992311072,36.4159992311072,68.5,663.0625,1326.125,1326.125
18235,8,319.34,1,319.34,NaN,319.34,319.34,319.34,NaN,0.0,NaN,NaN,319.34,0.0,NaN,NaN
69492,18,155.93,1,155.93,NaN,155.93,155.93,155.93,NaN,0.0,NaN,NaN,155.93,0.0,NaN,NaN
69722,21,1221.4,1,1221.4,NaN,1221.4,1221.4,1221.4,NaN,0.0,NaN,NaN,1221.4,0.0,NaN,NaN
15311,5,1964.85,1,1964.85,NaN,1964.85,1964.85,1964.85,NaN,0.0,NaN,NaN,1964.85,0.0,NaN,NaN
70334,8,13.25,1,13.25,NaN,13.25,13.25,13.25,NaN,0.0,NaN,NaN,13.25,0.0,NaN,NaN
70077,26,409.635,2,379.27,-2.0,440.0,440.0,379.27,0.0,30.36500000000001,42.942594821459046,42.942594821459046,819.27,922.0332250000006,1844.0664500000012,1844.0664500000012
69923,24,1724.8,1,1724.8,NaN,1724.8,1724.8,1724.8,NaN,0.0,NaN,NaN,1724.8,0.0,NaN,NaN
17567,9,590.4,1,590.4,NaN,590.4,590.4,590.4,NaN,0.0,NaN,NaN,590.4,0.0,NaN,NaN
13742,2,142.9,1,142.9,NaN,142.9,142.9,142.9,NaN,0.0,NaN,NaN,142.9,0.0,NaN,NaN
17037,26,1267.32,1,1267.32,NaN,1267.32,1267.32,1267.32,NaN,0.0,NaN,NaN,1267.32,0.0,NaN,NaN
69879,10,358.06,1,358.06,NaN,358.06,358.06,358.06,NaN,0.0,NaN,NaN,358.06,0.0,NaN,NaN
14557,5,788.38,1,788.38,NaN,788.38,788.38,788.38,NaN,0.0,NaN,NaN,788.38,0.0,NaN,NaN
12720,3,138.48,1,138.48,NaN,138.48,138.48,138.48,NaN,0.0,NaN,NaN,138.48,0.0,NaN,NaN
14428,6,203.5,1,203.5,NaN,203.5,203.5,203.5,NaN,0.0,NaN,NaN,203.5,0.0,NaN,NaN
70072,17,1546.86,1,1546.86,NaN,1546.86,1546.86,1546.86,NaN,0.0,NaN,NaN,1546.86,0.0,NaN,NaN
70092,9,271.2,2,236.4,-1.9999999999999996,306.0,306.0,236.4,0.0,34.8,49.2146319705837,49.2146319705837,542.4,1211.0399999999997,2422.0799999999995,2422.0799999999995
70176,16,128.1,1,128.1,NaN,128.1,128.1,128.1,NaN,0.0,NaN,NaN,128.1,0.0,NaN,NaN
13576,6,502.44,1,502.44,NaN,502.44,502.44,502.44,NaN,0.0,NaN,NaN,502.44,0.0,NaN,NaN
17330,7,264.9,1,264.9,NaN,264.9,264.9,264.9,NaN,0.0,NaN,NaN,264.9,0.0,NaN,NaN
17930,20,323.04,1,323.04,NaN,323.04,323.04,323.04,NaN,0.0,NaN,NaN,323.04,0.0,NaN,NaN
17119,23,547.25,1,547.25,NaN,547.25,547.25,547.25,NaN,0.0,NaN,NaN,547.25,0.0,NaN,NaN
13784,2,300.48,1,300.48,NaN,300.48,300.48,300.48,NaN,0.0,NaN,NaN,300.48,0.0,NaN,NaN
69797,14,4050.61,1,4050.61,NaN,4050.61,4050.61,4050.61,NaN,0.0,NaN,NaN,4050.61,0.0,NaN,NaN
18252,27,456.77,1,456.77,NaN,456.77,456.77,456.77,NaN,0.0,NaN,NaN,456.77,0.0,NaN,NaN
12556,19,290.81,1,290.81,NaN,290.81,290.81,290.81,NaN,0.0,NaN,NaN,290.81,0.0,NaN,NaN
69813,24,312.79,1,312.79,NaN,312.79,312.79,312.79,NaN,0.0,NaN,NaN,312.79,0.0,NaN,NaN
16293,12,82.5,1,82.5,NaN,82.5,82.5,82.5,NaN,0.0,NaN,NaN,82.5,0.0,NaN,NaN
15142,19,498.74,1,498.74,NaN,498.74,498.74,498.74,NaN,0.0,NaN,NaN,498.74,0.0,NaN,NaN
70022,17,381.1,1,381.1,NaN,381.1,381.1,381.1,NaN,0.0,NaN,NaN,381.1,0.0,NaN,NaN
17175,14,311.06,1,311.06,NaN,311.06,311.06,311.06,NaN,0.0,NaN,NaN,311.06,0.0,NaN,NaN
70112,1,356.91,1,356.91,NaN,356.91,356.91,356.91,NaN,0.0,NaN,NaN,356.91,0.0,NaN,NaN
69930,2,307.14,1,307.14,NaN,307.14,307.14,307.14,NaN,0.0,NaN,NaN,307.14,0.0,NaN,NaN
70377,10,346.53,1,346.53,NaN,346.53,346.53,346.53,NaN,0.0,NaN,NaN,346.53,0.0,NaN,NaN
70110,11,743.58,1,743.58,NaN,743.58,743.58,743.58,NaN,0.0,NaN,NaN,743.58,0.0,NaN,NaN
69842,5,540.99,1,540.99,NaN,540.99,540.99,540.99,NaN,0.0,NaN,NaN,540.99,0.0,NaN,NaN
69982,23,91.68,1,91.68,NaN,91.68,91.68,91.68,NaN,0.0,NaN,NaN,91.68,0.0,NaN,NaN
12599,16,175.54,1,175.54,NaN,175.54,175.54,175.54,NaN,0.0,NaN,NaN,175.54,0.0,NaN,NaN
69727,7,665.46,1,665.46,NaN,665.46,665.46,665.46,NaN,0.0,NaN,NaN,665.46,0.0,NaN,NaN
17811,3,197.34,2,390.93,-2.0000000000000018,3.75,390.93,3.75,-5.13465610515155E-16,193.59,273.7776035398075,273.7776035398075,394.68,37477.0881,74954.1762,74954.1762
14711,19,263.67,1,263.67,NaN,263.67,263.67,263.67,NaN,0.0,NaN,NaN,263.67,0.0,NaN,NaN
15556,20,279.77,1,279.77,NaN,279.77,279.77,279.77,NaN,0.0,NaN,NaN,279.77,0.0,NaN,NaN
69948,7,59.0,1,59.0,NaN,59.0,59.0,59.0,NaN,0.0,NaN,NaN,59.0,0.0,NaN,NaN
18139,22,461.4,1,461.4,NaN,461.4,461.4,461.4,NaN,0.0,NaN,NaN,461.4,0.0,NaN,NaN
17453,3,144.72,1,144.72,NaN,144.72,144.72,144.72,NaN,0.0,NaN,NaN,144.72,0.0,NaN,NaN
14534,13,238.41,1,238.41,NaN,238.41,238.41,238.41,NaN,0.0,NaN,NaN,238.41,0.0,NaN,NaN
69886,12,52.620000000000005,2,95.34,-1.9999999999999991,9.9,95.34,9.9,3.7329865030582127E-16,42.72,60.41520338457862,60.41520338457862,105.24000000000001,1824.9984,3649.9968,3649.9968
70155,22,351.66999999999996,2,368.14,-1.999999999999996,335.2,368.14,335.2,4.0714524922773257E-16,16.47,23.29209737228487,23.29209737228487,703.3399999999999,271.26089999999994,542.5217999999999,542.5217999999999
16210,12,1909.62,1,1909.62,NaN,1909.62,1909.62,1909.62,NaN,0.0,NaN,NaN,1909.62,0.0,NaN,NaN
17491,7,331.52,1,331.52,NaN,331.52,331.52,331.52,NaN,0.0,NaN,NaN,331.52,0.0,NaN,NaN
70131,17,58.4,1,58.4,NaN,58.4,58.4,58.4,NaN,0.0,NaN,NaN,58.4,0.0,NaN,NaN
17835,15,126.66,1,126.66,NaN,126.66,126.66,126.66,NaN,0.0,NaN,NaN,126.66,0.0,NaN,NaN
16361,4,115.47,1,115.47,NaN,115.47,115.47,115.47,NaN,0.0,NaN,NaN,115.47,0.0,NaN,NaN
12572,20,487.68,1,487.68,NaN,487.68,487.68,487.68,NaN,0.0,NaN,NaN,487.68,0.0,NaN,NaN
12828,9,273.78,1,273.78,NaN,273.78,273.78,273.78,NaN,0.0,NaN,NaN,273.78,0.0,NaN,NaN
14688,2,567.37,1,567.37,NaN,567.37,567.37,567.37,NaN,0.0,NaN,NaN,567.37,0.0,NaN,NaN
70393,19,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
15690,21,128.76,1,128.76,NaN,128.76,128.76,128.76,NaN,0.0,NaN,NaN,128.76,0.0,NaN,NaN
17744,3,380.85,2,730.38,-2.000000000000001,31.32,730.38,31.32,-3.489528436648789E-16,349.53,494.31006645626786,494.31006645626786,761.7,122171.22089999999,244342.44179999997,244342.44179999997
12820,26,210.35,1,210.35,NaN,210.35,210.35,210.35,NaN,0.0,NaN,NaN,210.35,0.0,NaN,NaN
14621,16,302.86,1,302.86,NaN,302.86,302.86,302.86,NaN,0.0,NaN,NaN,302.86,0.0,NaN,NaN
70602,17,29.88,1,29.88,NaN,29.88,29.88,29.88,NaN,0.0,NaN,NaN,29.88,0.0,NaN,NaN
15602,7,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
70346,26,7.95,1,7.95,NaN,7.95,7.95,7.95,NaN,0.0,NaN,NaN,7.95,0.0,NaN,NaN
15834,30,125.0,1,125.0,NaN,125.0,125.0,125.0,NaN,0.0,NaN,NaN,125.0,0.0,NaN,NaN
70570,2,14.55,1,14.55,NaN,14.55,14.55,14.55,NaN,0.0,NaN,NaN,14.55,0.0,NaN,NaN
12379,14,1.95,1,1.95,NaN,1.95,1.95,1.95,NaN,0.0,NaN,NaN,1.95,0.0,NaN,NaN
16255,16,5.0,1,5.0,NaN,5.0,5.0,5.0,NaN,0.0,NaN,NaN,5.0,0.0,NaN,NaN
69415,12,9.75,1,9.75,NaN,9.75,9.75,9.75,NaN,0.0,NaN,NaN,9.75,0.0,NaN,NaN
13388,18,49.95,1,49.95,NaN,49.95,49.95,49.95,NaN,0.0,NaN,NaN,49.95,0.0,NaN,NaN
13517,17,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
12381,11,41.35,1,41.35,NaN,41.35,41.35,41.35,NaN,0.0,NaN,NaN,41.35,0.0,NaN,NaN
69772,19,17.9,1,17.9,NaN,17.9,17.9,17.9,NaN,0.0,NaN,NaN,17.9,0.0,NaN,NaN
69879,28,97.58,1,97.58,NaN,97.58,97.58,97.58,NaN,0.0,NaN,NaN,97.58,0.0,NaN,NaN
69919,30,7.45,1,7.45,NaN,7.45,7.45,7.45,NaN,0.0,NaN,NaN,7.45,0.0,NaN,NaN
12971,23,177.36166666666668,6,45.12,-0.47951457232032535,220.15,411.08,38.98,0.676919834983831,124.72494837530391,136.62933541764255,136.62933541764255,1064.17,15556.312747222226,18667.57529666667,18667.57529666667
69848,30,1989.24,1,1989.24,NaN,1989.24,1989.24,1989.24,NaN,0.0,NaN,NaN,1989.24,0.0,NaN,NaN
17511,25,832.195,2,1644.94,-1.9999999999999971,19.45,1644.94,19.45,4.440963218193471E-16,812.745,1149.3950017509212,1149.3950017509212,1664.39,660554.435025,1321108.87005,1321108.87005
70082,12,309.0,1,309.0,NaN,309.0,309.0,309.0,NaN,0.0,NaN,NaN,309.0,0.0,NaN,NaN
70224,5,215.52,2,257.22,-2.000000000000001,173.82,257.22,173.82,0.0,41.70000000000002,58.97270555095809,58.97270555095809,431.04,1738.8900000000015,3477.780000000003,3477.780000000003
16519,10,103.7,1,103.7,NaN,103.7,103.7,103.7,NaN,0.0,NaN,NaN,103.7,0.0,NaN,NaN
70115,25,167.065,4,476.96,-0.832378174824099,55.8,476.96,2.95,0.9482817646686065,184.7564814154026,213.33840855942154,213.33840855942154,668.26,34134.957425,45513.27656666667,45513.27656666667
70344,24,667.26,2,951.24,-1.9999999999999996,383.28,951.24,383.28,0.0,283.98,401.60836744271154,401.60836744271154,1334.52,80644.6404,161289.2808,161289.2808
69595,13,729.815,2,344.11,-1.9999999999999978,1115.52,1115.52,344.11,-5.193788997754492E-16,385.705,545.4692420751146,545.4692420751146,1459.63,148768.347025,297536.69405,297536.69405
14737,21,434.0,1,434.0,NaN,434.0,434.0,434.0,NaN,0.0,NaN,NaN,434.0,0.0,NaN,NaN
14258,19,1570.06,2,3120.22,-1.9999999999999996,19.9,3120.22,19.9,0.0,1550.1599999999999,2192.2572958482765,2192.2572958482765,3140.12,2402996.0255999994,4805992.051199999,4805992.051199999
70153,28,245.1,2,136.05,-1.9999999999999991,354.15,354.15,136.05,-3.5908157769438097E-16,109.04999999999998,154.219988976786,154.219988976786,490.2,11891.902499999997,23783.804999999993,23783.804999999993
14702,25,221.7,1,221.7,NaN,221.7,221.7,221.7,NaN,0.0,NaN,NaN,221.7,0.0,NaN,NaN
69943,25,176.88500000000002,2,328.92,-1.9999999999999978,24.85,328.92,24.85,5.300287048433582E-16,152.035,215.0099589553935,215.0099589553935,353.77000000000004,23114.641225,46229.28245,46229.28245
70009,25,255.49,2,410.18,-1.9999999999999993,100.8,410.18,100.8,0.0,154.69,218.76469596349406,218.76469596349406,510.98,23928.9961,47857.9922,47857.9922
12347,7,555.8199999999999,2,475.39,-2.0,636.25,636.25,475.39,0.0,80.43,113.74519682166805,113.74519682166805,1111.6399999999999,6468.984900000001,12937.969800000003,12937.969800000003
14560,18,152.25,1,152.25,NaN,152.25,152.25,152.25,NaN,0.0,NaN,NaN,152.25,0.0,NaN,NaN
16725,17,116.4,1,116.4,NaN,116.4,116.4,116.4,NaN,0.0,NaN,NaN,116.4,0.0,NaN,NaN
70404,20,296.52,1,296.52,NaN,296.52,296.52,296.52,NaN,0.0,NaN,NaN,296.52,0.0,NaN,NaN
13871,13,543.77,2,456.05,-2.000000000000001,631.49,631.49,456.05,3.4494056448175234E-16,87.72,124.0548136913679,124.0548136913679,1087.54,7694.7984,15389.5968,15389.5968
69677,25,46.7,1,46.7,NaN,46.7,46.7,46.7,NaN,0.0,NaN,NaN,46.7,0.0,NaN,NaN
14646,6,2670.996,5,1306.28,-1.3333697204140094,588.24,6323.38,588.24,0.6076743594320205,2264.3721138858778,2531.6449865018594,2531.6449865018594,13354.98,5127381.0701439995,6409226.33768,6409226.33768
14475,27,306.55,1,306.55,NaN,306.55,306.55,306.55,NaN,0.0,NaN,NaN,306.55,0.0,NaN,NaN
17504,3,346.28,1,346.28,NaN,346.28,346.28,346.28,NaN,0.0,NaN,NaN,346.28,0.0,NaN,NaN
15974,27,769.24,1,769.24,NaN,769.24,769.24,769.24,NaN,0.0,NaN,NaN,769.24,0.0,NaN,NaN
69103,2,76.1,1,76.1,NaN,76.1,76.1,76.1,NaN,0.0,NaN,NaN,76.1,0.0,NaN,NaN
13476,29,727.6,1,727.6,NaN,727.6,727.6,727.6,NaN,0.0,NaN,NaN,727.6,0.0,NaN,NaN
69978,24,197.0,1,197.0,NaN,197.0,197.0,197.0,NaN,0.0,NaN,NaN,197.0,0.0,NaN,NaN
70402,21,312.8,1,312.8,NaN,312.8,312.8,312.8,NaN,0.0,NaN,NaN,312.8,0.0,NaN,NaN
70391,26,127.2,1,127.2,NaN,127.2,127.2,127.2,NaN,0.0,NaN,NaN,127.2,0.0,NaN,NaN
69974,17,101.35,1,101.35,NaN,101.35,101.35,101.35,NaN,0.0,NaN,NaN,101.35,0.0,NaN,NaN
70408,14,1224.6,1,1224.6,NaN,1224.6,1224.6,1224.6,NaN,0.0,NaN,NaN,1224.6,0.0,NaN,NaN
69864,6,205.13,1,205.13,NaN,205.13,205.13,205.13,NaN,0.0,NaN,NaN,205.13,0.0,NaN,NaN
12843,20,93.4,1,93.4,NaN,93.4,93.4,93.4,NaN,0.0,NaN,NaN,93.4,0.0,NaN,NaN
17705,16,114.0,1,114.0,NaN,114.0,114.0,114.0,NaN,0.0,NaN,NaN,114.0,0.0,NaN,NaN
69683,22,135.285,2,76.2,-2.0000000000000004,194.37,194.37,76.2,0.0,59.085,83.55880833281432,83.55880833281432,270.57,3491.037225,6982.07445,6982.07445
69512,29,410.53,1,410.53,NaN,410.53,410.53,410.53,NaN,0.0,NaN,NaN,410.53,0.0,NaN,NaN
70238,27,683.8133333333334,3,355.12,-1.500000000000001,38.16,1658.16,38.16,0.6002401121826969,701.0133049300055,858.5624499902924,858.5624499902924,2051.44,491419.6536888888,737129.4805333333,737129.4805333333
15189,18,281.51,2,132.7,-2.0,430.32,430.32,132.7,0.0,148.81,210.44912021674028,210.44912021674028,563.02,22144.416100000002,44288.832200000004,44288.832200000004
16678,3,282.6,1,282.6,NaN,282.6,282.6,282.6,NaN,0.0,NaN,NaN,282.6,0.0,NaN,NaN
17669,15,475.5,1,475.5,NaN,475.5,475.5,475.5,NaN,0.0,NaN,NaN,475.5,0.0,NaN,NaN
70015,4,266.21,2,183.4,-2.000000000000001,349.02,349.02,183.4,0.0,82.80999999999999,117.11102510011598,117.11102510011598,532.42,6857.496099999998,13714.992199999995,13714.992199999995
13102,1,252.425,4,245.46,-0.8375076460374946,308.02,308.02,219.78,0.8903548652798857,33.393605301015334,38.55961401950663,38.55961401950663,1009.7,1115.1328749999993,1486.8438333333324,1486.8438333333324
15311,22,435.19000000000005,6,862.82,-1.3314520016389013,91.8,862.82,23.73,-0.10209659133398757,298.84194685485505,327.3649508423283,327.3649508423283,2611.1400000000003,89306.50920000001,107167.81104000002,107167.81104000002
70040,25,71.4,2,112.8,-1.9999999999999998,30.0,112.8,30.0,0.0,41.4,58.54844148224613,58.54844148224613,142.8,1713.9599999999998,3427.9199999999996,3427.9199999999996
13655,5,383.65,1,383.65,NaN,383.65,383.65,383.65,NaN,0.0,NaN,NaN,383.65,0.0,NaN,NaN
17278,1,246.04,1,246.04,NaN,246.04,246.04,246.04,NaN,0.0,NaN,NaN,246.04,0.0,NaN,NaN
15465,13,514.05,1,514.05,NaN,514.05,514.05,514.05,NaN,0.0,NaN,NaN,514.05,0.0,NaN,NaN
69607,3,103.15,1,103.15,NaN,103.15,103.15,103.15,NaN,0.0,NaN,NaN,103.15,0.0,NaN,NaN
17670,19,205.7,1,205.7,NaN,205.7,205.7,205.7,NaN,0.0,NaN,NaN,205.7,0.0,NaN,NaN
69651,1,311.11,1,311.11,NaN,311.11,311.11,311.11,NaN,0.0,NaN,NaN,311.11,0.0,NaN,NaN
14390,22,309.05,1,309.05,NaN,309.05,309.05,309.05,NaN,0.0,NaN,NaN,309.05,0.0,NaN,NaN
14016,15,1133.33,1,1133.33,NaN,1133.33,1133.33,1133.33,NaN,0.0,NaN,NaN,1133.33,0.0,NaN,NaN
12775,17,164.76000000000002,2,294.72,-2.0000000000000004,34.8,294.72,34.8,0.0,129.96,183.79119456600745,183.79119456600745,329.52000000000004,16889.6016,33779.2032,33779.2032
69604,5,390.07,2,638.24,-1.9999999999999993,141.9,638.24,141.9,0.0,248.17000000000002,350.965379774131,350.965379774131,780.14,61588.348900000005,123176.69780000001,123176.69780000001
70168,1,1241.98,1,1241.98,NaN,1241.98,1241.98,1241.98,NaN,0.0,NaN,NaN,1241.98,0.0,NaN,NaN
12647,6,293.25,1,293.25,NaN,293.25,293.25,293.25,NaN,0.0,NaN,NaN,293.25,0.0,NaN,NaN
70437,21,729.07,1,729.07,NaN,729.07,729.07,729.07,NaN,0.0,NaN,NaN,729.07,0.0,NaN,NaN
15405,3,349.1,1,349.1,NaN,349.1,349.1,349.1,NaN,0.0,NaN,NaN,349.1,0.0,NaN,NaN
16938,30,2133.4,1,2133.4,NaN,2133.4,2133.4,2133.4,NaN,0.0,NaN,NaN,2133.4,0.0,NaN,NaN
69993,17,300.34000000000003,2,210.95,-1.9999999999999973,389.73,389.73,210.95,-6.519335367529732E-16,89.39000000000001,126.41655034053099,126.41655034053099,600.6800000000001,7990.572100000003,15981.144200000006,15981.144200000006
16928,3,176.6,1,176.6,NaN,176.6,176.6,176.6,NaN,0.0,NaN,NaN,176.6,0.0,NaN,NaN
13014,3,460.75,1,460.75,NaN,460.75,460.75,460.75,NaN,0.0,NaN,NaN,460.75,0.0,NaN,NaN
17848,27,144.56,1,144.56,NaN,144.56,144.56,144.56,NaN,0.0,NaN,NaN,144.56,0.0,NaN,NaN
16317,18,462.58,1,462.58,NaN,462.58,462.58,462.58,NaN,0.0,NaN,NaN,462.58,0.0,NaN,NaN
70153,27,247.25,1,247.25,NaN,247.25,247.25,247.25,NaN,0.0,NaN,NaN,247.25,0.0,NaN,NaN
14352,27,178.74,1,178.74,NaN,178.74,178.74,178.74,NaN,0.0,NaN,NaN,178.74,0.0,NaN,NaN
69648,23,110.78,1,110.78,NaN,110.78,110.78,110.78,NaN,0.0,NaN,NaN,110.78,0.0,NaN,NaN
69947,5,119.52,1,119.52,NaN,119.52,119.52,119.52,NaN,0.0,NaN,NaN,119.52,0.0,NaN,NaN
70330,28,336.18,2,318.5,-1.9999999999999993,353.86,353.86,318.5,0.0,17.680000000000007,25.00329578275633,25.00329578275633,672.36,312.58240000000023,625.1648000000005,625.1648000000005
70191,22,208.34,1,208.34,NaN,208.34,208.34,208.34,NaN,0.0,NaN,NaN,208.34,0.0,NaN,NaN
69924,17,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
69669,24,193.47,1,193.47,NaN,193.47,193.47,193.47,NaN,0.0,NaN,NaN,193.47,0.0,NaN,NaN
70163,13,423.84,1,423.84,NaN,423.84,423.84,423.84,NaN,0.0,NaN,NaN,423.84,0.0,NaN,NaN
69807,24,216.58,3,92.3,-1.5000000000000004,7.95,549.49,7.95,0.6410266967048618,237.9082900335057,291.3769580800788,291.3769580800788,649.74,56600.354466666664,84900.53169999999,84900.53169999999
70306,2,940.8,1,940.8,NaN,940.8,940.8,940.8,NaN,0.0,NaN,NaN,940.8,0.0,NaN,NaN
14837,25,388.12,1,388.12,NaN,388.12,388.12,388.12,NaN,0.0,NaN,NaN,388.12,0.0,NaN,NaN
13240,26,110.04,1,110.04,NaN,110.04,110.04,110.04,NaN,0.0,NaN,NaN,110.04,0.0,NaN,NaN
69712,6,117.15,1,117.15,NaN,117.15,117.15,117.15,NaN,0.0,NaN,NaN,117.15,0.0,NaN,NaN
17309,20,82.75,1,82.75,NaN,82.75,82.75,82.75,NaN,0.0,NaN,NaN,82.75,0.0,NaN,NaN
16359,10,164.4,1,164.4,NaN,164.4,164.4,164.4,NaN,0.0,NaN,NaN,164.4,0.0,NaN,NaN
18094,27,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
12497,24,1043.1,1,1043.1,NaN,1043.1,1043.1,1043.1,NaN,0.0,NaN,NaN,1043.1,0.0,NaN,NaN
70168,2,242.1,1,242.1,NaN,242.1,242.1,242.1,NaN,0.0,NaN,NaN,242.1,0.0,NaN,NaN
17475,24,194.37,1,194.37,NaN,194.37,194.37,194.37,NaN,0.0,NaN,NaN,194.37,0.0,NaN,NaN
70031,16,364.185,2,713.32,-1.9999999999999996,15.05,713.32,15.05,0.0,349.13500000000005,493.75145209913063,493.75145209913063,728.37,121895.24822500003,243790.49645000006,243790.49645000006
17498,29,272.22,1,272.22,NaN,272.22,272.22,272.22,NaN,0.0,NaN,NaN,272.22,0.0,NaN,NaN
70012,29,266.55,1,266.55,NaN,266.55,266.55,266.55,NaN,0.0,NaN,NaN,266.55,0.0,NaN,NaN
13429,12,330.6,1,330.6,NaN,330.6,330.6,330.6,NaN,0.0,NaN,NaN,330.6,0.0,NaN,NaN
70136,6,304.36,1,304.36,NaN,304.36,304.36,304.36,NaN,0.0,NaN,NaN,304.36,0.0,NaN,NaN
14681,12,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
70168,11,178.88,2,333.96,-1.9999999999999978,23.8,333.96,23.8,4.994163413347892E-16,155.07999999999998,219.31623925281954,219.31623925281954,357.76,24049.806399999994,48099.61279999999,48099.61279999999
14422,29,808.265,2,1285.98,-2.0000000000000036,330.55,1285.98,330.55,-5.467307108946541E-16,477.71500000000003,675.5910319490631,675.5910319490631,1616.53,228211.62122500004,456423.2424500001,456423.2424500001
70054,11,188.22,1,188.22,NaN,188.22,188.22,188.22,NaN,0.0,NaN,NaN,188.22,0.0,NaN,NaN
70309,4,397.63,1,397.63,NaN,397.63,397.63,397.63,NaN,0.0,NaN,NaN,397.63,0.0,NaN,NaN
69894,22,537.0,1,537.0,NaN,537.0,537.0,537.0,NaN,0.0,NaN,NaN,537.0,0.0,NaN,NaN
69966,20,2198.13,1,2198.13,NaN,2198.13,2198.13,2198.13,NaN,0.0,NaN,NaN,2198.13,0.0,NaN,NaN
16326,29,380.53,1,380.53,NaN,380.53,380.53,380.53,NaN,0.0,NaN,NaN,380.53,0.0,NaN,NaN
70160,29,364.59,1,364.59,NaN,364.59,364.59,364.59,NaN,0.0,NaN,NaN,364.59,0.0,NaN,NaN
69980,8,2876.85,1,2876.85,NaN,2876.85,2876.85,2876.85,NaN,0.0,NaN,NaN,2876.85,0.0,NaN,NaN
69607,24,434.41,1,434.41,NaN,434.41,434.41,434.41,NaN,0.0,NaN,NaN,434.41,0.0,NaN,NaN
13394,22,371.73,1,371.73,NaN,371.73,371.73,371.73,NaN,0.0,NaN,NaN,371.73,0.0,NaN,NaN
17562,15,103.8,1,103.8,NaN,103.8,103.8,103.8,NaN,0.0,NaN,NaN,103.8,0.0,NaN,NaN
18109,18,119.06666666666668,3,314.6,-1.4999999999999998,12.75,314.6,12.75,0.6990240069219397,138.4390740442243,169.55254593586417,169.55254593586417,357.20000000000005,19165.37722222222,28748.065833333334,28748.065833333334
70135,17,110.21,1,110.21,NaN,110.21,110.21,110.21,NaN,0.0,NaN,NaN,110.21,0.0,NaN,NaN
69530,5,237.6,1,237.6,NaN,237.6,237.6,237.6,NaN,0.0,NaN,NaN,237.6,0.0,NaN,NaN
70061,25,173.82000000000002,3,244.38,-1.5000000000000007,4.5,272.58,4.5,-0.6780668020796866,120.27955437230386,147.31176735074493,147.31176735074493,521.46,14467.171200000003,21700.756800000003,21700.756800000003
17166,14,78.75,1,78.75,NaN,78.75,78.75,78.75,NaN,0.0,NaN,NaN,78.75,0.0,NaN,NaN
16347,10,444.29,1,444.29,NaN,444.29,444.29,444.29,NaN,0.0,NaN,NaN,444.29,0.0,NaN,NaN
17644,25,117.46,1,117.46,NaN,117.46,117.46,117.46,NaN,0.0,NaN,NaN,117.46,0.0,NaN,NaN
69993,24,210.31,1,210.31,NaN,210.31,210.31,210.31,NaN,0.0,NaN,NaN,210.31,0.0,NaN,NaN
