customer_country,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
MEX,26,298.0664150943396,53,252.1,3.1050060362032177,3.9,1295.4,3.9,1.7726562554721572,280.65214964163243,283.3378773390142,283.3378773390142,15797.52,78765.62909846923,80280.35273497825,80280.35273497825
MEX,8,268.8463095238095,84,287.08,6.2103674327335785,36.15,1614.6,0.39,2.20457450223106,289.8554822985469,291.59637171862977,291.59637171862977,22583.09,84016.20061852325,85028.44399946931,85028.44399946931
BRA,8,272.0558536585366,82,105.72,37.660169592764895,25.68,3599.4,1.95,5.484307965942136,438.86763222470074,441.56838160634584,441.56838160634584,22308.58,192604.7986145152,194982.63563444748,194982.63563444748
BRA,18,432.49069444444444,72,707.88,27.028841215374342,17.85,5433.57,2.1,4.810304104195887,745.7306002045658,750.9638616036873,750.9638616036873,31139.329999999998,556114.128081462,563946.7214347221,563946.7214347221
ESP,8,263.71386363636356,88,326.4,9.953290685252252,8.32,1790.0,1.69,2.6517779033330795,282.60253367515617,284.22204569396786,284.22204569396786,23206.819999999992,79864.19203961777,80782.17125846395,80782.17125846395
ESP,10,282.18431818181824,44,182.25,1.8054416077899678,5.2,966.62,2.55,1.3382739833657114,209.71812410728975,212.14269163891407,212.14269163891407,12416.110000000002,43981.69157908059,45004.52161580339,45004.52161580339
ITA,23,303.7735294117646,34,529.59,9.960323787415566,14.45,1635.66,14.45,2.724818013920519,292.5379101011812,296.9372232795746,296.9372232795746,10328.299999999997,85578.42884636678,88171.71456898395,88171.71456898395
IND,4,359.13750000000005,72,363.66,21.389413785255545,52.45,4655.85,1.9,4.538215238436074,732.6406992455251,737.782100563555,737.782100563555,25857.9,536762.394190972,544322.4279119716,544322.4279119716
ZAF,11,264.99844444444443,45,144.12,1.2241738319749986,16.25,1090.14,4.25,1.2603920325663682,258.36711471130945,261.28660980508425,261.28660980508425,11924.929999999998,66753.56596424693,68270.69246343436,68270.69246343436
GBR,2,675.3514492753623,69,286.92,10.49834630629275,62.5,7786.0,3.67,3.338024285169151,1452.4593452089653,1463.1002152684064,1463.1002152684064,46599.24999999999,2109638.149484856,2140662.239918457,2140662.239918457
ESP,11,274.06744680851074,47,69.7,14.386032842766664,9.9,2068.49,5.88,3.2901028899240385,337.83618762660245,341.48857688239815,341.48857688239815,12881.170000000004,114133.28967007692,116614.44814116554,116614.44814116554
CHN,2,306.37244897959175,49,22.2,0.6146944508448993,62.4,1003.2,2.95,0.8744927477917478,244.49418853350184,247.0278747389537,247.0278747389537,15012.249999999996,59777.40822665554,61022.7708980442,61022.7708980442
GBR,3,583.3244230769232,52,149.8,43.234830244825815,125.0,13760.02,7.5,6.613442937353352,1882.0072410312075,1900.3687220925058,1900.3687220925058,30332.870000000003,3541951.255293898,3611401.2799075036,3611401.2799075036
IND,10,331.0632608695652,46,370.8,9.313653598874142,20.35,2157.64,1.9,3.0328284455264978,435.0462960724103,439.85358340174145,439.85358340174145,15228.91,189265.2797263233,193471.17483135272,193471.17483135272
SWE,27,341.53575000000006,40,529.01,9.319273163331548,109.54,1700.4,16.65,2.6995721495682052,298.2563343073161,302.0559312350858,302.0559312350858,13661.430000000002,88956.84095443749,91237.78559429487,91237.78559429487
GBR,25,298.1928571428571,35,241.89,-0.15342637431044803,5.88,797.48,4.95,0.5675037058993204,198.4800876600749,201.37776046337316,201.37776046337316,10436.75,39394.34519755102,40553.002409243694,40553.002409243694
NLD,26,455.0939655172416,58,113.7,42.025652023046725,3.75,6591.6,3.75,6.3253800047165125,858.8434965896142,866.3444555706661,866.3444555706661,26395.45000000001,737612.1516342746,750552.7156980338,750552.7156980338
FIN,6,369.083417721519,79,353.0,22.315702619690967,1.65,3609.8,1.65,4.1855486392199985,493.70696347069946,496.86167265244967,496.86167265244967,29157.590000000004,243746.56577945856,246871.52175099007,246871.52175099007
FRA,8,1368.3499999999997,70,253.24,29.952744011207344,4.25,38970.0,2.1,5.649008178005814,6452.386496628094,6498.974729765268,6498.974729765268,95784.49999999999,4.1633291501868576E7,4.223667253812754E7,4.223667253812754E7
GRC,17,760.6736170212766,47,408.17,20.820218481376372,37.65,11134.34,10.95,4.492511729970052,1822.3898331136097,1842.0919174080614,1842.0919174080614,35751.66,3321104.7038358506,3393302.632180108,3393302.632180108
NOR,17,323.68934782608693,46,144.0,1.3461189137508622,2.95,1292.31,2.95,1.2946075587705133,286.2240013893206,289.3867935511008,289.3867935511008,14889.71,81924.17897131381,83744.71628178745,83744.71628178745
ESP,30,412.896976744186,43,102.64,9.88126280864465,59.85,2732.92,7.5,3.08397003381875,541.0050003789669,547.407649282528,547.407649282528,17754.57,292686.41043504595,299655.1344930233,299655.1344930233
FRA,7,771.9369696969696,66,172.65,22.327677796200227,3.18,10901.54,3.18,4.614607706614497,1697.2017716130792,1710.2073393660328,1710.2073393660328,50947.84,2880493.853566575,2924809.143621445,2924809.143621445
USA,14,324.07560606060605,66,60.0,1.6576826979079984,29.9,1281.53,2.08,1.382033193240352,298.38084324998493,300.6673199305878,300.6673199305878,21388.989999999998,89031.12761857209,90400.83727424244,90400.83727424244
TUR,16,396.92534883720924,43,587.66,27.324795220164578,107.25,4287.63,13.43,5.040709109151381,647.7904196623115,655.4568453280318,655.4568453280318,17067.789999999997,419632.4278062737,429623.67608737544,429623.67608737544
CHN,4,372.03529411764714,51,168.3,27.714778553116442,79.2,4655.85,7.15,5.082274462664734,685.7037442795769,692.5268351604955,692.5268351604955,18973.800000000003,470189.6249190314,479593.41741741204,479593.41741741204
RUS,28,316.4461538461539,39,743.9,18.187495797359098,10.95,2843.29,7.5,3.9871937031970224,472.3448564159908,478.5195610565624,478.5195610565624,12341.400000000001,223109.66338264296,228980.97031376517,228980.97031376517
RUS,30,398.41075,40,421.1,6.2505890757173095,11.9,2297.52,3.75,2.45651087462542,488.33405617664783,494.55512297773805,494.55512297773805,15936.43,238470.15042193746,244584.7696635256,244584.7696635256
FRA,1,410.0622950819675,61,70.05,19.551346900898665,23.7,4913.52,0.55,4.161408121320842,765.2923530932014,771.6434358765138,771.6434358765138,25013.800000000017,585672.3857029293,595433.5921313114,595433.5921313114
DNK,20,307.48911111111113,45,215.01,4.943640510666171,5.9,1652.27,4.95,2.0107141109229434,337.93290804091225,341.75148018447976,341.75148018447976,13837.01,114198.65033698767,116794.07420828285,116794.07420828285
NOR,21,248.8329545454546,44,762.3,1.0358944002031203,66.0,1141.24,1.95,1.2606574960737784,272.54173793434035,275.6926141479289,275.6926141479289,10948.650000000003,74278.99891627066,76006.41749571881,76006.41749571881
IND,22,436.44927272727284,55,600.72,43.65658523529515,16.95,7138.12,4.95,6.536124924775992,941.6529809394744,950.3319937261195,950.3319937261195,24004.710000000006,886710.3365121983,903130.8982994613,903130.8982994613
AUT,23,247.3005882352941,34,353.69,0.2882945946424824,17.16,797.2,1.0,1.0503976320838726,228.34005887686305,231.77393665983027,231.77393665983027,8408.22,52139.18248788928,53719.157714795016,53719.157714795016
PRT,27,786.1607894736843,38,178.1,29.66216090761698,16.95,15719.56,7.2,5.507080161009001,2516.2590488496608,2550.0358494293832,2550.0358494293832,29874.110000000004,6331559.6009177985,6502682.833375036,6502682.833375036
JPN,2,412.6108955223881,67,22.2,3.948330845700447,2.95,2044.1,2.95,2.0521261369122348,475.05106639474053,478.6364083257181,478.6364083257181,27644.93,225673.51568278018,229092.81137494353,229092.81137494353
GBR,19,1616.7453333333333,45,193.64,13.631338237906775,545.58,22206.0,5.1,3.823342795412391,4677.622135970654,4730.478301089648,4730.478301089648,72753.54,2.188014884692267E7,2.2377424957080003E7,2.2377424957080003E7
BRA,21,458.20101449275364,69,661.58,27.138226571917492,24.86,7952.68,3.6,5.003110001811073,1134.539020745705,1142.8507730415215,1142.8507730415215,31615.870000000003,1287178.7895946235,1306107.8894416033,1306107.8894416033
BRA,24,320.5056603773585,53,15.0,6.3911359230923654,16.2,1820.89,1.0,2.309742387180299,339.4365855105405,342.6848565121146,342.6848565121146,16986.8,115217.19558305446,117432.91088272858,117432.91088272858
TUR,29,313.5852777777778,36,319.9,1.7582572783378927,1.65,1290.7,1.65,1.2907345375016626,292.23314231853874,296.37850032383653,296.37850032383653,11289.07,85400.20946936731,87840.21545420638,87840.21545420638
USA,7,354.85016666666655,60,39.6,2.9187764100622067,44.78,1396.96,2.08,1.6109804844168407,294.11372804575484,296.5957444378052,296.5957444378052,21291.009999999995,86502.88502497225,87969.03561861585,87969.03561861585
NLD,7,373.56818181818187,66,1644.94,4.494867813812801,3.18,2002.5,0.84,1.9922986312019246,393.9434102527198,396.9621778492218,396.9621778492218,24655.500000000004,155191.4104815427,157578.97064279718,157578.97064279718
MEX,17,1297.3960784313729,51,198.3,21.174731890983093,9500.0,22998.4,2.95,4.42971249712022,3703.4267667402514,3740.277691955547,3740.277691955547,66167.20000000001,1.3715369816608153E7,1.3989677212940317E7,1.3989677212940317E7
BRA,19,401.3000000000001,51,279.88,5.301828583479052,11.89,2064.8,1.25,2.088044572334965,392.2524054888188,396.1555106318729,396.1555106318729,20466.300000000007,153861.94961176472,156939.188604,156939.188604
IND,30,421.75580645161284,31,155.21,2.8423294933848204,36.0,1799.6,2.1,1.693911575848701,410.7380236313747,417.52754183625774,417.52754183625774,13074.429999999998,168705.72405660772,174329.24819182797,174329.24819182797
FRA,31,216.4141176470588,17,312.38,-0.3769076863811307,9.75,664.21,9.75,0.9262280005037591,209.70299215399646,216.15689666474975,216.15689666474975,3679.0399999999995,43975.344918339106,46723.803975735296,46723.803975735296
GRC,22,420.67982456140345,57,662.9,8.09179521316574,14.85,2949.28,2.1,2.632215641759511,549.5153206187304,554.3999973088385,554.3999973088385,23978.749999999996,301967.08759470604,307359.35701604007,307359.35701604007
ITA,28,347.4876000000001,50,2938.76,17.40938215732633,9.95,2938.76,2.95,3.6834671892476454,460.53747380016756,465.21310102088637,465.21310102088637,17374.380000000005,212094.76477424003,216423.22936146942,216423.22936146942
NLD,31,227.23307692307696,26,276.66,0.3590565071356209,51.0,779.92,3.9,0.7547254062192525,192.50680644848399,196.31919251604984,196.31919251604984,5908.060000000001,37058.87052899408,38541.225350153836,38541.225350153836
ZAF,7,430.3476470588236,51,1830.02,2.7219927637028904,338.95,2022.16,0.84,1.9081595969388718,502.02659022456453,507.0220027162065,507.0220027162065,21947.730000000003,252030.69729250285,257071.3112383529,257071.3112383529
ZAF,13,296.26309090909086,55,539.2,-0.5943630789577763,1.25,821.6,0.72,0.5903481141798204,232.35501201920798,234.49657813876064,234.49657813876064,16294.469999999998,53988.85161044628,54988.64515878788,54988.64515878788
DEU,26,416.4360000000001,70,174.6,54.22534636088711,987.14,8107.72,4.15,7.189576376231089,966.8663977249983,973.8474732035442,973.8474732035442,29150.520000000008,934830.6310497144,948378.9010649276,948378.9010649276
GBR,1,731.5776271186439,59,259.86,11.595826468897194,1.7,8142.75,1.7,3.5079837855503913,1588.422695919765,1602.0574755815371,1602.0574755815371,43163.079999999994,2523086.6609130143,2566588.155066687,2566588.155066687
TUR,9,421.49596153846153,52,524.35,3.2213768740045827,179.0,1974.06,1.25,2.0351632381565388,505.74200337516123,510.67618854428304,510.67618854428304,21917.79,255774.9739779216,260790.16954611614,260790.16954611614
USA,13,376.3482222222221,45,223.48,1.9985425008813165,43.57,1608.66,9.95,1.489425782380094,371.2143008038402,375.40894581950647,375.40894581950647,16935.669999999995,137800.057121284,140931.87660131315,140931.87660131315
DNK,2,479.68480000000017,50,184.5,10.290960848287911,2.55,4146.34,2.25,3.231035279503056,805.0769461492237,813.2505257129615,813.2505257129615,23984.24000000001,648148.88922096,661376.4175724081,661376.4175724081
TUR,11,570.8824074074074,54,12797.52,43.9521058252195,8.67,12797.52,1.7,6.614349789781724,1723.1246587940775,1739.3045880259324,1739.3045880259324,30827.649999999998,2969158.589744206,3025180.449928059,3025180.449928059
RUS,23,337.9613888888889,36,115.68,0.024763505541405273,30.55,1126.6,6.2,1.0872457157453568,302.48024154161044,306.7709557322417,306.7709557322417,12166.61,91494.29652307098,94108.41928087301,94108.41928087301
DEU,30,325.38361111111107,36,199.6,22.754226036254238,25.0,3226.13,1.64,4.640200192976666,525.9233535525495,533.3836318992325,533.3836318992325,11713.809999999998,276595.37381196,284498.09877801593,284498.09877801593
GBR,31,527.83,18,501.99,1.9690424181921964,15.8,2105.98,12.75,1.4640288756443522,527.5124388844093,542.8058214825023,542.8058214825023,9500.94,278269.37317777774,294638.1598352941,294638.1598352941
CHE,11,207.11244897959176,49,184.2,2.1191155855685953,29.05,1011.08,1.65,1.4086769080195682,219.50174259482716,221.77643280575197,221.77643280575197,10148.509999999997,48181.01500216576,49184.786148044215,49184.786148044215
AUT,7,478.4114516129033,62,1830.02,21.03141014372506,16.95,4961.2,1.65,4.201168494404224,730.0147066455993,735.9741092533764,735.9741092533764,29661.510000000006,532921.4719188605,541657.8894913008,541657.8894913008
CHE,10,280.0770370370369,54,401.92,2.333511179756438,7.63,1136.32,1.65,1.2958439922868883,231.50936733011739,233.68321189835325,233.68321189835325,15124.159999999993,53596.58716159122,54607.84352313067,54607.84352313067
DEU,21,483.4156862745098,51,324.0,36.88810100936467,11.1,6936.52,1.45,5.959554725154375,961.4107393748593,970.9772510110728,970.9772510110728,24654.2,924310.6097853136,942796.8219810198,942796.8219810198
AUT,8,392.3491999999999,75,127.05,14.92489932573433,17.85,3782.52,1.65,3.541211904837418,597.168355001636,601.1897361623192,601.1897361623192,29426.18999999999,356610.04421535996,361429.0988669189,361429.0988669189
USA,10,446.74509803921546,51,132.65,4.021412916348411,196.7,2159.3,2.1,1.7629988108940302,416.9451301859451,421.0939401338972,421.0939401338972,22783.99999999999,173843.24158577473,177320.1064174902,177320.1064174902
NLD,21,307.28812500000004,48,383.7,24.575478912654052,24.86,2843.6,2.0,4.52395321237865,420.9783625113461,425.43328405964104,425.43328405964104,14749.830000000002,177222.78170273433,180993.47918577123,180993.47918577123
PRT,26,791.2306250000001,48,156.0,19.22876140454808,491.12,10174.94,9.9,4.138142841709383,1654.3906974389474,1671.8979648513453,1671.8979648513453,37979.07000000001,2737008.579772527,2795242.80487407,2795242.80487407
RUS,31,403.2935999999999,25,463.0,0.44918385511211323,14.85,1490.82,0.65,1.2730785430126146,447.6530652179654,456.88399649035637,456.88399649035637,10082.339999999998,200393.26679903996,208742.98624899995,208742.98624899995
MEX,29,405.9045454545454,55,549.26,4.54085165153392,10.2,2157.5,6.0,2.1881638014955453,487.56402449438065,492.0577971352032,492.0577971352032,22324.75,237718.677981157,242120.8757215488,242120.8757215488
CHN,1,281.5014285714286,56,34.8,27.844305756391122,96.75,2900.99,1.65,4.876866474565381,407.89050268436256,411.5818946915936,411.5818946915936,15764.080000000002,166374.662180102,169399.65603792205,169399.65603792205
FIN,16,416.4258441558441,77,379.68,24.86163657869837,27.5,5176.12,4.41,4.9025859712175786,792.7465147954871,797.944908297082,797.944908297082,32064.789999999997,628447.0367203914,636716.0766772386,636716.0766772386
JPN,19,312.0850000000001,56,259.55,3.986773268341059,65.2,1809.7,2.95,1.8451512933318315,359.43903636182074,362.69194462318217,362.69194462318217,17476.760000000006,129196.42086071428,131545.44669454545,131545.44669454545
RUS,22,416.5389090909091,55,110.4,2.529995709861927,4.25,1695.54,2.71,1.663158184525462,392.20546816304295,395.8203415209365,395.8203415209365,22909.64,153825.1292569917,156673.74276175082,156673.74276175082
BRA,10,450.6782692307695,52,115.08,44.30643459357615,15.22,9341.26,2.55,6.707599336669602,1262.4372080024127,1274.7539602339896,1274.7539602339896,23435.270000000015,1593747.7041489272,1624997.6591322396,1624997.6591322396
BRA,17,325.4735483870968,62,613.22,16.975731374211627,2.5,2949.12,1.79,3.579967324074398,447.9638943439483,451.62080313748487,451.62080313748487,20179.36,200671.6506357961,203961.34982654688,203961.34982654688
CAN,18,3014.9916071428574,56,77183.6,23.02450237347555,54.9,77183.6,2.95,5.001753013781447,14275.480712164399,14404.673216165998,14404.673216165998,168839.53000000003,2.037893495633778E8,2.074946104645301E8,2.074946104645301E8
NLD,3,426.01413043478266,46,175.53,12.236396955130164,13.45,2487.4,10.5,3.021300989982532,404.672619498861,409.144275903724,409.144275903724,19596.65,163759.92897206996,167399.03850478263,167399.03850478263
CAN,8,239.25298701298692,77,164.25,16.190763572064352,52.5,1732.93,4.95,3.2723342290415554,243.85606644171966,245.4551397488312,245.4551397488312,18422.479999999992,59465.7811404284,60248.22562911825,60248.22562911825
NOR,13,316.26974358974365,39,310.74,5.196260017985601,35.8,1488.0,7.9,1.8270493187325323,283.4446774627908,287.1499939100889,287.1499939100889,12334.520000000002,80340.88518198553,82455.1190025641,82455.1190025641
PRT,17,584.6430357142858,56,224.8,31.759889592709897,5.5,11134.34,0.77,5.581772417499482,1609.5509009457971,1624.1172693507524,1624.1172693507524,32740.010000000006,2590654.102735427,2637756.9046033444,2637756.9046033444
GRC,8,495.70915492957755,71,48.8,23.302012700292007,6.9,6207.08,1.65,4.419651954682084,887.3672858339436,893.6831469322358,893.6831469322358,35195.350000000006,787420.6999682998,798669.5671107041,798669.5671107041
MEX,15,592.9354545454546,66,123.1,32.06230285593471,17.85,10065.0,2.95,5.287141851179263,1371.8680414931491,1382.3805940135212,1382.3805940135212,39133.740000000005,1882021.9232702486,1910976.1067051755,1910976.1067051755
ESP,22,356.3226229508198,61,351.08,11.850074361448517,7.03,2736.99,3.39,3.234755978622326,477.71677289435377,481.6812954188058,481.6812954188058,21735.680000000008,228213.3151045956,232016.87035633886,232016.87035633886
GBR,26,438.91431818181843,44,307.85,32.2827863801013,3.95,6591.6,1.95,5.613720133871923,980.3755955439588,991.7097939966243,991.7097939966243,19312.23000000001,961136.3083381717,983488.3155088269,983488.3155088269
AUS,31,525.3268421052632,19,162.3,0.2958386024921169,23.0,1595.48,23.0,1.1195626892870085,436.72700225116705,448.6943413586263,448.6943413586263,9981.21,190730.47449529087,201326.61196725146,201326.61196725146
GRC,2,289.915,66,485.25,5.338658572713847,91.25,1714.25,1.45,2.1381553148539907,336.568203458891,339.14730786874213,339.14730786874213,19134.390000000003,113278.15557954543,115020.89643461537,115020.89643461537
IND,3,356.9544186046512,43,304.95,14.664876663768585,212.55,2355.18,3.75,3.4825063394298708,385.74362919155425,390.3088014594057,390.3088014594057,15349.04,148798.1474618713,152340.96049667776,152340.96049667776
PRT,13,234.68499999999992,64,1121.92,4.49760185498198,19.65,1246.32,1.17,2.066129474647284,259.39062853517856,261.4411792475493,261.4411792475493,15019.839999999995,67283.49817187499,68351.4902063492,68351.4902063492
CHN,21,318.1544680851063,47,150.0,5.815852617968703,30.81,1636.52,5.35,2.0678903499542427,306.57978936321564,309.8942617901658,309.8942617901658,14953.259999999997,93991.16724599368,96034.45349047182,96034.45349047182
CAN,9,345.65241379310334,58,365.8,4.320516916824672,36.85,1687.17,8.4,2.0070367636686663,351.24227317705845,354.3099495278424,354.3099495278424,20047.839999999993,123371.13446658736,125535.54033442223,125535.54033442223
MEX,13,297.20650793650816,63,232.01,12.470954710564836,1.65,2221.02,1.65,3.120671978279615,356.22996027026517,359.0912910576017,359.0912910576017,18724.010000000013,126899.78459415468,128946.55531341524,128946.55531341524
AUS,15,312.9551666666667,60,238.65,3.9194109797936454,40.0,1761.26,0.79,1.8544797400646864,351.9146530978388,354.88444965713325,354.88444965713325,18777.31,123843.92306497223,125942.97260844633,125942.97260844633
CAN,22,426.9996923076923,65,135.34,6.5457226408883145,38.16,2949.28,1.06,2.584691986140676,638.4015833192465,643.3697639552071,643.3697639552071,27754.98,407556.58158452075,413924.6531717789,413924.6531717789
MEX,24,263.57605,40,155.0,3.9044495719623313,13.9,1086.0,3.75,1.5914851700934485,209.7581856613646,212.43037218730862,212.43037218730862,10543.042000000001,43998.4964519475,45126.66302763847,45126.66302763847
NLD,15,320.7178,50,123.1,-0.465534920160501,11.05,987.72,2.95,0.7237889307732339,264.4809317685492,267.16608621153966,267.16608621153966,16035.89,69950.16326916,71377.71762159183,71377.71762159183
AUS,24,731.2768965517241,29,301.28,20.451873207654298,78.15,8980.88,38.16,4.587901100359623,1615.9809478031548,1644.5846011142653,1644.5846011142653,21207.03,2611394.423662782,2704658.5102221672,2704658.5102221672
SWE,9,629.7305882352941,68,141.95,37.28053658121667,29.64,11816.64,1.25,5.779406159520769,1552.058972190966,1563.5986029877745,1563.5986029877745,42821.68,2408887.0531584774,2444840.5912653203,2444840.5912653203
ZAF,22,278.6846666666667,45,433.5,1.980697505542076,4.15,1082.14,4.15,1.1398492706524441,220.35388705544648,222.8438405190342,222.8438405190342,12540.810000000001,48555.83554044446,49659.37725727274,49659.37725727274
AUT,4,532.4496078431371,51,474.66,18.553059012621254,14.85,6207.67,4.34,4.38893276252514,1100.284280933993,1111.232652889503,1111.232652889503,27154.929999999993,1210625.498870434,1234838.0088478427,1234838.0088478427
ZAF,25,372.6265454545455,55,214.4,15.753863005418712,33.6,3096.0,1.45,3.6195853980433563,496.09827644500285,500.67070744862275,500.67070744862275,20494.460000000003,246113.49989170246,250671.15729710436,250671.15729710436
CAN,6,325.63676470588234,68,210.19,36.70707581706664,14.11,3895.86,2.75,5.570766737929472,496.0813791887055,499.76976736439974,499.76976736439974,22143.3,246096.73477776823,249769.82037146625,249769.82037146625
ZAF,10,460.13303571428594,56,188.98,27.258612886950083,36.05,5375.28,12.9,4.958610071571369,773.3299619916445,780.3285658371899,780.3285658371899,25767.45000000001,598039.2301139984,608912.6706615257,608912.6706615257
DEU,23,287.1709523809524,42,1262.85,5.169984872309932,303.96,1262.85,1.65,1.932139178401774,240.2845315831641,243.19717770355246,243.19717770355246,12061.18,57736.65611814058,59144.867242973276,59144.867242973276
GBR,7,1022.606612903226,62,178.4,18.531274109945233,61.2,16488.0,1.45,4.432696782247417,3023.3861983181146,3048.067311493717,3048.067311493717,63401.610000000015,9140864.104180463,9290714.335396536,9290714.335396536
SWE,8,370.13649122807004,57,1149.29,6.108880074970493,98.75,2243.7,2.9,2.402066285383452,433.808433809013,437.66458461152985,437.66458461152985,21097.77999999999,188189.75724382885,191550.28862318295,191550.28862318295
GBR,12,635.3235999999997,50,350.24,24.461231862576497,88.13,8915.52,0.42,4.71152327873844,1366.652052369966,1380.5270482190224,1380.5270482190224,31766.179999999986,1867737.8322470402,1905854.930864327,1905854.930864327
PRT,15,610.1265217391305,69,306.18,49.29545018796884,30.0,13031.5,5.93,6.818278423244357,1603.8759422215849,1615.6261062099532,1615.6261062099532,42098.73,2572418.0380371767,2610247.715067135,2610247.715067135
GBR,28,376.2130303030301,33,335.82,2.5787977849702752,182.88,1466.32,2.88,1.6853263474054434,335.18187405324824,340.37880216830524,340.37880216830524,12415.029999999993,112346.88869384755,115857.72896553029,115857.72896553029
IND,28,288.52500000000003,32,564.5,-0.32273778423820065,19.15,845.1,1.65,0.6505036285670247,235.06424705545928,238.82551383397984,238.82551383397984,9232.800000000001,55255.20024374999,57037.6260580645,57037.6260580645
CHE,7,344.3629687500001,64,166.74,9.315410751978888,16.95,2169.39,3.95,2.9916614590189288,415.0161088164217,418.2969196243705,418.2969196243705,22039.230000000007,172238.370577124,174972.31296723709,174972.31296723709
DEU,8,364.49544117647054,68,316.46,17.596142753266243,4.85,4358.0,3.75,4.128312872204832,713.0325842431414,718.3340147401057,718.3340147401057,24785.689999999995,508415.4661924526,516003.7567326384,516003.7567326384
TUR,21,297.8308928571429,56,69.29,1.8808331030418257,12.75,1320.0,2.1,1.3196598157921091,276.62455075992693,279.1279913866611,279.1279913866611,16678.530000000002,76521.14208313139,77912.43557555196,77912.43557555196
NLD,18,316.2166071428572,56,302.22,1.2552359037853709,41.66,1224.6,1.65,1.249621932598581,281.44890333819785,283.9960041541992,283.9960041541992,17708.13,79213.48519027422,80653.73037555194,80653.73037555194
FIN,28,328.81854166666665,48,622.62,12.432367100964482,1.65,2163.95,1.65,3.133477290496156,357.97198583938086,361.7601546751576,361.7601546751576,15783.289999999999,128143.9426457899,130870.40951059393,130870.40951059393
USA,29,283.11979591836734,49,209.32,3.239503198479575,19.95,1272.0,2.25,1.7745986912050449,287.22180622185726,290.19827749380966,290.19827749380966,13872.869999999999,82496.36596934611,84215.04026037415,84215.04026037415
TUR,18,348.7863333333335,60,1019.42,36.23213333468265,7.83,5350.4,1.65,5.7131303923452075,719.1747859409576,725.2438790748117,725.2438790748117,20927.18000000001,517212.3727332221,525978.6841354801,525978.6841354801
TUR,1,248.69035714285715,56,362.45,3.007526807912882,27.35,1071.03,1.65,1.4101361021948446,205.58635917405584,207.44690713498272,207.44690713498272,13926.66,42265.75107844389,43034.21927987014,43034.21927987014
DEU,3,339.9921052631579,38,89.14,4.19180117129129,9.95,1476.19,2.5,1.7244462271036323,288.24669894634116,292.1159552824584,292.1159552824584,12919.7,83086.15945346262,85331.73133058322,85331.73133058322
IND,8,264.5760240963855,83,225.0,34.45894971903503,15.85,3277.24,1.69,5.176707867261979,404.85315154450444,407.3142875966185,407.3142875966185,21959.809999999994,163906.07431551747,165904.92888034086,165904.92888034086
IND,12,349.1533333333333,54,346.9,20.963490303655366,13.95,3134.96,7.2,4.112543128518499,467.1942891465082,471.5811862275398,471.5811862275398,18854.28,218270.5038111111,222388.81520377356,222388.81520377356
CAN,26,259.3249230769231,65,683.93,13.230067578267029,11.75,1826.88,0.0,3.1918873324088035,292.7806445427024,295.0591275020308,295.0591275020308,16856.12,85720.50581884028,87059.88872225965,87059.88872225965
CHN,28,361.8010638297873,47,313.7,13.1941974696384,31.2,2520.28,3.75,3.5863030010032397,487.54713693001565,492.8180699734151,492.8180699734151,17004.650000000005,237702.21072865542,242869.65009232186,242869.65009232186
CHN,23,287.4011428571428,35,634.2,-0.8491136001372257,54.0,760.74,9.9,0.6134213804187755,233.54805087447275,236.9576918276816,236.9576918276816,10059.039999999999,54544.692067265314,56148.94771630253,56148.94771630253
ITA,12,581.201836734694,49,147.09,6.270092384848176,12.48,4400.28,1.65,2.7625502395886223,1081.019142422733,1092.2217125345808,1092.2217125345808,28478.890000000007,1168602.3862843812,1192948.2693319723,1192948.2693319723
IND,17,451.6911111111112,54,25.95,26.90816911788787,12.45,4406.61,12.45,4.7738402051798055,625.2285183884152,631.099337501608,631.099337501608,24391.320000000003,390910.7002061728,398286.37379496853,398286.37379496853
AUS,17,252.35673076923075,52,29.43,10.56103582581356,12.75,1683.9,1.79,2.8026877887949446,282.97776123358824,285.7385852572047,285.7385852572047,13122.55,80076.41335277367,81646.53910478884,81646.53910478884
FIN,19,413.921724137931,58,2062.44,41.316044900950814,21.88,7722.04,2.1,6.273017841094268,1027.1343827151577,1036.105159001371,1036.105159001371,24007.46,1055005.0401556483,1073513.9005092562,1073513.9005092562
FIN,4,436.38133333333366,75,307.3,31.649197245141544,23.13,6549.12,2.5,5.2913074172919625,871.981329444361,877.8533239352367,877.8533239352367,32728.600000000024,760351.4388995551,770626.4583441437,770626.4583441437
DNK,18,1616.1332203389823,59,79.2,53.93158815478467,59.4,77183.6,4.25,7.475742669065868,9926.227625924972,10011.432859330247,10011.432859330247,95351.85999999996,9.852999488167611E7,1.0022878789687742E8,1.0022878789687742E8
RUS,3,348.60183673469373,49,215.58,2.5608105032953663,13.3,1368.4,4.95,1.5731753831210658,307.81337432105204,311.0032354177463,311.0032354177463,17081.489999999994,94749.07341091211,96723.01244030612,96723.01244030612
