counterparty_acct_id,txn_timestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
1223,6,177.31,1,177.31,NaN,177.31,177.31,177.31,NaN,0.0,NaN,NaN,177.31,0.0,NaN,NaN
2616,6,278.4,1,278.4,NaN,278.4,278.4,278.4,NaN,0.0,NaN,NaN,278.4,0.0,NaN,NaN
2975,5,111.375,2,215.25,-2.0,7.5,215.25,7.5,0.0,103.875,146.90143379150524,146.90143379150524,222.75,10790.015625,21580.03125,21580.03125
2662,5,149.4,1,149.4,NaN,149.4,149.4,149.4,NaN,0.0,NaN,NaN,149.4,0.0,NaN,NaN
5572,1,773.54,1,773.54,NaN,773.54,773.54,773.54,NaN,0.0,NaN,NaN,773.54,0.0,NaN,NaN
5691,2,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
4783,2,12.73,1,12.73,NaN,12.73,12.73,12.73,NaN,0.0,NaN,NaN,12.73,0.0,NaN,NaN
4643,2,16.0,1,16.0,NaN,16.0,16.0,16.0,NaN,0.0,NaN,NaN,16.0,0.0,NaN,NaN
2401,6,6.42,1,6.42,NaN,6.42,6.42,6.42,NaN,0.0,NaN,NaN,6.42,0.0,NaN,NaN
6721,4,103.61,2,201.72,-2.0000000000000004,5.5,201.72,5.5,0.0,98.11,138.74849260442434,138.74849260442434,207.22,9625.5721,19251.1442,19251.1442
1444,4,371.69500000000005,14,322.4,1.5561662253775639,4.25,1348.58,4.25,1.2861512665907018,353.70034356681884,367.05219316038165,367.05219316038165,5203.7300000000005,125103.9330392857,134727.31250384613,134727.31250384613
5832,2,400.3666666666666,3,322.8,-1.4999999999999998,484.38,484.38,322.8,0.14531789076113286,66.12207767119507,80.98267551355248,80.98267551355248,1201.1,4372.1291555555545,6558.193733333332,6558.193733333332
5879,2,196.675,2,198.35,-2.0,195.0,198.35,195.0,0.0,1.6749999999999972,2.36880771697493,2.36880771697493,393.35,2.8056249999999903,5.6112499999999805,5.6112499999999805
5002,5,131.58499999999998,2,190.35,-1.9999999999999976,72.82,190.35,72.82,5.736591454392778E-16,58.765,83.10625999285493,83.10625999285493,263.16999999999996,3453.325225,6906.65045,6906.65045
4273,5,193.22333333333333,3,182.02,-1.5,269.77,269.77,127.88,0.2803980137374007,58.46553989792239,71.60537014312078,71.60537014312078,579.67,3418.219355555555,5127.3290333333325,5127.3290333333325
6152,1,322.5833333333333,3,275.3,-1.5000000000000009,198.77,493.68,198.77,0.5134287881967822,124.95269033607168,153.03516665568517,153.03516665568517,967.75,15613.174822222223,23419.762233333335,23419.762233333335
4532,2,346.14,1,346.14,NaN,346.14,346.14,346.14,NaN,0.0,NaN,NaN,346.14,0.0,NaN,NaN
5802,4,661.36,3,755.3,-1.5000000000000002,304.24,924.54,304.24,-0.4920299550007609,261.80344433690453,320.64242576427716,320.64242576427716,1984.08,68541.04346666667,102811.5652,102811.5652
6165,4,108.63,1,108.63,NaN,108.63,108.63,108.63,NaN,0.0,NaN,NaN,108.63,0.0,NaN,NaN
5609,1,153.775,4,145.5,-0.993419241455149,149.55,305.1,14.95,0.18167658934864153,102.78370797456182,118.68440293484231,118.68440293484231,615.1,10564.490625000004,14085.987500000005,14085.987500000005
5942,6,357.02000000000004,8,359.9,-0.8830112226922502,57.6,831.34,16.5,0.4502142953011496,264.4182598176609,282.6750100127606,282.6750100127606,2856.1600000000003,69917.01612500001,79905.16128571429,79905.16128571429
5674,2,271.645,4,311.48,-1.1851453423099028,24.96,608.16,24.96,0.4968080623365047,219.3716446467045,253.30855617869156,253.30855617869156,1086.58,48123.918475,64165.22463333333,64165.22463333333
5918,6,330.755,2,309.05,-1.9999999999999982,352.46,352.46,309.05,0.0,21.704999999999984,30.695505371308005,30.695505371308005,661.51,471.1070249999993,942.2140499999986,942.2140499999986
3914,2,177.5,1,177.5,NaN,177.5,177.5,177.5,NaN,0.0,NaN,NaN,177.5,0.0,NaN,NaN
6806,3,178.22,1,178.22,NaN,178.22,178.22,178.22,NaN,0.0,NaN,NaN,178.22,0.0,NaN,NaN
4538,2,259.16,2,182.85,-1.9999999999999996,335.47,335.47,182.85,0.0,76.31000000000002,107.9186369446909,107.9186369446909,518.32,5823.216100000002,11646.432200000005,11646.432200000005
5953,3,368.654,5,802.65,-0.17913121839134982,192.4,802.65,176.6,1.172670809164104,227.5388970352102,254.39622064802768,254.39622064802768,1843.27,51773.94966399999,64717.43707999999,64717.43707999999
5824,4,203.655,2,118.95,-1.9999999999999987,288.36,288.36,118.95,0.0,84.70500000000001,119.79095980081303,119.79095980081303,407.31,7174.937025000002,14349.874050000004,14349.874050000004
4015,3,487.75,1,487.75,NaN,487.75,487.75,487.75,NaN,0.0,NaN,NaN,487.75,0.0,NaN,NaN
6486,1,381.245,2,644.75,-1.9999999999999996,117.74,644.75,117.74,0.0,263.505,372.6523447531224,372.6523447531224,762.49,69434.885025,138869.77005,138869.77005
1131,2,176.5,1,176.5,NaN,176.5,176.5,176.5,NaN,0.0,NaN,NaN,176.5,0.0,NaN,NaN
6503,3,119.65,1,119.65,NaN,119.65,119.65,119.65,NaN,0.0,NaN,NaN,119.65,0.0,NaN,NaN
5573,2,313.225,2,608.45,-1.9999999999999998,18.0,608.45,18.0,0.0,295.225,417.511198951597,417.511198951597,626.45,87157.80062500002,174315.60125000004,174315.60125000004
5578,4,208.41,1,208.41,NaN,208.41,208.41,208.41,NaN,0.0,NaN,NaN,208.41,0.0,NaN,NaN
6496,1,176.34,1,176.34,NaN,176.34,176.34,176.34,NaN,0.0,NaN,NaN,176.34,0.0,NaN,NaN
2381,5,381.5475,4,418.18,-0.9549145363105818,9.95,679.88,9.95,-0.4478207710243507,239.67210031363683,276.7495032666424,276.7495032666424,1526.19,57442.71566875,76590.28755833334,76590.28755833334
5881,2,250.62749999999997,8,556.77,-0.9406612227834703,35.49,556.77,35.49,0.6388012388358667,178.3901744596658,190.70711828425732,190.70711828425732,2005.0199999999998,31823.05434375,36369.20496428571,36369.20496428571
2869,6,159.025,2,210.65,-2.0,107.4,210.65,107.4,0.0,51.625,73.00877515751104,73.00877515751104,318.05,2665.140625,5330.28125,5330.28125
1931,6,431.78,1,431.78,NaN,431.78,431.78,431.78,NaN,0.0,NaN,NaN,431.78,0.0,NaN,NaN
5669,1,317.315,2,480.34,-1.9999999999999973,154.29,480.34,154.29,4.2990005344275326E-16,163.02499999999998,230.55216600587377,230.55216600587377,634.63,26577.15062499999,53154.30124999998,53154.30124999998
1594,3,259.615,2,516.28,-2.0000000000000013,2.95,516.28,2.95,0.0,256.66499999999996,362.9791239864904,362.9791239864904,519.23,65876.92222499999,131753.84444999998,131753.84444999998
4102,4,264.675,4,60.0,-0.9715884668053358,270.0,415.5,60.0,-0.5796405175876485,129.44406851995961,149.4691356099981,149.4691356099981,1058.7,16755.766875,22341.022500000003,22341.022500000003
1713,1,302.44,1,302.44,NaN,302.44,302.44,302.44,NaN,0.0,NaN,NaN,302.44,0.0,NaN,NaN
1908,3,95.94,1,95.94,NaN,95.94,95.94,95.94,NaN,0.0,NaN,NaN,95.94,0.0,NaN,NaN
4666,4,188.32,2,208.56,-2.0000000000000004,168.08,208.56,168.08,0.0,20.239999999999995,28.623682502431436,28.623682502431436,376.64,409.6575999999998,819.3151999999995,819.3151999999995
2675,2,368.76,1,368.76,NaN,368.76,368.76,368.76,NaN,0.0,NaN,NaN,368.76,0.0,NaN,NaN
5722,5,205.2566666666667,3,139.03,-1.4999999999999984,102.45,374.29,102.45,0.6585118228477808,120.45393291858743,147.52533658098645,147.52533658098645,615.7700000000001,14509.149955555558,21763.72493333334,21763.72493333334
5796,6,392.31,2,354.45,-2.0,430.17,430.17,354.45,0.0,37.860000000000014,53.5421254714454,53.5421254714454,784.62,1433.3796000000011,2866.7592000000022,2866.7592000000022
1335,3,243.2,1,243.2,NaN,243.2,243.2,243.2,NaN,0.0,NaN,NaN,243.2,0.0,NaN,NaN
5454,4,280.82,6,289.86,-0.6240611497507742,15.9,530.77,15.9,-0.1505445870030353,158.43779231399725,173.55990562338985,173.55990562338985,1684.92,25102.53403333333,30123.040839999994,30123.040839999994
5559,2,154.15,1,154.15,NaN,154.15,154.15,154.15,NaN,0.0,NaN,NaN,154.15,0.0,NaN,NaN
2160,3,451.4533333333334,3,500.0,-1.5000000000000009,500.0,500.0,354.36,-0.7071067811865475,68.65535440800585,84.0852932047771,84.0852932047771,1354.3600000000001,4713.557688888889,7070.336533333333,7070.336533333333
6095,1,284.41,2,86.02,-2.0,482.8,482.8,86.02,0.0,198.39000000000001,280.56582863919834,280.56582863919834,568.82,39358.59210000001,78717.18420000002,78717.18420000002
5194,3,133.7475,4,471.27,-0.6753484671479213,37.57,471.27,6.25,1.1435365930295136,195.1847940254312,225.37998674460871,225.37998674460871,534.99,38097.10381875,50796.138425000005,50796.138425000005
4189,1,136.65,1,136.65,NaN,136.65,136.65,136.65,NaN,0.0,NaN,NaN,136.65,0.0,NaN,NaN
1546,3,919.61,1,919.61,NaN,919.61,919.61,919.61,NaN,0.0,NaN,NaN,919.61,0.0,NaN,NaN
4077,2,283.6166666666666,3,226.93,-1.4999999999999996,291.54,332.38,226.93,-0.26768750264705776,43.41282478203365,53.169634504417395,53.169634504417395,850.8499999999999,1884.6733555555554,2827.010033333333,2827.010033333333
6395,6,366.11,1,366.11,NaN,366.11,366.11,366.11,NaN,0.0,NaN,NaN,366.11,0.0,NaN,NaN
3359,2,68.1,1,68.1,NaN,68.1,68.1,68.1,NaN,0.0,NaN,NaN,68.1,0.0,NaN,NaN
5445,3,404.97,2,306.86,-2.0000000000000013,503.08,503.08,306.86,4.93094669015515E-16,98.10999999999999,138.74849260442434,138.74849260442434,809.94,9625.572099999998,19251.144199999995,19251.144199999995
5568,3,217.61666666666667,3,631.75,-1.5000000000000018,16.5,631.75,4.6,0.7062313530556578,292.8767839135693,358.69933904780663,358.69933904780663,652.85,85776.81055555555,128665.21583333334,128665.21583333334
4501,5,349.02500000000003,8,441.49,-1.1872082237363883,6.65,616.8,6.65,-0.46482892184546787,223.81298951356686,239.2661501341132,239.2661501341132,2792.2000000000003,50092.25427499999,57248.29059999999,57248.29059999999
3418,4,166.78,1,166.78,NaN,166.78,166.78,166.78,NaN,0.0,NaN,NaN,166.78,0.0,NaN,NaN
5180,2,225.76,1,225.76,NaN,225.76,225.76,225.76,NaN,0.0,NaN,NaN,225.76,0.0,NaN,NaN
1714,3,499.62,1,499.62,NaN,499.62,499.62,499.62,NaN,0.0,NaN,NaN,499.62,0.0,NaN,NaN
5688,4,84.84,2,139.08,-2.0,30.6,139.08,30.6,0.0,54.24000000000001,76.70694362311669,76.70694362311669,169.68,2941.977600000001,5883.955200000002,5883.955200000002
1750,5,134.96,1,134.96,NaN,134.96,134.96,134.96,NaN,0.0,NaN,NaN,134.96,0.0,NaN,NaN
5551,2,1023.96,1,1023.96,NaN,1023.96,1023.96,1023.96,NaN,0.0,NaN,NaN,1023.96,0.0,NaN,NaN
3273,5,155.8,2,192.35,-1.9999999999999993,119.25,192.35,119.25,0.0,36.55,51.68950570473662,51.68950570473662,311.6,1335.9024999999997,2671.8049999999994,2671.8049999999994
3925,6,333.89,1,333.89,NaN,333.89,333.89,333.89,NaN,0.0,NaN,NaN,333.89,0.0,NaN,NaN
2751,1,114.88,1,114.88,NaN,114.88,114.88,114.88,NaN,0.0,NaN,NaN,114.88,0.0,NaN,NaN
5439,4,38.45,1,38.45,NaN,38.45,38.45,38.45,NaN,0.0,NaN,NaN,38.45,0.0,NaN,NaN
2005,5,513.105,2,991.56,-2.000000000000001,34.65,991.56,34.65,0.0,478.455,676.6375499852192,676.6375499852192,1026.21,228919.187025,457838.37405,457838.37405
1119,1,214.74,1,214.74,NaN,214.74,214.74,214.74,NaN,0.0,NaN,NaN,214.74,0.0,NaN,NaN
1254,4,171.23,1,171.23,NaN,171.23,171.23,171.23,NaN,0.0,NaN,NaN,171.23,0.0,NaN,NaN
5646,2,1756.8799999999999,2,357.81,-1.9999999999999982,3155.95,3155.95,357.81,-3.482424857422396E-16,1399.07,1978.583768709326,1978.583768709326,3513.7599999999998,1957396.8649,3914793.7298,3914793.7298
2249,2,45.6,1,45.6,NaN,45.6,45.6,45.6,NaN,0.0,NaN,NaN,45.6,0.0,NaN,NaN
2787,4,76.05,1,76.05,NaN,76.05,76.05,76.05,NaN,0.0,NaN,NaN,76.05,0.0,NaN,NaN
2258,5,2437.755,2,4358.0,-1.9999999999999998,517.51,4358.0,517.51,0.0,1920.245,2715.6365220791236,2715.6365220791236,4875.51,3687340.8600249994,7374681.720049999,7374681.720049999
3195,5,255.3,2,243.96,-2.000000000000001,266.64,266.64,243.96,0.0,11.33999999999999,16.037181797310883,16.037181797310883,510.6,128.59559999999976,257.1911999999995,257.1911999999995
1793,2,343.14,1,343.14,NaN,343.14,343.14,343.14,NaN,0.0,NaN,NaN,343.14,0.0,NaN,NaN
3698,3,392.4,1,392.4,NaN,392.4,392.4,392.4,NaN,0.0,NaN,NaN,392.4,0.0,NaN,NaN
2079,2,361.62,1,361.62,NaN,361.62,361.62,361.62,NaN,0.0,NaN,NaN,361.62,0.0,NaN,NaN
5975,3,152.32,1,152.32,NaN,152.32,152.32,152.32,NaN,0.0,NaN,NaN,152.32,0.0,NaN,NaN
2808,6,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
2865,4,103.0,1,103.0,NaN,103.0,103.0,103.0,NaN,0.0,NaN,NaN,103.0,0.0,NaN,NaN
5457,4,295.09,1,295.09,NaN,295.09,295.09,295.09,NaN,0.0,NaN,NaN,295.09,0.0,NaN,NaN
3779,5,9.15,1,9.15,NaN,9.15,9.15,9.15,NaN,0.0,NaN,NaN,9.15,0.0,NaN,NaN
3371,3,4.15,1,4.15,NaN,4.15,4.15,4.15,NaN,0.0,NaN,NaN,4.15,0.0,NaN,NaN
5315,3,34.38,1,34.38,NaN,34.38,34.38,34.38,NaN,0.0,NaN,NaN,34.38,0.0,NaN,NaN
3897,3,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
3133,4,407.128,20,449.98,-0.2699013775677641,33.55,1229.42,4.24,0.6025867440974922,331.7220924297928,340.339685741358,340.339685741358,8142.5599999999995,110039.54660599997,115831.1016905263,115831.1016905263
6023,6,242.52666666666664,3,131.8,-1.5,44.75,551.03,44.75,0.6257327763059626,221.02059577232964,270.69384114407427,270.69384114407427,727.5799999999999,48850.103755555545,73275.15563333331,73275.15563333331
5986,1,237.76333333333335,6,179.64,1.150616766379346,158.03,612.38,135.37,1.7601121557935244,168.12548474940442,184.1722409774792,184.1722409774792,1426.5800000000002,28266.178622222218,33919.414346666665,33919.414346666665
5960,2,193.905,6,221.5,-0.7794563576801026,31.32,384.08,31.32,0.2443840680279954,111.80386065934098,122.47499299857094,122.47499299857094,1163.43,12500.103258333334,15000.12391,15000.12391
6073,3,618.07,1,618.07,NaN,618.07,618.07,618.07,NaN,0.0,NaN,NaN,618.07,0.0,NaN,NaN
2723,2,271.375,2,310.8,-2.0000000000000027,231.95,310.8,231.95,-4.749359513820946E-16,39.42500000000001,55.75536969655929,55.75536969655929,542.75,1554.330625000001,3108.661250000002,3108.661250000002
6332,3,292.22,2,312.4,-1.9999999999999978,272.04,312.4,272.04,4.4268690871362386E-16,20.17999999999998,28.538829688689027,28.538829688689027,584.44,407.23239999999913,814.4647999999983,814.4647999999983
2790,5,593.9499999999999,3,395.16,-1.4999999999999998,789.9,789.9,395.16,-0.026427157566128883,161.16444210805307,197.38532392252466,197.38532392252466,1781.85,25973.977399999992,38960.96609999999,38960.96609999999
3355,5,216.16,2,424.49,-1.9999999999999993,7.83,424.49,7.83,0.0,208.33,294.6231114491869,294.6231114491869,432.32,43401.388900000005,86802.77780000001,86802.77780000001
5615,5,162.255,4,351.3,-0.8950739716525602,29.9,351.3,29.9,0.6826764843062283,117.1433569392648,135.26549732532192,135.26549732532192,649.02,13722.566075,18296.75476666667,18296.75476666667
3821,3,1141.24,1,1141.24,NaN,1141.24,1141.24,1141.24,NaN,0.0,NaN,NaN,1141.24,0.0,NaN,NaN
5966,3,481.13571428571424,7,733.92,4.568682324248563E-4,2.5,733.92,2.5,-0.972245216961249,230.46120527927368,248.9265520762529,248.9265520762529,3367.95,53112.36713877553,61964.428328571455,61964.428328571455
5575,5,334.3566666666666,3,660.15,-1.4999999999999998,21.55,660.15,21.55,0.07455011058429162,260.86903500074936,319.49801272204076,319.49801272204076,1003.0699999999999,68052.65342222221,102078.98013333332,102078.98013333332
3764,6,162.6,3,479.1,-1.5000000000000016,3.2,479.1,3.2,0.7070507701416768,223.80126600773883,274.0994527539229,274.0994527539229,487.8,50087.006666666675,75130.51000000001,75130.51000000001
6564,4,919.98,1,919.98,NaN,919.98,919.98,919.98,NaN,0.0,NaN,NaN,919.98,0.0,NaN,NaN
3191,3,107.45,1,107.45,NaN,107.45,107.45,107.45,NaN,0.0,NaN,NaN,107.45,0.0,NaN,NaN
3289,5,209.47333333333336,3,249.43,-1.5000000000000002,27.45,351.54,27.45,-0.41724379503393566,135.2922353853153,165.69847142726857,165.69847142726857,628.4200000000001,18303.98895555556,27455.983433333342,27455.983433333342
6286,6,272.515,4,301.96,-0.9330591032905353,32.5,455.28,32.5,-0.5442749371452009,152.1926176757598,175.73689756754746,175.73689756754746,1090.06,23162.592875,30883.457166666663,30883.457166666663
2512,4,113.64,1,113.64,NaN,113.64,113.64,113.64,NaN,0.0,NaN,NaN,113.64,0.0,NaN,NaN
6384,4,21.6,1,21.6,NaN,21.6,21.6,21.6,NaN,0.0,NaN,NaN,21.6,0.0,NaN,NaN
6364,6,344.785,4,296.52,-1.146740745146837,154.2,550.94,154.2,0.1494326869236639,143.37102174079672,165.55059599208136,165.55059599208136,1379.14,20555.249875000005,27406.99983333334,27406.99983333334
5824,1,393.1675,4,108.07,-1.0686715291569606,496.61,587.46,108.07,-0.6294679105044019,180.20142707190197,208.07868485663462,208.07868485663462,1572.67,32472.554318750004,43296.73909166667,43296.73909166667
5859,6,168.74666666666664,6,2.42,-0.47112271097655434,250.4,544.03,2.42,0.9052311754565954,195.16573432740583,213.79335028636103,213.79335028636103,1012.4799999999999,38089.663855555555,45707.596626666666,45707.596626666666
6484,4,655.15,2,132.6,-2.0000000000000018,1177.7,1177.7,132.6,4.177308482128219E-16,522.5500000000001,738.9972970180609,738.9972970180609,1310.3,273058.50250000006,546117.0050000001,546117.0050000001
1090,5,46.78,2,15.0,-1.9999999999999976,78.56,78.56,15.0,-4.533759488269199E-16,31.78,44.94370701221696,44.94370701221696,93.56,1009.9684000000001,2019.9368000000002,2019.9368000000002
1834,6,119.88,2,77.28,-2.000000000000001,162.48,162.48,77.28,0.0,42.599999999999994,60.245497757093844,60.245497757093844,239.76,1814.7599999999995,3629.519999999999,3629.519999999999
6495,6,212.56,1,212.56,NaN,212.56,212.56,212.56,NaN,0.0,NaN,NaN,212.56,0.0,NaN,NaN
2523,4,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
1285,1,239.85,1,239.85,NaN,239.85,239.85,239.85,NaN,0.0,NaN,NaN,239.85,0.0,NaN,NaN
5639,2,196.27499999999998,2,200.29,-2.0000000000000013,192.26,200.29,192.26,0.0,4.015000000000001,5.678067452927977,5.678067452927977,392.54999999999995,16.120225000000005,32.24045000000001,32.24045000000001
1039,4,164.725,2,326.5,-1.9999999999999987,2.95,326.5,2.95,4.399424816411588E-16,161.775,228.78439905290747,228.78439905290747,329.45,26171.150625000002,52342.301250000004,52342.301250000004
6042,3,147.3125,4,108.2,-0.8456206461237299,116.1,340.05,24.9,0.8198558005568216,116.87233619959001,134.95254953130748,134.95254953130748,589.25,13659.142968749999,18212.190625,18212.190625
4391,5,133.47,1,133.47,NaN,133.47,133.47,133.47,NaN,0.0,NaN,NaN,133.47,0.0,NaN,NaN
6011,5,361.7188888888889,9,1072.2,-0.7640113857103574,20.0,1072.2,4.0,0.7923775314546211,360.6516321710666,382.52882213123644,382.52882213123644,3255.4700000000003,130069.59978765433,146328.29976111112,146328.29976111112
6368,2,380.34,1,380.34,NaN,380.34,380.34,380.34,NaN,0.0,NaN,NaN,380.34,0.0,NaN,NaN
2639,2,331.58,1,331.58,NaN,331.58,331.58,331.58,NaN,0.0,NaN,NaN,331.58,0.0,NaN,NaN
4789,4,211.595,2,409.94,-2.0000000000000027,13.25,409.94,13.25,-4.774153191901462E-16,198.345,280.50218902889156,280.50218902889156,423.19,39340.739025,78681.47805,78681.47805
5980,5,497.005,4,597.82,-1.210950894376024,2.1,1386.0,2.1,0.6292726284534697,567.9651600890675,655.829676135504,655.829676135504,1988.02,322584.42307500006,430112.5641000001,430112.5641000001
6039,3,104.67999999999999,5,159.2,-0.8339776445014522,15.0,318.03,13.52,0.8875671273890763,120.34743187953782,134.55251930008592,134.55251930008592,523.4,14483.504359999997,18104.380449999997,18104.380449999997
2247,4,205.16500000000002,2,166.4,-2.000000000000001,243.93,243.93,166.4,0.0,38.765,54.821988745393035,54.821988745393035,410.33000000000004,1502.7252250000001,3005.4504500000003,3005.4504500000003
3851,3,852.68,1,852.68,NaN,852.68,852.68,852.68,NaN,0.0,NaN,NaN,852.68,0.0,NaN,NaN
1335,5,631.6233333333333,6,602.83,0.4665099058874147,557.72,1578.87,151.9,1.2919967888919834,451.6266104009175,494.7321641723596,494.7321641723596,3789.74,203966.59522222215,244759.91426666657,244759.91426666657
6227,1,242.02499999999998,2,314.26,-2.0000000000000018,169.79,314.26,169.79,-6.177277442038802E-16,72.235,102.15571667802053,102.15571667802053,484.04999999999995,5217.895225,10435.79045,10435.79045
5869,3,488.2433333333334,3,581.6,-1.5000000000000018,413.41,581.6,413.41,0.3788805544593981,69.90138021209279,85.61135691795415,85.61135691795415,1464.7300000000002,4886.202955555558,7329.304433333337,7329.304433333337
5977,6,837.765,4,8.25,-0.7026831503548765,2685.0,2685.0,8.25,1.1017785743168522,1074.560973246749,1240.7961343293534,1240.7961343293534,3351.06,1154681.2852250002,1539575.046966667,1539575.046966667
3575,1,207.15,1,207.15,NaN,207.15,207.15,207.15,NaN,0.0,NaN,NaN,207.15,0.0,NaN,NaN
4660,4,259.27,1,259.27,NaN,259.27,259.27,259.27,NaN,0.0,NaN,NaN,259.27,0.0,NaN,NaN
1693,3,46.83,2,25.5,-2.000000000000001,68.16,68.16,25.5,3.7487596646496516E-16,21.33,30.165175285418115,30.165175285418115,93.66,454.9688999999999,909.9377999999998,909.9377999999998
2147,2,376.58,1,376.58,NaN,376.58,376.58,376.58,NaN,0.0,NaN,NaN,376.58,0.0,NaN,NaN
6246,2,25.745,2,32.28,-1.9999999999999991,19.21,32.28,19.21,0.0,6.535,9.241885630108177,9.241885630108177,51.49,42.706225,85.41245,85.41245
2999,6,343.27,2,374.4,-2.0000000000000013,312.14,374.4,312.14,-4.82372781329229E-16,31.129999999999995,44.02446819667444,44.02446819667444,686.54,969.0768999999997,1938.1537999999994,1938.1537999999994
4024,2,101.15,1,101.15,NaN,101.15,101.15,101.15,NaN,0.0,NaN,NaN,101.15,0.0,NaN,NaN
2582,5,189.87,3,161.4,-1.499999999999999,125.0,283.21,125.0,0.5567076090323658,67.65356211365862,82.8583532300757,82.8583532300757,569.61,4577.004466666665,6865.506699999998,6865.506699999998
3807,6,88.5,1,88.5,NaN,88.5,88.5,88.5,NaN,0.0,NaN,NaN,88.5,0.0,NaN,NaN
2743,3,161.405,2,312.66,-2.0000000000000004,10.15,312.66,10.15,0.0,151.25500000000002,213.9068723767425,213.9068723767425,322.81,22878.075025000006,45756.15005000001,45756.15005000001
5193,5,443.0,1,443.0,NaN,443.0,443.0,443.0,NaN,0.0,NaN,NaN,443.0,0.0,NaN,NaN
6272,6,211.49,1,211.49,NaN,211.49,211.49,211.49,NaN,0.0,NaN,NaN,211.49,0.0,NaN,NaN
6293,3,1120.16,3,1599.55,-1.5000000000000002,298.48,1599.55,298.48,-0.6779618226667632,583.7051877446354,714.8899350949067,714.8899350949067,3360.48,340711.7462,511067.6193,511067.6193
6554,6,118.9,1,118.9,NaN,118.9,118.9,118.9,NaN,0.0,NaN,NaN,118.9,0.0,NaN,NaN
4007,2,204.9,1,204.9,NaN,204.9,204.9,204.9,NaN,0.0,NaN,NaN,204.9,0.0,NaN,NaN
5422,1,376.97,1,376.97,NaN,376.97,376.97,376.97,NaN,0.0,NaN,NaN,376.97,0.0,NaN,NaN
1213,2,1579.51,1,1579.51,NaN,1579.51,1579.51,1579.51,NaN,0.0,NaN,NaN,1579.51,0.0,NaN,NaN
1904,6,145.70000000000002,3,425.38,-1.5000000000000033,6.29,425.38,5.43,0.7070967523996581,197.7639362135237,242.2103666237265,242.2103666237265,437.1,39110.574466666665,58665.8617,58665.8617
4192,1,294.24,1,294.24,NaN,294.24,294.24,294.24,NaN,0.0,NaN,NaN,294.24,0.0,NaN,NaN
1528,3,9.95,2,4.95,-2.0,14.95,14.95,4.95,0.0,5.0,7.0710678118654755,7.0710678118654755,19.9,25.0,50.0,50.0
4491,3,389.76,1,389.76,NaN,389.76,389.76,389.76,NaN,0.0,NaN,NaN,389.76,0.0,NaN,NaN
3173,6,446.94,1,446.94,NaN,446.94,446.94,446.94,NaN,0.0,NaN,NaN,446.94,0.0,NaN,NaN
2487,3,330.55,1,330.55,NaN,330.55,330.55,330.55,NaN,0.0,NaN,NaN,330.55,0.0,NaN,NaN
1689,5,83.0,1,83.0,NaN,83.0,83.0,83.0,NaN,0.0,NaN,NaN,83.0,0.0,NaN,NaN
