customer_country,open_dt_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
BRA,18,305.6523728813561,59,105.72,11.18417766083224,23.27,1987.19,1.25,2.773582538683245,317.724004136513,320.4512988300384,320.4512988300384,18033.49000000001,100948.54280453891,102689.03492185856,102689.03492185856
BRA,8,552.4491891891892,37,72.0,26.771262209366082,38.65,8132.31,1.65,5.171885178918206,1316.1427189192696,1334.2972691944924,1334.2972691944924,20440.62,1732231.6565642075,1780349.20257988,1780349.20257988
ITA,23,158.47,22,70.8,-0.9606340383193044,10.45,421.9,6.75,0.49554914575944053,132.64882492711897,135.7704008348548,135.7704008348548,3486.34,17595.710754545456,18433.601742857143,18433.601742857143
ESP,8,248.41175824175826,91,184.5,24.9885278926183,15.0,2068.49,3.25,4.024565588319823,257.81390203095145,259.24224482815464,259.24224482815464,22605.47,66468.00808042505,67206.54150354088,67206.54150354088
IND,4,283.2008333333335,36,261.76,-0.20530931493362514,52.5,889.02,1.95,0.8275699822879268,235.05475386214687,238.38903038490918,238.38903038490918,10195.230000000005,55250.73731319445,56829.329807857146,56829.329807857146
ZAF,11,425.25884210526317,95,248.1,50.575690001257406,41.6,7810.56,7.65,6.647579116371613,879.5116739728069,884.177551138914,884.177551138914,40399.590000000004,773540.784654449,781769.941938007,781769.941938007
ESP,10,293.333510638298,94,468.68,22.49744701866954,6.25,2732.92,3.3,4.143157455417314,363.3802587809607,365.3286923662546,365.3286923662546,27573.35000000001,132045.21247171794,133465.0534660375,133465.0534660375
GBR,2,338.00426229508184,61,357.0,11.30134567260243,15.35,2415.04,3.75,2.9637938005842592,394.87019991201424,398.14718722041727,398.14718722041727,20618.25999999999,155922.47477855408,158521.18269152998,158521.18269152998
ESP,11,265.8118000000001,50,384.72,1.6653657344748911,12.5,1032.7,1.25,1.3802037179708473,240.19513239605834,242.6337241789335,242.6337241789335,13290.590000000006,57693.70162676,58871.12410893878,58871.12410893878
CHN,2,295.18746031746036,63,279.0,23.212413799394472,15.9,2900.99,1.06,4.208586994313336,410.39265406947146,413.6890335629168,413.6890335629168,18596.81,168422.13051418486,171138.6164902201,171138.6164902201
SWE,27,404.73666666666674,30,3794.4,11.019396214134648,7.95,3794.4,0.95,3.2630051990555504,756.4379017532693,769.3694009015942,769.3694009015942,12142.100000000002,572198.2992088887,591929.2750436779,591929.2750436779
GBR,3,381.4031578947368,19,945.55,0.4532909767316635,22.5,1247.53,4.86,1.074242725593943,333.0156886307884,342.14109570066483,342.14109570066483,7246.66,110899.44887423824,117060.52936725148,117060.52936725148
IND,10,296.690465116279,43,193.01,2.9011478489432037,4.95,1296.56,1.65,1.3362573501045014,260.6964220319274,263.7816941819368,263.7816941819368,12757.689999999997,67962.6244602488,69580.78218549283,69580.78218549283
NLD,26,316.17423913043484,92,489.6,8.42566023904619,24.86,2016.32,4.25,2.516946999760287,329.88725177417325,331.6948666849233,331.6948666849233,29088.030000000006,108825.59888311676,110021.48458512903,110021.48458512903
GBR,25,296.925,14,132.66,0.403279875594476,6.35,848.05,6.35,0.7143137512814577,222.2438816046783,230.63337552020985,230.63337552020985,4156.95,49392.342910714266,53191.75390384613,53191.75390384613
ESP,30,450.8470731707318,41,183.3,21.93299651043119,9.9,4037.77,2.5,4.404116187163875,635.2928506899594,643.1849899455207,643.1849899455207,18484.730000000003,403597.00613777514,413686.9312912195,413686.9312912195
FRA,8,496.65833333333336,48,298.95,27.25366834255645,16.5,5590.67,4.95,4.996588822324356,827.7718341460738,836.5315683970465,836.5315683970465,23839.600000000002,685206.2094055553,699785.0649248224,699785.0649248224
FIN,6,365.1054716981132,53,324.72,4.300410610626057,19.6,2060.03,0.39,2.0749700091964973,427.5531175322781,431.644628148978,431.644628148978,19350.59,182801.66831157,186317.08500986945,186317.08500986945
NOR,17,363.06140625,64,97.24,6.670396247262037,80.0,2176.45,4.95,2.0907915140909332,374.8751064890945,377.8385921824761,377.8385921824761,23235.93,140531.34546520992,142762.00174243547,142762.00174243547
GRC,17,365.48499999999996,8,583.87,-1.5890498891080354,7.95,690.11,7.95,-0.13380672586878747,257.6421435343993,275.4310369999306,275.4310369999306,2923.8799999999997,66379.47412500001,75862.25614285715,75862.25614285715
RUS,28,673.4063114754101,122,3193.92,107.29865076391611,16.85,38970.0,0.39,10.272721100840746,3556.137238655561,3570.801784328553,3570.801784328553,82155.57000000004,1.2646112060152797E7,1.2750625382963976E7,1.2750625382963976E7
USA,14,507.345810473816,401,540.38,14.399679289354694,224.69,4345.1,1.25,2.9765944045737633,576.0114526928443,576.7310175613967,576.7310175613967,203445.67000000022,331789.19363332074,332618.66661740403,332618.66661740403
CHN,4,385.10428571428565,49,210.19,10.733382694156498,57.3,2505.84,7.9,2.8397809807278547,422.494837181353,426.87313896129217,426.87313896129217,18870.109999999997,178501.88744489796,182220.67676666667,182220.67676666667
TUR,16,365.4293846153847,65,430.73,14.413217920429076,269.96,3376.08,1.17,3.5506300205771653,541.3313738946766,545.544132947432,545.544132947432,23752.910000000007,293039.65636269824,297618.4009933654,297618.4009933654
FRA,7,342.9796363636363,55,590.0,0.2723293749684923,64.7,1204.36,1.25,1.0581288670343045,326.21403141865807,329.22067591209014,329.22067591209014,18863.879999999997,106415.59429441324,108386.2534480135,108386.2534480135
RUS,30,315.24000000000007,4,496.3,-1.4730334467907575,13.66,513.88,13.66,-0.4057640241779371,205.7266414444177,237.55266363482437,237.55266363482437,1260.9600000000003,42323.45100000001,56431.26800000001,56431.26800000001
DNK,20,936.9267857142858,28,326.4,22.431330766219432,311.97,15719.56,24.96,4.912178495736946,2861.7554140772377,2914.2690678796966,2914.2690678796966,26233.95,8189644.050000382,8492964.200000396,8492964.200000396
PRT,27,342.9008163265305,49,294.62,0.846601607852048,12.75,1377.55,9.95,1.3092692660010579,342.01109139931395,345.5553424491553,345.5553424491553,16802.139999999996,116971.5866401499,119408.49469515301,119408.49469515301
AUT,23,805.3525490196076,102,341.9,37.53162263122756,14.85,13355.4,3.35,5.872160346462951,1680.7679323992759,1689.0680714328926,1689.0680714328926,82145.95999999998,2824980.842581737,2852950.949934031,2852950.949934031
FRA,1,416.9044680851065,94,1982.41,11.657373714460572,36.6,3825.36,1.45,2.989436315661278,589.8536707155698,593.0164476542144,593.0164476542144,39189.02000000001,347927.3528566319,351668.50718842365,351668.50718842365
NOR,21,372.54727272727274,22,314.1,10.622593939279152,14.33,2044.37,9.9,3.1228057348503895,402.7613919519937,412.2394273463839,412.2394273463839,8196.04,162216.73884710748,169941.3454588745,169941.3454588745
IND,22,172.62823529411762,17,168.1,-1.4423720834781997,9.95,346.01,9.95,0.10435864749415909,119.91637891539224,123.60697412743818,123.60697412743818,2934.6799999999994,14379.937932179928,15278.684052941173,15278.684052941173
BRA,24,302.4058571428573,70,50.4,24.93171412112155,39.6,3243.13,0.72,4.456276983353302,446.56086884894245,449.78517692142776,449.78517692142776,21168.41000000001,199416.60958712237,202306.7053782401,202306.7053782401
GBR,19,279.03306122448987,49,149.8,13.530377500783981,4.25,2022.6,1.45,3.2513066062881055,331.3806441344386,334.814732166687,334.814732166687,13672.620000000003,109813.13130695545,112100.90487585035,112100.90487585035
BRA,21,393.3115384615385,13,431.45,0.9665437278937832,32.05,1014.55,32.05,1.1958903523073676,244.972740864905,254.9757127272502,254.9757127272502,5113.05,60011.6437668639,65012.61408076922,65012.61408076922
JPN,2,318.4165789473684,76,251.25,14.676692987300783,16.5,2527.94,3.9,3.4846439319045954,408.447451962443,411.1614183766197,411.1614183766197,24199.66,166829.3210146122,169053.7119614737,169053.7119614737
TUR,29,397.82156862745114,51,569.5,19.57857205538228,47.4,3840.88,3.75,4.064323599498389,596.2665482370776,602.1996948500475,602.1996948500475,20288.90000000001,355533.7965465592,362644.4724774904,362644.4724774904
USA,7,324.33926829268285,41,226.14,4.452200259696572,2.5,1827.91,2.5,2.149326587793659,391.86851195945604,396.7366304388231,396.7366304388231,13297.909999999996,153560.93066531833,157399.95393195128,157399.95393195128
BRA,19,371.32601156069364,173,1552.98,63.31300650463538,6.36,9341.26,0.48,7.5203577326609015,909.7351319479081,912.3758780887966,912.3758780887966,64239.4,827618.0103002778,832429.7429183027,832429.7429183027
NLD,7,329.04038461538454,26,702.1,-1.064568530846871,35.0,702.1,0.84,-0.05186731262387987,215.68751717527994,219.95897178302624,219.95897178302624,8555.049999999997,46521.105065236676,48381.94926784614,48381.94926784614
IND,30,308.4719999999999,15,283.53,-1.2436080035402,45.33,682.17,14.4,0.10758416933563313,224.8976360095114,232.79116948151497,232.79116948151497,4627.079999999999,50578.94668266667,54191.72858857143,54191.72858857143
FRA,31,312.6,6,479.0,-1.5600401090453353,15.95,502.09,15.95,-0.4079908186686807,199.2515556610119,218.2691433070648,218.2691433070648,1875.6000000000001,39701.18243333333,47641.41892,47641.41892
MEX,17,282.7566666666668,36,404.12,0.8906639522008186,9.95,1143.6,6.35,1.2767030099503809,300.40558012830286,304.66686502754817,304.66686502754817,10179.240000000003,90243.5125722222,92821.89864571426,92821.89864571426
ITA,28,398.5580645161291,62,2355.18,6.420636267338047,8.67,2613.36,7.96,2.423014305623249,519.8865383096669,524.1305804692927,524.1305804692927,24710.600000000002,270282.0127156087,274712.8653830777,274712.8653830777
GRC,22,236.46295454545455,44,119.72,-0.01598463347564083,3.75,720.22,3.75,0.9029487110152393,186.6422054064887,188.7999904486047,188.7999904486047,10404.37,34835.312838997925,35645.436393393225,35645.436393393225
ZAF,7,302.949375,32,354.23,2.3227119613132388,122.1,878.02,10.2,1.0218825483953191,170.68941778376117,173.42062188900996,173.42062188900996,9694.38,29134.877343359367,30074.71209637096,30074.71209637096
ZAF,13,272.9727777777778,54,325.76,0.34075591498428004,5.95,1001.4,5.95,0.9482565209183317,238.22083213019488,240.45769652984757,240.45769652984757,14740.530000000002,56749.164860802484,57819.90382044027,57819.90382044027
DEU,26,251.91999999999996,18,241.26,1.8388773639919913,6.69,828.39,5.1,1.3060114105991782,197.22025022801287,202.93796325333457,202.93796325333457,4534.5599999999995,38895.82710000001,41183.816929411776,41183.816929411776
USA,13,214.17785714285714,28,527.85,-0.36615432203367027,9.72,527.85,3.95,0.4862020785200246,137.8882477473579,140.41851838824257,140.41851838824257,5996.98,19013.168866836746,19717.360306349216,19717.360306349216
TUR,9,242.9598148148148,54,123.07,3.1948114916328096,24.75,1026.04,2.1,1.5902247975014079,205.37980418844558,207.30829536316236,207.30829536316236,13119.829999999998,42180.86396848424,42976.72932638017,42976.72932638017
GBR,1,547.7613541666667,96,402.61,63.644870618406344,4.5,13760.02,0.95,7.639569215677506,1480.1386847505346,1487.908495011579,1487.908495011579,52585.090000000004,2190810.5260950425,2213871.6895276215,2213871.6895276215
DNK,2,321.0228333333333,60,215.15,7.827930765482671,80.0,1603.06,1.65,2.1733513135671596,261.6607467956149,263.8688935115744,263.8688935115744,19261.37,68466.34641363888,69626.7929630226,69626.7929630226
DEU,30,221.40807692307695,26,19.9,7.341790543248624,39.8,1293.18,9.95,2.539310267879694,266.57711988522533,271.8563872344254,271.8563872344254,5756.610000000001,71063.36084630179,73905.89528015387,73905.89528015387
TUR,11,324.45560975609766,41,381.64,0.47094866190749185,33.0,1121.92,1.25,1.0021388029353326,275.84339405564964,279.2701514577666,279.2701514577666,13302.680000000004,76089.57804414039,77991.8174952439,77991.8174952439
GBR,31,442.8718518518518,27,427.4,1.9386637913993328,125.0,1695.21,3.67,1.588177165876875,417.00735174296597,424.95106270321594,424.95106270321594,11957.539999999997,173895.13140768174,180583.40569259258,180583.40569259258
RUS,23,371.11375,24,183.0,5.950080831082415,7.06,1881.86,7.06,2.368734920557837,399.9084253281462,408.5095905192382,408.5095905192382,8906.73,159926.7486484375,166880.08554619565,166880.08554619565
CHE,11,421.9796666666667,60,408.0,22.82930389907562,29.25,4873.81,1.25,4.352825839476835,715.0013172131611,721.0351905772244,721.0351905772244,25318.78,511226.8836165555,519891.74605073436,519891.74605073436
DEU,21,231.7417073170732,41,146.61,2.2475881349464144,16.5,1162.68,0.65,1.816457770199688,296.80744502777276,300.49463540887416,300.49463540887416,9501.410000000002,88094.65942391436,90297.02590951222,90297.02590951222
AUT,7,573.2431521739129,92,131.5,19.240328062368366,664.86,7427.32,0.4,4.115109971616397,1074.25868424911,1080.1450772673547,1080.1450772673547,52738.36999999999,1154031.7206846292,1166713.3879448997,1166713.3879448997
CHE,10,454.25499999999994,22,1001.52,0.7060375734769715,84.48,1357.63,69.65,1.0506953874235974,322.7538786014395,330.34912667185483,330.34912667185483,9993.609999999999,104170.06615227276,109130.54549285719,109130.54549285719
NLD,21,511.2471875,32,508.2,5.391359887597087,2076.0,2924.0,9.05,2.393721495123841,639.9846304855413,650.2250347986699,650.2250347986699,16359.91,409580.3272577148,422792.5958789314,422792.5958789314
AUT,8,282.4052054794521,73,38.1,25.462870856646195,11.7,3840.88,1.0,4.852886245434614,556.003269668886,559.8510890731709,559.8510890731709,20615.58,309139.635882492,313433.2419364155,313433.2419364155
RUS,31,436.3695588235295,68,244.46,5.723976801450487,19.36,2221.84,3.35,2.0370998922212995,394.9131406563229,397.84933826326636,397.84933826326636,29673.130000000005,155956.3886630407,158284.09595651893,158284.09595651893
PRT,26,414.7675,8,459.8,-1.0409006594133718,755.12,768.19,164.4,0.6969274822557017,216.94582277322144,231.92484008833554,231.92484008833554,3318.14,47065.49001875001,53789.13145000001,53789.13145000001
USA,10,313.83617647058827,34,567.84,3.377162792629939,13.65,1468.58,1.7,1.7035517555076949,326.5732167975479,331.48436782023373,331.48436782023373,10670.430000000002,106650.06592949822,109881.88610917999,109881.88610917999
MEX,29,412.3760176991149,113,362.45,19.02623052461428,50.0,3962.85,4.25,3.9755465659650984,548.0827184913971,550.5240789863975,550.5240789863975,46598.48999999998,300394.66630892013,303076.7615438212,303076.7615438212
CHN,1,740.4699999999999,45,313.49,7.775483088486348,23.0,5867.08,5.35,2.729242237449318,1145.4551003431875,1158.3985066637943,1158.3985066637943,33321.149999999994,1312067.386902222,1341887.1002409088,1341887.1002409088
JPN,19,250.70478260869567,46,950.09,2.309094249475569,16.85,1228.4,2.08,1.7087720421865946,295.98551801925487,299.25617551774474,299.25617551774474,11532.42,87607.42687712665,89554.25858550725,89554.25858550725
RUS,22,438.1433333333333,9,159.38,-1.0601427903523366,1073.37,1077.75,10.08,0.6934502951279132,388.1755350926233,411.7223297320659,411.7223297320659,3943.29,150680.24604444444,169515.2768,169515.2768
FIN,16,306.90124999999995,24,173.39,0.0437976093990029,19.95,870.0,4.95,0.6936514003512827,225.16929538890844,230.0121998713849,230.0121998713849,7365.629999999999,50701.211585937504,52905.612089673916,52905.612089673916
BRA,10,232.01797872340413,94,33.15,26.04547938850049,23.24,2241.81,11.55,4.3064121724141025,280.753578282192,282.2589701902489,282.2589701902489,21809.689999999988,78822.5717182549,79670.12625285979,79670.12625285979
BRA,17,476.0907692307693,26,358.82,6.500296784808198,5.59,2064.8,5.59,2.2536791005650043,404.6139402321397,412.62687534306906,412.62687534306906,12378.360000000002,163712.44063017753,170260.93825538465,170260.93825538465
CAN,18,350.2258695652174,46,242.92,4.508811433458074,13.65,2044.84,2.75,2.2715154303238925,479.5445305458272,484.8435260006909,484.8435260006909,16110.390000000001,229962.95677641776,235073.24470478258,235073.24470478258
NOR,13,420.6648,100,79.5,65.35777653830544,1.06,10267.88,0.39,7.761027978435292,1087.3839208756767,1092.8619601848861,1092.8619601848861,42066.48,1182403.7913789598,1194347.2640191515,1194347.2640191515
CAN,8,318.4003278688525,61,569.4,24.815481577856936,14.85,3599.38,5.0,4.796249977092781,528.187086483342,532.5704569662348,532.5704569662348,19422.420000000002,278981.5983277614,283631.2916332241,283631.2916332241
PRT,17,373.6076785714286,56,39.75,6.499537284558375,30.81,2007.4,5.0,2.3899927029240318,381.88252571490705,385.33854661720306,385.33854661720306,20922.030000000002,145834.26344639662,148485.7955090584,148485.7955090584
NLD,3,288.096511627907,86,175.53,14.780596031212813,2.08,2843.6,0.95,3.717811352694211,452.94154063926226,455.5981120442405,455.5981120442405,24776.3,205156.03923666847,207569.63969827633,207569.63969827633
ESP,22,151.25520833333331,48,236.97,7.172667709012183,9.95,897.35,2.95,2.6099307623609045,190.35486655399677,192.3692598633711,192.3692598633711,7260.249999999999,36234.97522078992,37005.9321403812,37005.9321403812
GRC,8,616.2639999999997,45,1526.92,32.12403996018323,26.1,9341.26,2.88,5.576427726789615,1384.091702744519,1399.731653440304,1399.731653440304,27731.879999999986,1915709.8416062219,1959248.701642727,1959248.701642727
GBR,26,2630.7289215686283,102,379.7,6.222879016841972,8.3,22206.0,8.3,2.3347673813956735,4021.4832662400613,4041.3425636408083,4041.3425636408083,268334.3500000001,1.6172327660648832E7,1.633244971669486E7,1.633244971669486E7
MEX,15,363.48500000000007,74,585.53,20.333453203190707,10.4,4345.1,6.17,4.354408625428491,702.9256227065794,707.7238055255272,707.7238055255272,26897.890000000007,494104.43105743243,500872.9849075342,500872.9849075342
AUS,31,354.1915384615386,13,323.15,2.470469400958218,29.1,1171.4,4.25,1.415111316276643,287.4742826182264,299.2127199236399,299.2127199236399,4604.490000000002,82641.4631668639,89528.25176410256,89528.25176410256
GRC,2,331.80865979381457,97,254.39,6.615700167861672,43.57,2232.0,6.45,2.139220480536045,362.94156528795077,364.82698870386065,364.82698870386065,32185.440000000013,131726.57981366783,133098.73168672688,133098.73168672688
IND,3,424.0086666666667,30,343.28,11.571152470943112,84.72,3277.24,4.25,3.2424581169816773,627.5467958366843,638.2748686065532,638.2748686065532,12720.260000000002,393814.98096488905,407394.80789471284,407394.80789471284
PRT,13,331.6798591549296,142,188.77,27.80227163085318,38.65,4279.71,3.32,4.6647764936446094,511.276439863148,513.0862736283204,513.0862736283204,47098.54,261403.5979591352,263257.52418579574,263257.52418579574
CHN,21,458.434090909091,22,202.5,11.173463002536046,61.2,3500.5,2.1,3.331715093486975,725.016171974235,742.0777103361248,742.0777103361248,10085.550000000003,525648.4496241735,550679.3281777056,550679.3281777056
CAN,9,475.465223880597,67,204.0,30.007220939991882,4.95,6870.0,3.71,5.09730403706825,938.1855848667766,945.2663312420863,945.2663312420863,31856.170000000002,880192.1916518157,893528.4369798735,893528.4369798735
AUS,15,366.4298333333334,60,358.25,9.385721698737116,36.6,2298.0,3.3,2.8529334900235517,399.0055350096105,402.37273002288987,402.37273002288987,21985.790000000005,159205.41696830554,161903.8138660734,161903.8138660734
MEX,24,376.01256410256394,78,1989.24,5.3416862728057275,4.25,2026.63,3.3,2.1983377278231284,425.9666860557558,428.72378076791756,428.72378076791756,29328.97999999999,181447.61762932283,183804.08019593742,183804.08019593742
CAN,22,306.4187931034484,58,328.45,4.226314291263196,83.16,1522.31,2.95,1.7332805423690179,292.15872223772107,294.7103752457066,294.7103752457066,17772.290000000008,85356.71897957785,86854.20527746518,86854.20527746518
MEX,13,1616.5901410256408,78,108.92,1.2665214776947424,9500.0,9500.0,1.95,1.7841788819817233,3169.626527101397,3190.1421233286924,3190.1421233286924,126094.03099999999,1.0046532321304865E7,1.0177006767036097E7,1.0177006767036097E7
AUS,24,332.57975609756096,41,362.5,2.563365974199626,12.54,1658.9,6.25,1.7177033907508337,394.2962903921539,399.1945687662084,399.1945687662084,13635.77,155469.56461701373,159356.3037324391,159356.3037324391
NLD,15,497.07360000000006,25,76.32,9.189960244571893,32.85,3782.52,1.95,3.0508424565520404,793.8787292521698,810.2490851320557,810.2490851320557,12426.840000000002,630243.43675904,656503.5799573333,656503.5799573333
ZAF,25,295.4990789473685,76,308.65,8.167753087605176,0.85,1585.94,0.85,2.431963885813775,273.6813803936096,275.4998813317476,275.4998813317476,22457.930000000008,74901.49797415163,75900.184613807,75900.184613807
SWE,9,515.3173076923075,104,554.66,32.49297133873069,12.5,7837.5,0.85,5.608013906156039,1100.3373856154922,1105.6659271219796,1105.6659271219796,53592.999999999985,1210742.3621831364,1222497.1423985066,1222497.1423985066
ZAF,22,207.97551724137935,29,301.52,-0.7343934619186809,8.2,537.0,8.2,0.4305644199556429,156.09605991595103,158.8590365383772,158.8590365383772,6031.290000000001,24365.979921284175,25236.193489901467,25236.193489901467
AUT,4,225.7138888888889,18,268.86,-0.7179241378616652,23.4,584.5,2.95,0.6195447853285148,179.0061270875289,184.195785164108,184.195785164108,4062.8500000000004,32043.19353487655,33928.08727222223,33928.08727222223
DEU,23,265.65,41,272.65,0.9731856134691101,19.2,983.3,8.3,1.2992216108279957,248.99897086671447,252.09224438685138,252.09224438685138,10891.65,62000.48749268292,63550.49967999999,63550.49967999999
ZAF,10,412.91666666666674,66,100.2,38.25439650530092,1.25,6429.64,1.25,6.006059443046402,840.6397210049695,847.0814988950333,847.0814988950333,27252.500000000004,706675.140531313,717547.0657702563,717547.0657702563
CAN,6,267.7516666666666,66,210.24,1.9894269562022346,849.93,1048.85,5.44,1.192091042490453,215.44633941054573,217.09729335791675,217.09729335791675,17671.609999999997,46417.12516540407,47131.23478333336,47131.23478333336
GBR,7,405.66999999999985,75,259.86,0.49027128242414175,9.9,1532.76,6.6,0.9933153700418537,348.20511357531785,350.54995564884246,350.54995564884246,30425.24999999999,121246.80111999999,122885.2714054054,122885.2714054054
GBR,28,265.495,34,22.2,-0.07933712881526178,38.16,808.91,13.2,0.5564104781219393,199.72500072158041,202.7285527310454,202.7285527310454,9026.83,39890.0759132353,41098.86609242425,41098.86609242425
SWE,8,392.2775409836067,61,42.9,0.9021916178451526,9.75,1510.36,7.06,1.0079619664200474,315.1742600512791,317.7898589249178,317.7898589249178,23928.930000000008,99334.81419887127,100990.39443551913,100990.39443551913
PRT,15,238.17219512195118,41,143.45,9.473522693977067,8.5,1288.64,8.5,2.781889764887329,224.62635866562178,227.41685520770218,227.41685520770218,9765.059999999998,50457.00100737656,51718.42603256098,51718.42603256098
IND,28,398.2605263157895,38,133.48,2.303638142706557,303.96,1830.72,2.55,1.8618048763879893,481.42745150529265,487.88985410669903,487.88985410669903,15133.9,231772.39106288092,238036.50974025606,238036.50974025606
GBR,12,252.77166666666673,24,142.5,3.0383578268236944,8.5,936.34,8.5,1.606762211861403,202.60602470613316,206.96364204259706,206.96364204259706,6066.520000000001,41049.201247222234,42833.949127536245,42833.949127536245
NLD,18,390.31446428571445,56,277.05,7.562591651040183,2.08,2297.52,2.08,2.496758992109356,416.35804539791246,420.12606831291896,420.12606831291896,21857.610000000008,173354.02196757015,176505.91327607143,176505.91327607143
CHE,7,390.5395412844036,109,160.6,27.134626737820867,64.7,4117.4,2.08,4.376230941671751,499.3992190886918,501.7059252161668,501.7059252161668,42568.80999999999,249399.58002639518,251708.83539700994,251708.83539700994
DEU,8,307.38076923076926,39,89.14,23.506901237829457,60.25,3671.44,1.25,4.726081888740122,594.3612161329153,602.1309735666653,602.1309735666653,11987.85,353265.2552429981,362561.70932834013,362561.70932834013
TUR,21,238.49235294117648,34,263.25,0.6930774574885818,16.5,752.14,5.04,1.1411360026452102,181.6316048401726,184.36306044026813,184.36306044026813,8108.74,32990.03987681661,33989.73805490196,33989.73805490196
FIN,28,478.81571428571436,7,183.6,1.5894669704962876,456.37,1242.38,183.6,1.7415438131786831,322.86603072469296,348.73517090848674,348.73517090848674,3351.7100000000005,104242.47379591838,121616.21942857145,121616.21942857145
USA,29,508.3071428571429,7,890.07,0.6848356084469267,29.9,2016.78,29.9,1.474825343145627,674.4561812667889,728.495937204738,728.495937204738,3558.15,454891.1404489796,530706.3305238095,530706.3305238095
TUR,18,224.65354838709672,31,300.42,0.5803455195960847,80.55,777.2,0.65,1.0561907585313786,195.83807869782146,199.07529104249957,199.07529104249957,6964.259999999998,38352.55306805411,39630.971503655914,39630.971503655914
IND,12,219.49999999999997,9,295.5,-0.5622375780367177,17.7,599.04,17.7,0.7793837717745833,183.52152014288558,194.65396708004693,194.65396708004693,1975.4999999999998,33680.14835555555,37890.1669,37890.1669
CHN,23,257.5885542168675,83,344.2,5.739248149126851,152.64,1256.95,1.65,2.067425595188028,231.7847061450108,233.19374469255794,233.19374469255794,21379.850000000006,53724.150002729,54379.32256373789,54379.32256373789
DEU,3,573.1919999999998,10,180.4,4.342754180175956,20.4,3096.0,20.4,2.417301697096727,863.1737429602456,909.8650147357024,909.8650147357024,5731.919999999998,745068.910536,827854.34504,827854.34504
TUR,1,316.28571428571433,7,476.48,-1.6417261980469908,15.0,558.32,15.0,-0.1470226072305915,209.0521161854925,225.80209290860165,225.80209290860165,2214.0000000000005,43702.787281632656,50986.58516190477,50986.58516190477
CAN,26,211.22117647058826,17,337.71,-1.40214479976011,32.4,490.52,13.8,-0.0869271973645769,150.4015523575375,155.030371656748,155.030371656748,3590.76,22620.626951557097,24034.416136029417,24034.416136029417
CHN,28,284.93800000000005,10,594.0,-0.34376585194409204,12.45,795.75,9.9,0.779931692308402,241.80089891478897,254.88052694895654,254.88052694895654,2849.3800000000006,58467.674715999994,64964.08301777777,64964.08301777777
IND,8,125.79,1,125.79,NaN,125.79,125.79,125.79,NaN,0.0,NaN,NaN,125.79,0.0,NaN,NaN
AUS,17,301.5778888888889,90,430.6,1.282046217838709,39.9,1093.44,8.4,1.0997760292031828,218.59366202306578,219.818285958108,219.818285958108,27142.01,47783.189076654315,48320.07884156054,48320.07884156054
FIN,4,305.3892248062016,129,306.2,6.805529937783415,19.6,1764.72,2.1,2.3074128383873633,294.8332439172674,295.98269562122516,295.98269562122516,39395.21000000001,86926.64171877888,87605.75610720683,87605.75610720683
DNK,18,467.2878431372549,51,841.94,19.112301387631426,18.55,5518.68,5.2,4.403726090562647,939.6840988505674,949.0344196841625,949.0344196841625,23831.68,883006.2056326029,900666.329745255,900666.329745255
FIN,19,242.82416666666666,36,223.68,4.5676425293592775,22.08,1124.19,3.18,1.9275194360557983,232.11593922213146,235.4085283486682,235.4085283486682,8741.67,53877.80924097223,55417.175219285724,55417.175219285724
ITA,12,296.93196078431373,51,311.71,8.5846787093533,6.25,1682.59,6.25,2.417902205187285,285.0809333176341,287.91762938743153,287.91762938743153,15143.53,81271.13854125333,82896.56131207838,82896.56131207838
IND,17,257.3933333333334,48,113.64,4.108845369424975,3.75,1268.74,3.75,2.0761810472180957,301.29000025123446,304.4783430116509,304.4783430116509,12354.880000000003,90775.66425138887,92707.06136312055,92707.06136312055
RUS,3,402.7555445544553,101,308.65,92.21690440076176,12.75,18841.48,1.9,9.619376326306728,1862.0065039439721,1871.2933770355064,1871.2933770355064,40678.30999999998,3467068.2207296537,3501738.9029369503,3501738.9029369503
ESP,24,361.53059701492526,67,349.15,23.84973994419257,14.85,3978.99,3.39,4.856903217255593,649.3462648726958,654.2470609257188,654.2470609257188,24222.549999999992,421650.57170412113,428039.21672994114,428039.21672994114
GRC,28,446.01676190476195,105,138.1,31.487769125387736,5.25,5500.38,2.08,4.951499913800692,663.7600806207806,666.943600470568,666.943600470568,46831.76,440577.44462570513,444813.7662086446,444813.7662086446
GRC,18,1139.183243243243,111,322.2,19.74494209525663,43.2,16774.72,1.25,4.212057277070188,2479.1981824975974,2490.4417693527103,2490.4417693527103,126449.33999999997,6146423.628099391,6202300.206536658,6202300.206536658
CAN,27,305.52148936170227,47,203.1,1.527125375855265,36.85,1177.64,3.25,1.1517808193100805,266.1286325675046,269.00578248172127,269.00578248172127,14359.510000000006,70824.44907224987,72364.11100860313,72364.11100860313
