customer_id,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
69886,12,2.42,1,2.42,NaN,2.42,2.42,2.42,NaN,0.0,NaN,NaN,2.42,0.0,NaN,NaN
69632,18,320.895,2,640.14,-1.9999999999999978,1.65,640.14,1.65,4.579813579343207E-16,319.245,451.48060871979874,451.48060871979874,641.79,101917.370025,203834.74005,203834.74005
70327,22,603.42,1,603.42,NaN,603.42,603.42,603.42,NaN,0.0,NaN,NaN,603.42,0.0,NaN,NaN
12523,22,143.4,1,143.4,NaN,143.4,143.4,143.4,NaN,0.0,NaN,NaN,143.4,0.0,NaN,NaN
70250,25,297.725,2,161.41,-2.000000000000001,434.04,434.04,161.41,0.0,136.315,192.77852175488843,192.77852175488843,595.45,18581.779225,37163.55845,37163.55845
13458,26,676.92,1,676.92,NaN,676.92,676.92,676.92,NaN,0.0,NaN,NaN,676.92,0.0,NaN,NaN
69887,1,221.19,2,436.68,-2.0000000000000018,5.7,436.68,5.7,0.0,215.49,304.74888055577827,304.74888055577827,442.38,46435.94010000001,92871.88020000001,92871.88020000001
14534,13,137.9,1,137.9,NaN,137.9,137.9,137.9,NaN,0.0,NaN,NaN,137.9,0.0,NaN,NaN
12523,14,115.09,1,115.09,NaN,115.09,115.09,115.09,NaN,0.0,NaN,NaN,115.09,0.0,NaN,NaN
70157,15,1017.68,1,1017.68,NaN,1017.68,1017.68,1017.68,NaN,0.0,NaN,NaN,1017.68,0.0,NaN,NaN
15218,19,527.85,1,527.85,NaN,527.85,527.85,527.85,NaN,0.0,NaN,NaN,527.85,0.0,NaN,NaN
17678,19,298.11,1,298.11,NaN,298.11,298.11,298.11,NaN,0.0,NaN,NaN,298.11,0.0,NaN,NaN
69722,21,396.87,1,396.87,NaN,396.87,396.87,396.87,NaN,0.0,NaN,NaN,396.87,0.0,NaN,NaN
13341,22,775.85,1,775.85,NaN,775.85,775.85,775.85,NaN,0.0,NaN,NaN,775.85,0.0,NaN,NaN
15197,30,216.75,1,216.75,NaN,216.75,216.75,216.75,NaN,0.0,NaN,NaN,216.75,0.0,NaN,NaN
70454,2,687.13,1,687.13,NaN,687.13,687.13,687.13,NaN,0.0,NaN,NaN,687.13,0.0,NaN,NaN
16378,5,75.9,1,75.9,NaN,75.9,75.9,75.9,NaN,0.0,NaN,NaN,75.9,0.0,NaN,NaN
18272,6,639.82,1,639.82,NaN,639.82,639.82,639.82,NaN,0.0,NaN,NaN,639.82,0.0,NaN,NaN
15058,9,170.95,1,170.95,NaN,170.95,170.95,170.95,NaN,0.0,NaN,NaN,170.95,0.0,NaN,NaN
70110,11,2632.625,2,1311.9,-1.9999999999999991,3953.35,3953.35,1311.9,0.0,1320.725,1867.787207165206,1867.787207165206,5265.25,1744314.5256249998,3488629.0512499996,3488629.0512499996
70628,13,770.65,1,770.65,NaN,770.65,770.65,770.65,NaN,0.0,NaN,NaN,770.65,0.0,NaN,NaN
70236,13,898.76,2,636.45,-1.9999999999999996,1161.07,1161.07,636.45,0.0,262.30999999999995,370.9623595460865,370.9623595460865,1797.52,68806.53609999997,137613.07219999994,137613.07219999994
14796,14,216.46,2,425.93,-1.9999999999999996,6.99,425.93,6.99,0.0,209.47,296.23531491029223,296.23531491029223,432.92,43877.6809,87755.3618,87755.3618
18116,17,189.98,1,189.98,NaN,189.98,189.98,189.98,NaN,0.0,NaN,NaN,189.98,0.0,NaN,NaN
16672,19,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
70054,20,293.2,1,293.2,NaN,293.2,293.2,293.2,NaN,0.0,NaN,NaN,293.2,0.0,NaN,NaN
70055,4,304.21,1,304.21,NaN,304.21,304.21,304.21,NaN,0.0,NaN,NaN,304.21,0.0,NaN,NaN
17404,10,2557.88,1,2557.88,NaN,2557.88,2557.88,2557.88,NaN,0.0,NaN,NaN,2557.88,0.0,NaN,NaN
70377,10,191.44,1,191.44,NaN,191.44,191.44,191.44,NaN,0.0,NaN,NaN,191.44,0.0,NaN,NaN
14060,16,285.1,1,285.1,NaN,285.1,285.1,285.1,NaN,0.0,NaN,NaN,285.1,0.0,NaN,NaN
70022,17,595.7,1,595.7,NaN,595.7,595.7,595.7,NaN,0.0,NaN,NaN,595.7,0.0,NaN,NaN
69582,23,79.56,1,79.56,NaN,79.56,79.56,79.56,NaN,0.0,NaN,NaN,79.56,0.0,NaN,NaN
70535,23,220.38,1,220.38,NaN,220.38,220.38,220.38,NaN,0.0,NaN,NaN,220.38,0.0,NaN,NaN
70155,24,320.5,1,320.5,NaN,320.5,320.5,320.5,NaN,0.0,NaN,NaN,320.5,0.0,NaN,NaN
13015,24,783.67,1,783.67,NaN,783.67,783.67,783.67,NaN,0.0,NaN,NaN,783.67,0.0,NaN,NaN
16813,30,110.55,1,110.55,NaN,110.55,110.55,110.55,NaN,0.0,NaN,NaN,110.55,0.0,NaN,NaN
70164,31,811.36,1,811.36,NaN,811.36,811.36,811.36,NaN,0.0,NaN,NaN,811.36,0.0,NaN,NaN
69788,5,230.18,1,230.18,NaN,230.18,230.18,230.18,NaN,0.0,NaN,NaN,230.18,0.0,NaN,NaN
70025,15,1987.19,1,1987.19,NaN,1987.19,1987.19,1987.19,NaN,0.0,NaN,NaN,1987.19,0.0,NaN,NaN
70072,17,73.93,2,146.61,-1.9999999999999993,1.25,146.61,1.25,0.0,72.68,102.78504171327656,102.78504171327656,147.86,5282.382400000001,10564.764800000003,10564.764800000003
15253,21,150.48333333333332,3,173.85,-1.499999999999999,20.8,256.8,20.8,-0.3448980623606834,97.7530931593585,119.72259950958855,119.72259950958855,451.45,9555.66722222222,14333.500833333332,14333.500833333332
17652,21,720.03,1,720.03,NaN,720.03,720.03,720.03,NaN,0.0,NaN,NaN,720.03,0.0,NaN,NaN
69813,24,124.76,1,124.76,NaN,124.76,124.76,124.76,NaN,0.0,NaN,NaN,124.76,0.0,NaN,NaN
70296,27,110.92,1,110.92,NaN,110.92,110.92,110.92,NaN,0.0,NaN,NaN,110.92,0.0,NaN,NaN
17024,3,31.25,1,31.25,NaN,31.25,31.25,31.25,NaN,0.0,NaN,NaN,31.25,0.0,NaN,NaN
14621,4,366.6,1,366.6,NaN,366.6,366.6,366.6,NaN,0.0,NaN,NaN,366.6,0.0,NaN,NaN
17757,8,150.75,1,150.75,NaN,150.75,150.75,150.75,NaN,0.0,NaN,NaN,150.75,0.0,NaN,NaN
16899,11,162.63,1,162.63,NaN,162.63,162.63,162.63,NaN,0.0,NaN,NaN,162.63,0.0,NaN,NaN
70331,16,1585.94,1,1585.94,NaN,1585.94,1585.94,1585.94,NaN,0.0,NaN,NaN,1585.94,0.0,NaN,NaN
70265,19,189.26,1,189.26,NaN,189.26,189.26,189.26,NaN,0.0,NaN,NaN,189.26,0.0,NaN,NaN
69777,30,304.56,1,304.56,NaN,304.56,304.56,304.56,NaN,0.0,NaN,NaN,304.56,0.0,NaN,NaN
70192,30,227.0,1,227.0,NaN,227.0,227.0,227.0,NaN,0.0,NaN,NaN,227.0,0.0,NaN,NaN
70042,31,219.2,1,219.2,NaN,219.2,219.2,219.2,NaN,0.0,NaN,NaN,219.2,0.0,NaN,NaN
69929,31,194.38,2,85.8,-2.0,302.96,302.96,85.8,0.0,108.57999999999998,153.55530860247063,153.55530860247063,388.76,11789.616399999997,23579.232799999994,23579.232799999994
69879,10,457.19,2,608.76,-2.0000000000000018,305.62,608.76,305.62,-5.349218943257757E-16,151.57,214.35234964889,214.35234964889,914.38,22973.4649,45946.9298,45946.9298
14702,13,190.15,1,190.15,NaN,190.15,190.15,190.15,NaN,0.0,NaN,NaN,190.15,0.0,NaN,NaN
17742,16,52.54,1,52.54,NaN,52.54,52.54,52.54,NaN,0.0,NaN,NaN,52.54,0.0,NaN,NaN
69874,21,241.67000000000002,2,165.58,-1.9999999999999973,317.76,317.76,165.58,-5.285150836575578E-16,76.08999999999999,107.60750996096878,107.60750996096878,483.34000000000003,5789.6880999999985,11579.376199999997,11579.376199999997
70108,22,474.0533333333333,3,32.82,-1.5000000000000007,772.54,772.54,32.82,-0.5823616474586139,318.411555206291,389.9729192307247,389.9729192307247,1422.1599999999999,101385.91848888888,152078.87773333333,152078.87773333333
69422,24,191.1,1,191.1,NaN,191.1,191.1,191.1,NaN,0.0,NaN,NaN,191.1,0.0,NaN,NaN
15046,3,121.2,1,121.2,NaN,121.2,121.2,121.2,NaN,0.0,NaN,NaN,121.2,0.0,NaN,NaN
13851,4,1298.18,1,1298.18,NaN,1298.18,1298.18,1298.18,NaN,0.0,NaN,NaN,1298.18,0.0,NaN,NaN
14116,7,308.9,1,308.9,NaN,308.9,308.9,308.9,NaN,0.0,NaN,NaN,308.9,0.0,NaN,NaN
69980,13,299.04,1,299.04,NaN,299.04,299.04,299.04,NaN,0.0,NaN,NaN,299.04,0.0,NaN,NaN
69621,14,244.7,1,244.7,NaN,244.7,244.7,244.7,NaN,0.0,NaN,NaN,244.7,0.0,NaN,NaN
12435,20,3850.9,1,3850.9,NaN,3850.9,3850.9,3850.9,NaN,0.0,NaN,NaN,3850.9,0.0,NaN,NaN
14005,24,281.12,1,281.12,NaN,281.12,281.12,281.12,NaN,0.0,NaN,NaN,281.12,0.0,NaN,NaN
70054,29,97.35,1,97.35,NaN,97.35,97.35,97.35,NaN,0.0,NaN,NaN,97.35,0.0,NaN,NaN
12720,3,485.78,1,485.78,NaN,485.78,485.78,485.78,NaN,0.0,NaN,NaN,485.78,0.0,NaN,NaN
70071,3,240.0,1,240.0,NaN,240.0,240.0,240.0,NaN,0.0,NaN,NaN,240.0,0.0,NaN,NaN
12523,4,157.0,1,157.0,NaN,157.0,157.0,157.0,NaN,0.0,NaN,NaN,157.0,0.0,NaN,NaN
13930,11,127.34,1,127.34,NaN,127.34,127.34,127.34,NaN,0.0,NaN,NaN,127.34,0.0,NaN,NaN
69832,14,414.24,2,809.98,-1.999999999999996,18.5,809.98,18.5,4.808617804128712E-16,395.74,559.6608751735287,559.6608751735287,828.48,156610.1476,313220.2952,313220.2952
70254,24,146.65,1,146.65,NaN,146.65,146.65,146.65,NaN,0.0,NaN,NaN,146.65,0.0,NaN,NaN
70077,26,105.0,1,105.0,NaN,105.0,105.0,105.0,NaN,0.0,NaN,NaN,105.0,0.0,NaN,NaN
70119,28,393.6066666666666,3,463.82,-1.5000000000000007,609.4,609.4,107.6,-0.4626873133365566,210.78938008247846,258.16321219982785,258.16321219982785,1180.82,44432.16275555556,66648.24413333334,66648.24413333334
15830,31,576.0,1,576.0,NaN,576.0,576.0,576.0,NaN,0.0,NaN,NaN,576.0,0.0,NaN,NaN
15612,1,125.5,1,125.5,NaN,125.5,125.5,125.5,NaN,0.0,NaN,NaN,125.5,0.0,NaN,NaN
69352,5,223.88,1,223.88,NaN,223.88,223.88,223.88,NaN,0.0,NaN,NaN,223.88,0.0,NaN,NaN
17651,6,303.28,1,303.28,NaN,303.28,303.28,303.28,NaN,0.0,NaN,NaN,303.28,0.0,NaN,NaN
12598,9,336.8,1,336.8,NaN,336.8,336.8,336.8,NaN,0.0,NaN,NaN,336.8,0.0,NaN,NaN
17088,9,239.28,1,239.28,NaN,239.28,239.28,239.28,NaN,0.0,NaN,NaN,239.28,0.0,NaN,NaN
70103,12,61.26666666666667,3,93.5,-1.5,40.8,93.5,40.8,0.6324191550874626,23.06748553459802,28.251784604398594,28.251784604398594,183.8,532.1088888888889,798.1633333333334,798.1633333333334
69693,14,245.03,1,245.03,NaN,245.03,245.03,245.03,NaN,0.0,NaN,NaN,245.03,0.0,NaN,NaN
12481,15,186.8,1,186.8,NaN,186.8,186.8,186.8,NaN,0.0,NaN,NaN,186.8,0.0,NaN,NaN
12449,15,1342.71,1,1342.71,NaN,1342.71,1342.71,1342.71,NaN,0.0,NaN,NaN,1342.71,0.0,NaN,NaN
69692,16,738.18,1,738.18,NaN,738.18,738.18,738.18,NaN,0.0,NaN,NaN,738.18,0.0,NaN,NaN
69671,19,119.66,1,119.66,NaN,119.66,119.66,119.66,NaN,0.0,NaN,NaN,119.66,0.0,NaN,NaN
14251,22,301.14,1,301.14,NaN,301.14,301.14,301.14,NaN,0.0,NaN,NaN,301.14,0.0,NaN,NaN
70155,22,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
13999,27,395.97,1,395.97,NaN,395.97,395.97,395.97,NaN,0.0,NaN,NaN,395.97,0.0,NaN,NaN
70478,1,98.1,1,98.1,NaN,98.1,98.1,98.1,NaN,0.0,NaN,NaN,98.1,0.0,NaN,NaN
14309,1,389.87,1,389.87,NaN,389.87,389.87,389.87,NaN,0.0,NaN,NaN,389.87,0.0,NaN,NaN
14688,2,295.255,2,567.37,-1.9999999999999991,23.14,567.37,23.14,0.0,272.115,384.82872352515477,384.82872352515477,590.51,74046.573225,148093.14645,148093.14645
69974,2,538.46,1,538.46,NaN,538.46,538.46,538.46,NaN,0.0,NaN,NaN,538.46,0.0,NaN,NaN
17131,4,1067.33,1,1067.33,NaN,1067.33,1067.33,1067.33,NaN,0.0,NaN,NaN,1067.33,0.0,NaN,NaN
17676,5,347.6,1,347.6,NaN,347.6,347.6,347.6,NaN,0.0,NaN,NaN,347.6,0.0,NaN,NaN
69600,6,330.28,1,330.28,NaN,330.28,330.28,330.28,NaN,0.0,NaN,NaN,330.28,0.0,NaN,NaN
14794,7,204.86,1,204.86,NaN,204.86,204.86,204.86,NaN,0.0,NaN,NaN,204.86,0.0,NaN,NaN
17232,7,213.48,1,213.48,NaN,213.48,213.48,213.48,NaN,0.0,NaN,NaN,213.48,0.0,NaN,NaN
70243,7,438.5,1,438.5,NaN,438.5,438.5,438.5,NaN,0.0,NaN,NaN,438.5,0.0,NaN,NaN
14730,8,244.93,1,244.93,NaN,244.93,244.93,244.93,NaN,0.0,NaN,NaN,244.93,0.0,NaN,NaN
69370,8,349.35,1,349.35,NaN,349.35,349.35,349.35,NaN,0.0,NaN,NaN,349.35,0.0,NaN,NaN
69776,4,71.4,1,71.4,NaN,71.4,71.4,71.4,NaN,0.0,NaN,NaN,71.4,0.0,NaN,NaN
15107,11,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
15171,19,255.0,1,255.0,NaN,255.0,255.0,255.0,NaN,0.0,NaN,NaN,255.0,0.0,NaN,NaN
12501,28,79.71,1,79.71,NaN,79.71,79.71,79.71,NaN,0.0,NaN,NaN,79.71,0.0,NaN,NaN
69679,19,2.1,1,2.1,NaN,2.1,2.1,2.1,NaN,0.0,NaN,NaN,2.1,0.0,NaN,NaN
70283,21,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
70357,22,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
18171,18,17.85,1,17.85,NaN,17.85,17.85,17.85,NaN,0.0,NaN,NaN,17.85,0.0,NaN,NaN
16700,24,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
70570,2,14.55,1,14.55,NaN,14.55,14.55,14.55,NaN,0.0,NaN,NaN,14.55,0.0,NaN,NaN
69727,7,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
16184,20,3.25,1,3.25,NaN,3.25,3.25,3.25,NaN,0.0,NaN,NaN,3.25,0.0,NaN,NaN
70469,29,68.56,1,68.56,NaN,68.56,68.56,68.56,NaN,0.0,NaN,NaN,68.56,0.0,NaN,NaN
69058,24,30.6,1,30.6,NaN,30.6,30.6,30.6,NaN,0.0,NaN,NaN,30.6,0.0,NaN,NaN
70117,8,67.5,1,67.5,NaN,67.5,67.5,67.5,NaN,0.0,NaN,NaN,67.5,0.0,NaN,NaN
70137,12,9.15,1,9.15,NaN,9.15,9.15,9.15,NaN,0.0,NaN,NaN,9.15,0.0,NaN,NaN
18167,6,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
69656,1,97.2,1,97.2,NaN,97.2,97.2,97.2,NaN,0.0,NaN,NaN,97.2,0.0,NaN,NaN
70197,2,248.1,1,248.1,NaN,248.1,248.1,248.1,NaN,0.0,NaN,NaN,248.1,0.0,NaN,NaN
69787,2,307.68,1,307.68,NaN,307.68,307.68,307.68,NaN,0.0,NaN,NaN,307.68,0.0,NaN,NaN
15646,2,189.8,1,189.8,NaN,189.8,189.8,189.8,NaN,0.0,NaN,NaN,189.8,0.0,NaN,NaN
17809,3,425.0,1,425.0,NaN,425.0,425.0,425.0,NaN,0.0,NaN,NaN,425.0,0.0,NaN,NaN
69947,5,160.45666666666668,3,273.29,-1.5000000000000002,120.03,273.29,88.05,0.6250323416435696,80.84636018742933,99.0161650102312,99.0161650102312,481.37,6536.133955555557,9804.200933333335,9804.200933333335
69708,7,248.09666666666666,3,87.5,-1.5000000000000009,459.99,459.99,87.5,0.45685515278415956,156.334494025542,191.46986977938158,191.46986977938158,744.29,24440.474022222228,36660.71103333334,36660.71103333334
12347,7,468.30499999999995,2,711.79,-2.0,224.82,711.79,224.82,0.0,243.48499999999999,344.33978923441305,344.33978923441305,936.6099999999999,59284.945224999996,118569.89044999999,118569.89044999999
69635,13,166.22,1,166.22,NaN,166.22,166.22,166.22,NaN,0.0,NaN,NaN,166.22,0.0,NaN,NaN
15465,15,332.1,1,332.1,NaN,332.1,332.1,332.1,NaN,0.0,NaN,NaN,332.1,0.0,NaN,NaN
70167,15,295.2,1,295.2,NaN,295.2,295.2,295.2,NaN,0.0,NaN,NaN,295.2,0.0,NaN,NaN
17752,15,80.64,1,80.64,NaN,80.64,80.64,80.64,NaN,0.0,NaN,NaN,80.64,0.0,NaN,NaN
14713,16,126.9,1,126.9,NaN,126.9,126.9,126.9,NaN,0.0,NaN,NaN,126.9,0.0,NaN,NaN
17315,17,5331.768,5,108.92,-1.8146270921001868,9500.0,9500.0,49.9,-0.37085546946223563,4315.69098864782,4825.089210249899,4825.089210249899,26658.84,1.8625188709496E7,2.3281485886869997E7,2.3281485886869997E7
14737,21,434.0,1,434.0,NaN,434.0,434.0,434.0,NaN,0.0,NaN,NaN,434.0,0.0,NaN,NaN
15266,5,119.3,1,119.3,NaN,119.3,119.3,119.3,NaN,0.0,NaN,NaN,119.3,0.0,NaN,NaN
18109,18,129.51,1,129.51,NaN,129.51,129.51,129.51,NaN,0.0,NaN,NaN,129.51,0.0,NaN,NaN
69966,20,74.9,1,74.9,NaN,74.9,74.9,74.9,NaN,0.0,NaN,NaN,74.9,0.0,NaN,NaN
13102,21,28.65,2,8.5,-1.9999999999999991,48.8,48.8,8.5,0.0,20.15,28.496403281817862,28.496403281817862,57.3,406.0224999999999,812.0449999999998,812.0449999999998
69807,24,206.98,1,206.98,NaN,206.98,206.98,206.98,NaN,0.0,NaN,NaN,206.98,0.0,NaN,NaN
70061,25,717.1400000000001,2,1368.38,-2.000000000000003,65.9,1368.38,65.9,-4.3160542698985224E-16,651.24,920.9924403598544,920.9924403598544,1434.2800000000002,424113.53760000004,848227.0752000001,848227.0752000001
17515,25,231.48,1,231.48,NaN,231.48,231.48,231.48,NaN,0.0,NaN,NaN,231.48,0.0,NaN,NaN
70247,26,447.5733333333333,3,396.72,-1.4999999999999993,907.0,907.0,39.0,0.21125139990338834,356.1793051571388,436.22877728702554,436.22877728702554,1342.72,126863.69742222222,190295.54613333332,190295.54613333332
70228,27,1693.88,1,1693.88,NaN,1693.88,1693.88,1693.88,NaN,0.0,NaN,NaN,1693.88,0.0,NaN,NaN
69916,30,184.8,2,112.75,-1.999999999999998,256.85,256.85,112.75,0.0,72.05000000000001,101.89408716898151,101.89408716898151,369.6,5191.202500000001,10382.405000000002,10382.405000000002
69629,30,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
69788,3,412.91333333333336,3,303.56,-1.5000000000000004,302.18,633.0,302.18,0.7070650809128629,155.62579420591635,190.6018933099389,190.6018933099389,1238.74,24219.387822222223,36329.08173333333,36329.08173333333
13894,3,160.85,1,160.85,NaN,160.85,160.85,160.85,NaN,0.0,NaN,NaN,160.85,0.0,NaN,NaN
69924,17,402.46999999999997,3,363.36,-1.5000000000000009,659.1,659.1,184.95,0.2920191382866538,195.53644110497666,239.48225341348368,239.48225341348368,1207.4099999999999,38234.499800000005,57351.74970000001,57351.74970000001
70167,22,465.4,2,773.66,-2.000000000000001,157.14,773.66,157.14,0.0,308.26,435.9454727371303,435.9454727371303,930.8,95024.2276,190048.4552,190048.4552
69980,8,82.72600000000001,5,101.34,-1.7141814689843142,12.95,157.76,6.3,-0.17484138501657373,62.36686415076519,69.72827389230282,69.72827389230282,413.63000000000005,3889.625744,4862.03218,4862.03218
69713,16,253.695,2,177.15,-2.0,330.24,330.24,177.15,0.0,76.545,108.25097713184856,108.25097713184856,507.39,5859.137025,11718.27405,11718.27405
14560,18,96.6,1,96.6,NaN,96.6,96.6,96.6,NaN,0.0,NaN,NaN,96.6,0.0,NaN,NaN
70017,18,1143.18,2,320.62,-1.9999999999999998,1965.74,1965.74,320.62,0.0,822.56,1163.275507865613,1163.275507865613,2286.36,676604.9535999999,1353209.9071999998,1353209.9071999998
17585,19,103.72,1,103.72,NaN,103.72,103.72,103.72,NaN,0.0,NaN,NaN,103.72,0.0,NaN,NaN
12604,21,178.5,1,178.5,NaN,178.5,178.5,178.5,NaN,0.0,NaN,NaN,178.5,0.0,NaN,NaN
70012,29,148.94,3,102.0,-1.5000000000000013,31.11,313.71,31.11,0.5267254646888432,120.05058017352519,147.03133237510977,147.03133237510977,446.82,14412.1418,21618.2127,21618.2127
15179,30,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
17883,6,152.11,2,119.35,-2.0,184.87,184.87,119.35,0.0,32.760000000000005,46.3296363033426,46.3296363033426,304.22,1073.2176000000004,2146.435200000001,2146.435200000001
14246,7,449.64,1,449.64,NaN,449.64,449.64,449.64,NaN,0.0,NaN,NaN,449.64,0.0,NaN,NaN
16957,13,301.8,1,301.8,NaN,301.8,301.8,301.8,NaN,0.0,NaN,NaN,301.8,0.0,NaN,NaN
12754,17,2949.12,1,2949.12,NaN,2949.12,2949.12,2949.12,NaN,0.0,NaN,NaN,2949.12,0.0,NaN,NaN
69651,1,359.46000000000004,2,337.38,-1.9999999999999987,381.54,381.54,337.38,0.0,22.080000000000013,31.225835457197956,31.225835457197956,718.9200000000001,487.52640000000054,975.0528000000011,975.0528000000011
70136,6,311.55,2,348.3,-2.0,274.8,348.3,274.8,0.0,36.75,51.97234841721124,51.97234841721124,623.1,1350.5625,2701.125,2701.125
69712,6,350.9,1,350.9,NaN,350.9,350.9,350.9,NaN,0.0,NaN,NaN,350.9,0.0,NaN,NaN
70507,7,109.13,1,109.13,NaN,109.13,109.13,109.13,NaN,0.0,NaN,NaN,109.13,0.0,NaN,NaN
70365,8,21.6,1,21.6,NaN,21.6,21.6,21.6,NaN,0.0,NaN,NaN,21.6,0.0,NaN,NaN
70054,11,649.098,5,568.6,-0.13186454929042668,1266.66,1266.66,375.45,1.2087583244211084,321.96051884664377,359.9628031060988,359.9628031060988,3245.49,103658.57569600004,129573.21962000005,129573.21962000005
17739,25,388.18,1,388.18,NaN,388.18,388.18,388.18,NaN,0.0,NaN,NaN,388.18,0.0,NaN,NaN
69848,30,346.98,1,346.98,NaN,346.98,346.98,346.98,NaN,0.0,NaN,NaN,346.98,0.0,NaN,NaN
69884,1,333.0,1,333.0,NaN,333.0,333.0,333.0,NaN,0.0,NaN,NaN,333.0,0.0,NaN,NaN
12980,3,865.71,2,892.62,-2.0,838.8,892.62,838.8,0.0,26.910000000000025,38.056486963460024,38.056486963460024,1731.42,724.1481000000014,1448.2962000000027,1448.2962000000027
69668,7,480.96,1,480.96,NaN,480.96,480.96,480.96,NaN,0.0,NaN,NaN,480.96,0.0,NaN,NaN
70082,12,186.55000000000004,3,325.36,-1.499999999999999,10.45,325.36,10.45,-0.40327106207282326,131.23765999133025,160.73265100781487,160.73265100781487,559.6500000000001,17223.323400000005,25834.985100000005,25834.985100000005
69993,17,303.3,1,303.3,NaN,303.3,303.3,303.3,NaN,0.0,NaN,NaN,303.3,0.0,NaN,NaN
70126,1,86.02,1,86.02,NaN,86.02,86.02,86.02,NaN,0.0,NaN,NaN,86.02,0.0,NaN,NaN
16837,3,97.0,1,97.0,NaN,97.0,97.0,97.0,NaN,0.0,NaN,NaN,97.0,0.0,NaN,NaN
17312,5,253.7,1,253.7,NaN,253.7,253.7,253.7,NaN,0.0,NaN,NaN,253.7,0.0,NaN,NaN
16877,8,111.23,1,111.23,NaN,111.23,111.23,111.23,NaN,0.0,NaN,NaN,111.23,0.0,NaN,NaN
13827,17,112.74,1,112.74,NaN,112.74,112.74,112.74,NaN,0.0,NaN,NaN,112.74,0.0,NaN,NaN
16774,18,160.8,1,160.8,NaN,160.8,160.8,160.8,NaN,0.0,NaN,NaN,160.8,0.0,NaN,NaN
18143,19,480.18,1,480.18,NaN,480.18,480.18,480.18,NaN,0.0,NaN,NaN,480.18,0.0,NaN,NaN
17522,22,124.71,1,124.71,NaN,124.71,124.71,124.71,NaN,0.0,NaN,NaN,124.71,0.0,NaN,NaN
69677,25,452.1466666666667,3,794.58,-1.5000000000000016,37.25,794.58,37.25,-0.3344681794253336,313.39579154091325,383.82988840544107,383.82988840544107,1356.44,98216.92215555556,147325.38323333333,147325.38323333333
70115,25,260.56,1,260.56,NaN,260.56,260.56,260.56,NaN,0.0,NaN,NaN,260.56,0.0,NaN,NaN
69597,26,238.69,2,327.32,-1.9999999999999998,150.06,327.32,150.06,-3.344243493908422E-16,88.63,125.3417480331274,125.3417480331274,477.38,7855.276899999999,15710.553799999998,15710.553799999998
70391,26,244.8,1,244.8,NaN,244.8,244.8,244.8,NaN,0.0,NaN,NaN,244.8,0.0,NaN,NaN
70053,26,304.94,1,304.94,NaN,304.94,304.94,304.94,NaN,0.0,NaN,NaN,304.94,0.0,NaN,NaN
15974,27,492.28,1,492.28,NaN,492.28,492.28,492.28,NaN,0.0,NaN,NaN,492.28,0.0,NaN,NaN
70350,29,189.83,1,189.83,NaN,189.83,189.83,189.83,NaN,0.0,NaN,NaN,189.83,0.0,NaN,NaN
17173,29,462.78,1,462.78,NaN,462.78,462.78,462.78,NaN,0.0,NaN,NaN,462.78,0.0,NaN,NaN
16928,3,125.0,1,125.0,NaN,125.0,125.0,125.0,NaN,0.0,NaN,NaN,125.0,0.0,NaN,NaN
16292,8,302.25,1,302.25,NaN,302.25,302.25,302.25,NaN,0.0,NaN,NaN,302.25,0.0,NaN,NaN
69268,15,813.4,1,813.4,NaN,813.4,813.4,813.4,NaN,0.0,NaN,NaN,813.4,0.0,NaN,NaN
13266,17,333.93,1,333.93,NaN,333.93,333.93,333.93,NaN,0.0,NaN,NaN,333.93,0.0,NaN,NaN
69259,3,110.04,1,110.04,NaN,110.04,110.04,110.04,NaN,0.0,NaN,NaN,110.04,0.0,NaN,NaN
