counterparty_acct_id,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
5847,22,93.075,2,155.6,-2.0,30.55,155.6,30.55,0.0,62.525,88.42370298737777,88.42370298737777,186.15,3909.3756249999997,7818.751249999999,7818.751249999999
5917,5,225.05,1,225.05,NaN,225.05,225.05,225.05,NaN,0.0,NaN,NaN,225.05,0.0,NaN,NaN
6735,22,665.52,1,665.52,NaN,665.52,665.52,665.52,NaN,0.0,NaN,NaN,665.52,0.0,NaN,NaN
1656,8,160.95,1,160.95,NaN,160.95,160.95,160.95,NaN,0.0,NaN,NaN,160.95,0.0,NaN,NaN
2269,1,499.13333333333327,3,797.26,-1.500000000000004,382.74,797.26,317.4,0.6572915193828028,212.4883697732393,260.2440411101344,260.2440411101344,1497.3999999999999,45151.30728888888,67726.96093333332,67726.96093333332
1179,17,121.72500000000001,4,238.74,-1.0625217308292305,23.7,238.74,23.7,0.34425584631895756,77.55050918594927,89.5476147086007,89.5476147086007,486.90000000000003,6014.081475000001,8018.775300000001,8018.775300000001
2662,5,162.24,1,162.24,NaN,162.24,162.24,162.24,NaN,0.0,NaN,NaN,162.24,0.0,NaN,NaN
6003,22,17.07,2,21.39,-1.9999999999999991,12.75,21.39,12.75,3.525323326681516E-16,4.32,6.109402589451771,6.109402589451771,34.14,18.6624,37.3248,37.3248
1372,9,92.72,1,92.72,NaN,92.72,92.72,92.72,NaN,0.0,NaN,NaN,92.72,0.0,NaN,NaN
6220,11,600.07,1,600.07,NaN,600.07,600.07,600.07,NaN,0.0,NaN,NaN,600.07,0.0,NaN,NaN
6114,28,378.69,1,378.69,NaN,378.69,378.69,378.69,NaN,0.0,NaN,NaN,378.69,0.0,NaN,NaN
1682,24,257.39,1,257.39,NaN,257.39,257.39,257.39,NaN,0.0,NaN,NaN,257.39,0.0,NaN,NaN
5754,6,1702.755,2,3096.0,-2.0,309.51,3096.0,309.51,0.0,1393.245,1970.3459747085026,1970.3459747085026,3405.51,1941131.6300249996,3882263.260049999,3882263.260049999
5722,7,670.61,1,670.61,NaN,670.61,670.61,670.61,NaN,0.0,NaN,NaN,670.61,0.0,NaN,NaN
4200,13,213.05,1,213.05,NaN,213.05,213.05,213.05,NaN,0.0,NaN,NaN,213.05,0.0,NaN,NaN
6090,20,353.78499999999997,2,340.25,-2.0,367.32,367.32,340.25,0.0,13.534999999999997,19.141380566719835,19.141380566719835,707.5699999999999,183.1962249999999,366.3924499999998,366.3924499999998
2525,14,315.62,1,315.62,NaN,315.62,315.62,315.62,NaN,0.0,NaN,NaN,315.62,0.0,NaN,NaN
5653,19,142.14,1,142.14,NaN,142.14,142.14,142.14,NaN,0.0,NaN,NaN,142.14,0.0,NaN,NaN
5706,18,873.0899999999999,2,830.54,-2.0000000000000013,915.64,915.64,830.54,0.0,42.55000000000001,60.17478707897521,60.17478707897521,1746.1799999999998,1810.502500000001,3621.005000000002,3621.005000000002
5862,6,192.05,1,192.05,NaN,192.05,192.05,192.05,NaN,0.0,NaN,NaN,192.05,0.0,NaN,NaN
6044,13,163.3,1,163.3,NaN,163.3,163.3,163.3,NaN,0.0,NaN,NaN,163.3,0.0,NaN,NaN
4996,6,108.0,1,108.0,NaN,108.0,108.0,108.0,NaN,0.0,NaN,NaN,108.0,0.0,NaN,NaN
3474,27,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
2260,23,235.63,1,235.63,NaN,235.63,235.63,235.63,NaN,0.0,NaN,NaN,235.63,0.0,NaN,NaN
6045,2,137.35,2,109.0,-1.9999999999999976,165.7,165.7,109.0,0.0,28.349999999999994,40.09295449327723,40.09295449327723,274.7,803.7224999999996,1607.4449999999993,1607.4449999999993
6063,14,386.05,2,587.46,-2.000000000000002,184.64,587.46,184.64,-4.559498036589943E-16,201.41000000000003,284.8367535975651,284.8367535975651,772.1,40565.98810000001,81131.97620000002,81131.97620000002
3397,6,180.39,1,180.39,NaN,180.39,180.39,180.39,NaN,0.0,NaN,NaN,180.39,0.0,NaN,NaN
5826,13,115.45,1,115.45,NaN,115.45,115.45,115.45,NaN,0.0,NaN,NaN,115.45,0.0,NaN,NaN
5702,26,747.78,1,747.78,NaN,747.78,747.78,747.78,NaN,0.0,NaN,NaN,747.78,0.0,NaN,NaN
4170,22,314.15,1,314.15,NaN,314.15,314.15,314.15,NaN,0.0,NaN,NaN,314.15,0.0,NaN,NaN
3364,18,385.57,1,385.57,NaN,385.57,385.57,385.57,NaN,0.0,NaN,NaN,385.57,0.0,NaN,NaN
6710,15,533.04,1,533.04,NaN,533.04,533.04,533.04,NaN,0.0,NaN,NaN,533.04,0.0,NaN,NaN
5473,30,383.2,1,383.2,NaN,383.2,383.2,383.2,NaN,0.0,NaN,NaN,383.2,0.0,NaN,NaN
4376,20,498.48,1,498.48,NaN,498.48,498.48,498.48,NaN,0.0,NaN,NaN,498.48,0.0,NaN,NaN
1625,23,181.16,1,181.16,NaN,181.16,181.16,181.16,NaN,0.0,NaN,NaN,181.16,0.0,NaN,NaN
6690,1,341.58,1,341.58,NaN,341.58,341.58,341.58,NaN,0.0,NaN,NaN,341.58,0.0,NaN,NaN
5656,9,100.4,1,100.4,NaN,100.4,100.4,100.4,NaN,0.0,NaN,NaN,100.4,0.0,NaN,NaN
5953,11,347.75,1,347.75,NaN,347.75,347.75,347.75,NaN,0.0,NaN,NaN,347.75,0.0,NaN,NaN
2320,19,123.71666666666668,3,174.65,-1.5000000000000002,16.95,179.55,16.95,-0.7048749299563271,75.52193206097301,92.49509896926072,92.49509896926072,371.15000000000003,5703.562222222224,8555.343333333336,8555.343333333336
5792,10,200.21,2,310.87,-1.9999999999999982,89.55,310.87,89.55,3.4363558987445254E-16,110.66,156.4968728122067,156.4968728122067,400.42,12245.6356,24491.2712,24491.2712
6696,4,185.9,1,185.9,NaN,185.9,185.9,185.9,NaN,0.0,NaN,NaN,185.9,0.0,NaN,NaN
2284,21,338.12,1,338.12,NaN,338.12,338.12,338.12,NaN,0.0,NaN,NaN,338.12,0.0,NaN,NaN
2349,8,588.0,1,588.0,NaN,588.0,588.0,588.0,NaN,0.0,NaN,NaN,588.0,0.0,NaN,NaN
5091,12,94.8,1,94.8,NaN,94.8,94.8,94.8,NaN,0.0,NaN,NaN,94.8,0.0,NaN,NaN
2745,13,139.26,1,139.26,NaN,139.26,139.26,139.26,NaN,0.0,NaN,NaN,139.26,0.0,NaN,NaN
3135,9,52.0,1,52.0,NaN,52.0,52.0,52.0,NaN,0.0,NaN,NaN,52.0,0.0,NaN,NaN
6550,17,89.44,1,89.44,NaN,89.44,89.44,89.44,NaN,0.0,NaN,NaN,89.44,0.0,NaN,NaN
6099,11,238.5666666666667,3,424.15,-1.5000000000000004,51.0,424.15,51.0,-0.019525927481081222,152.34430485653942,186.5829060587634,186.5829060587634,715.7,23208.78722222222,34813.18083333333,34813.18083333333
6110,27,472.13,1,472.13,NaN,472.13,472.13,472.13,NaN,0.0,NaN,NaN,472.13,0.0,NaN,NaN
1865,4,161.16,1,161.16,NaN,161.16,161.16,161.16,NaN,0.0,NaN,NaN,161.16,0.0,NaN,NaN
5740,3,134.9,1,134.9,NaN,134.9,134.9,134.9,NaN,0.0,NaN,NaN,134.9,0.0,NaN,NaN
6086,15,556.26,1,556.26,NaN,556.26,556.26,556.26,NaN,0.0,NaN,NaN,556.26,0.0,NaN,NaN
5740,11,501.9,1,501.9,NaN,501.9,501.9,501.9,NaN,0.0,NaN,NaN,501.9,0.0,NaN,NaN
4882,22,166.42,1,166.42,NaN,166.42,166.42,166.42,NaN,0.0,NaN,NaN,166.42,0.0,NaN,NaN
5948,4,2449.125,2,4351.0,-2.0,547.25,4351.0,547.25,0.0,1901.875,2689.65741893833,2689.65741893833,4898.25,3617128.515625,7234257.03125,7234257.03125
5871,9,52.83,1,52.83,NaN,52.83,52.83,52.83,NaN,0.0,NaN,NaN,52.83,0.0,NaN,NaN
2822,20,1862.0,1,1862.0,NaN,1862.0,1862.0,1862.0,NaN,0.0,NaN,NaN,1862.0,0.0,NaN,NaN
1507,27,12.48,1,12.48,NaN,12.48,12.48,12.48,NaN,0.0,NaN,NaN,12.48,0.0,NaN,NaN
2819,23,184.21,1,184.21,NaN,184.21,184.21,184.21,NaN,0.0,NaN,NaN,184.21,0.0,NaN,NaN
5345,4,322.08,1,322.08,NaN,322.08,322.08,322.08,NaN,0.0,NaN,NaN,322.08,0.0,NaN,NaN
3489,20,270.25,1,270.25,NaN,270.25,270.25,270.25,NaN,0.0,NaN,NaN,270.25,0.0,NaN,NaN
5192,4,171.8,1,171.8,NaN,171.8,171.8,171.8,NaN,0.0,NaN,NaN,171.8,0.0,NaN,NaN
5392,22,224.53,1,224.53,NaN,224.53,224.53,224.53,NaN,0.0,NaN,NaN,224.53,0.0,NaN,NaN
4077,17,332.38,1,332.38,NaN,332.38,332.38,332.38,NaN,0.0,NaN,NaN,332.38,0.0,NaN,NaN
5162,29,469.43,1,469.43,NaN,469.43,469.43,469.43,NaN,0.0,NaN,NaN,469.43,0.0,NaN,NaN
4431,28,145.03,2,205.06,-2.000000000000002,85.0,205.06,85.0,-5.381521913044771E-16,60.03,84.89524014925689,84.89524014925689,290.06,3603.6009,7207.2018,7207.2018
2305,18,178.97,1,178.97,NaN,178.97,178.97,178.97,NaN,0.0,NaN,NaN,178.97,0.0,NaN,NaN
2646,19,948.16,1,948.16,NaN,948.16,948.16,948.16,NaN,0.0,NaN,NaN,948.16,0.0,NaN,NaN
2021,22,297.85,1,297.85,NaN,297.85,297.85,297.85,NaN,0.0,NaN,NaN,297.85,0.0,NaN,NaN
6138,25,202.25,2,399.4,-1.9999999999999964,5.1,399.4,5.1,4.861494258512481E-16,197.14999999999998,278.81220382185563,278.81220382185563,404.5,38868.12249999999,77736.24499999998,77736.24499999998
6302,4,371.03,1,371.03,NaN,371.03,371.03,371.03,NaN,0.0,NaN,NaN,371.03,0.0,NaN,NaN
5616,3,130.55,1,130.55,NaN,130.55,130.55,130.55,NaN,0.0,NaN,NaN,130.55,0.0,NaN,NaN
3701,21,643.55,1,643.55,NaN,643.55,643.55,643.55,NaN,0.0,NaN,NaN,643.55,0.0,NaN,NaN
5556,18,326.87,1,326.87,NaN,326.87,326.87,326.87,NaN,0.0,NaN,NaN,326.87,0.0,NaN,NaN
1005,27,311.73,1,311.73,NaN,311.73,311.73,311.73,NaN,0.0,NaN,NaN,311.73,0.0,NaN,NaN
1908,6,42.45,1,42.45,NaN,42.45,42.45,42.45,NaN,0.0,NaN,NaN,42.45,0.0,NaN,NaN
5965,24,210.31,1,210.31,NaN,210.31,210.31,210.31,NaN,0.0,NaN,NaN,210.31,0.0,NaN,NaN
4059,12,317.36,1,317.36,NaN,317.36,317.36,317.36,NaN,0.0,NaN,NaN,317.36,0.0,NaN,NaN
5822,12,329.25,1,329.25,NaN,329.25,329.25,329.25,NaN,0.0,NaN,NaN,329.25,0.0,NaN,NaN
1640,15,85.92,1,85.92,NaN,85.92,85.92,85.92,NaN,0.0,NaN,NaN,85.92,0.0,NaN,NaN
5916,6,153.43,2,301.06,-2.0000000000000027,5.8,301.06,5.8,-5.789036215700504E-16,147.63,208.78034821314,208.78034821314,306.86,21794.616899999997,43589.233799999995,43589.233799999995
6577,12,414.26,1,414.26,NaN,414.26,414.26,414.26,NaN,0.0,NaN,NaN,414.26,0.0,NaN,NaN
4902,3,197.34,2,390.93,-2.0000000000000018,3.75,390.93,3.75,-5.13465610515155E-16,193.59,273.7776035398075,273.7776035398075,394.68,37477.0881,74954.1762,74954.1762
5661,16,446.16,1,446.16,NaN,446.16,446.16,446.16,NaN,0.0,NaN,NaN,446.16,0.0,NaN,NaN
3035,6,563.28,1,563.28,NaN,563.28,563.28,563.28,NaN,0.0,NaN,NaN,563.28,0.0,NaN,NaN
5708,21,55.81,1,55.81,NaN,55.81,55.81,55.81,NaN,0.0,NaN,NaN,55.81,0.0,NaN,NaN
6426,12,465.35,1,465.35,NaN,465.35,465.35,465.35,NaN,0.0,NaN,NaN,465.35,0.0,NaN,NaN
4644,7,34.945,2,37.24,-1.9999999999999998,32.65,37.24,32.65,0.0,2.2950000000000017,3.2456201256462553,3.2456201256462553,69.89,5.267025000000007,10.534050000000015,10.534050000000015
5713,12,317.1,1,317.1,NaN,317.1,317.1,317.1,NaN,0.0,NaN,NaN,317.1,0.0,NaN,NaN
2588,4,424.83,1,424.83,NaN,424.83,424.83,424.83,NaN,0.0,NaN,NaN,424.83,0.0,NaN,NaN
5936,7,310.78,1,310.78,NaN,310.78,310.78,310.78,NaN,0.0,NaN,NaN,310.78,0.0,NaN,NaN
5553,2,633.53,1,633.53,NaN,633.53,633.53,633.53,NaN,0.0,NaN,NaN,633.53,0.0,NaN,NaN
3529,23,264.99,1,264.99,NaN,264.99,264.99,264.99,NaN,0.0,NaN,NaN,264.99,0.0,NaN,NaN
5163,22,310.73,1,310.73,NaN,310.73,310.73,310.73,NaN,0.0,NaN,NaN,310.73,0.0,NaN,NaN
4510,22,102.13,1,102.13,NaN,102.13,102.13,102.13,NaN,0.0,NaN,NaN,102.13,0.0,NaN,NaN
1377,10,83.62,1,83.62,NaN,83.62,83.62,83.62,NaN,0.0,NaN,NaN,83.62,0.0,NaN,NaN
4615,12,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
6206,28,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
5219,13,50.1,1,50.1,NaN,50.1,50.1,50.1,NaN,0.0,NaN,NaN,50.1,0.0,NaN,NaN
1065,2,56.95,1,56.95,NaN,56.95,56.95,56.95,NaN,0.0,NaN,NaN,56.95,0.0,NaN,NaN
1574,31,56.24,1,56.24,NaN,56.24,56.24,56.24,NaN,0.0,NaN,NaN,56.24,0.0,NaN,NaN
3881,8,11.8,1,11.8,NaN,11.8,11.8,11.8,NaN,0.0,NaN,NaN,11.8,0.0,NaN,NaN
5775,1,5.95,1,5.95,NaN,5.95,5.95,5.95,NaN,0.0,NaN,NaN,5.95,0.0,NaN,NaN
1141,8,51.75,1,51.75,NaN,51.75,51.75,51.75,NaN,0.0,NaN,NaN,51.75,0.0,NaN,NaN
1221,20,7.95,1,7.95,NaN,7.95,7.95,7.95,NaN,0.0,NaN,NaN,7.95,0.0,NaN,NaN
6388,3,11.76,1,11.76,NaN,11.76,11.76,11.76,NaN,0.0,NaN,NaN,11.76,0.0,NaN,NaN
3281,13,125.0,1,125.0,NaN,125.0,125.0,125.0,NaN,0.0,NaN,NaN,125.0,0.0,NaN,NaN
5899,10,50.85,1,50.85,NaN,50.85,50.85,50.85,NaN,0.0,NaN,NaN,50.85,0.0,NaN,NaN
5740,10,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
6394,23,84.2,1,84.2,NaN,84.2,84.2,84.2,NaN,0.0,NaN,NaN,84.2,0.0,NaN,NaN
1122,23,21.65,1,21.65,NaN,21.65,21.65,21.65,NaN,0.0,NaN,NaN,21.65,0.0,NaN,NaN
1299,13,25.0,1,25.0,NaN,25.0,25.0,25.0,NaN,0.0,NaN,NaN,25.0,0.0,NaN,NaN
3312,14,11.15,1,11.15,NaN,11.15,11.15,11.15,NaN,0.0,NaN,NaN,11.15,0.0,NaN,NaN
4078,9,50.4,1,50.4,NaN,50.4,50.4,50.4,NaN,0.0,NaN,NaN,50.4,0.0,NaN,NaN
2933,24,98.7,1,98.7,NaN,98.7,98.7,98.7,NaN,0.0,NaN,NaN,98.7,0.0,NaN,NaN
5573,2,676.1,1,676.1,NaN,676.1,676.1,676.1,NaN,0.0,NaN,NaN,676.1,0.0,NaN,NaN
1839,26,354.48,1,354.48,NaN,354.48,354.48,354.48,NaN,0.0,NaN,NaN,354.48,0.0,NaN,NaN
6736,27,250.65,1,250.65,NaN,250.65,250.65,250.65,NaN,0.0,NaN,NaN,250.65,0.0,NaN,NaN
2841,25,486.304,5,411.1,-0.06832691877292607,18.25,1687.17,5.8,1.2621181580560437,621.1375466545234,694.4528888484807,694.4528888484807,2431.52,385811.8518640002,482264.8148300003,482264.8148300003
5824,4,207.715,2,237.93,-2.000000000000001,177.5,237.93,177.5,0.0,30.215000000000003,42.73046278710307,42.73046278710307,415.43,912.9462250000003,1825.8924500000005,1825.8924500000005
3987,15,353.7,1,353.7,NaN,353.7,353.7,353.7,NaN,0.0,NaN,NaN,353.7,0.0,NaN,NaN
5688,4,200.59,2,258.25,-2.0000000000000036,142.93,258.25,142.93,-6.072761553682464E-16,57.66,81.54355400643266,81.54355400643266,401.18,3324.6755999999996,6649.351199999999,6649.351199999999
4877,15,115.8,1,115.8,NaN,115.8,115.8,115.8,NaN,0.0,NaN,NaN,115.8,0.0,NaN,NaN
6192,16,1693.88,1,1693.88,NaN,1693.88,1693.88,1693.88,NaN,0.0,NaN,NaN,1693.88,0.0,NaN,NaN
2120,27,160.85,1,160.85,NaN,160.85,160.85,160.85,NaN,0.0,NaN,NaN,160.85,0.0,NaN,NaN
5893,24,164.55,2,314.1,-2.0,15.0,314.1,15.0,0.0,149.55,211.49563825289638,211.49563825289638,329.1,22365.202500000003,44730.405000000006,44730.405000000006
4551,17,150.255,2,141.69,-1.9999999999999987,158.82,158.82,141.69,-3.6187458265689976E-16,8.564999999999998,12.112739161725557,12.112739161725557,300.51,73.35922499999997,146.71844999999993,146.71844999999993
2030,16,280.68333333333334,3,437.9,-1.5,32.45,437.9,32.45,-0.6341337502091781,177.59589115617385,217.50965687374278,217.50965687374278,842.05,31540.300555555546,47310.45083333332,47310.45083333332
5194,3,8.54,2,15.0,-2.0000000000000018,2.08,15.0,2.08,-4.2170876962907334E-16,6.46,9.135819612930193,9.135819612930193,17.08,41.7316,83.4632,83.4632
1512,18,84.36,1,84.36,NaN,84.36,84.36,84.36,NaN,0.0,NaN,NaN,84.36,0.0,NaN,NaN
2253,24,155.45,1,155.45,NaN,155.45,155.45,155.45,NaN,0.0,NaN,NaN,155.45,0.0,NaN,NaN
2160,3,500.0,1,500.0,NaN,500.0,500.0,500.0,NaN,0.0,NaN,NaN,500.0,0.0,NaN,NaN
5832,2,99.95,1,99.95,NaN,99.95,99.95,99.95,NaN,0.0,NaN,NaN,99.95,0.0,NaN,NaN
1031,5,357.07,1,357.07,NaN,357.07,357.07,357.07,NaN,0.0,NaN,NaN,357.07,0.0,NaN,NaN
5797,13,174.86,1,174.86,NaN,174.86,174.86,174.86,NaN,0.0,NaN,NaN,174.86,0.0,NaN,NaN
3043,21,331.3233333333333,3,302.52,-1.4999999999999998,5.95,685.5,5.95,0.1542075496322377,278.1717390789766,340.6894108030558,340.6894108030558,993.97,77379.51642222222,116069.27463333333,116069.27463333333
1444,4,562.63,1,562.63,NaN,562.63,562.63,562.63,NaN,0.0,NaN,NaN,562.63,0.0,NaN,NaN
6254,24,348.53,2,354.66,-1.9999999999999998,342.4,354.66,342.4,0.0,6.130000000000024,8.669129137347106,8.669129137347106,697.06,37.57690000000029,75.15380000000059,75.15380000000059
1389,20,152.92000000000002,2,190.5,-1.9999999999999984,115.34,190.5,115.34,5.483777489298252E-16,37.58,53.14614567398091,53.14614567398091,305.84000000000003,1412.2564,2824.5128,2824.5128
5928,11,1136.3,1,1136.3,NaN,1136.3,1136.3,1136.3,NaN,0.0,NaN,NaN,1136.3,0.0,NaN,NaN
5881,2,423.55,1,423.55,NaN,423.55,423.55,423.55,NaN,0.0,NaN,NaN,423.55,0.0,NaN,NaN
5691,24,451.57500000000005,2,888.2,-2.0,14.95,888.2,14.95,0.0,436.625,617.4809966711526,617.4809966711526,903.1500000000001,190641.390625,381282.78125,381282.78125
4046,14,337.51,1,337.51,NaN,337.51,337.51,337.51,NaN,0.0,NaN,NaN,337.51,0.0,NaN,NaN
2375,10,79.8,1,79.8,NaN,79.8,79.8,79.8,NaN,0.0,NaN,NaN,79.8,0.0,NaN,NaN
3743,26,141.2,1,141.2,NaN,141.2,141.2,141.2,NaN,0.0,NaN,NaN,141.2,0.0,NaN,NaN
1398,21,129.5,1,129.5,NaN,129.5,129.5,129.5,NaN,0.0,NaN,NaN,129.5,0.0,NaN,NaN
6105,14,155.8,2,306.05,-2.0,5.55,306.05,5.55,0.0,150.25,212.48558774655754,212.48558774655754,311.6,22575.0625,45150.125,45150.125
6183,24,347.68,1,347.68,NaN,347.68,347.68,347.68,NaN,0.0,NaN,NaN,347.68,0.0,NaN,NaN
5483,25,122.4,1,122.4,NaN,122.4,122.4,122.4,NaN,0.0,NaN,NaN,122.4,0.0,NaN,NaN
4102,4,559.75,2,438.0,-2.0,681.5,681.5,438.0,0.0,121.75,172.18050121892432,172.18050121892432,1119.5,14823.0625,29646.125,29646.125
2883,14,654.6,1,654.6,NaN,654.6,654.6,654.6,NaN,0.0,NaN,NaN,654.6,0.0,NaN,NaN
5062,7,128.01,1,128.01,NaN,128.01,128.01,128.01,NaN,0.0,NaN,NaN,128.01,0.0,NaN,NaN
1124,1,522.6,1,522.6,NaN,522.6,522.6,522.6,NaN,0.0,NaN,NaN,522.6,0.0,NaN,NaN
2323,19,362.9,1,362.9,NaN,362.9,362.9,362.9,NaN,0.0,NaN,NaN,362.9,0.0,NaN,NaN
2925,19,553.35,1,553.35,NaN,553.35,553.35,553.35,NaN,0.0,NaN,NaN,553.35,0.0,NaN,NaN
4627,30,1160.67,1,1160.67,NaN,1160.67,1160.67,1160.67,NaN,0.0,NaN,NaN,1160.67,0.0,NaN,NaN
4129,18,66.14,1,66.14,NaN,66.14,66.14,66.14,NaN,0.0,NaN,NaN,66.14,0.0,NaN,NaN
6022,26,330.63,1,330.63,NaN,330.63,330.63,330.63,NaN,0.0,NaN,NaN,330.63,0.0,NaN,NaN
5256,18,127.5,1,127.5,NaN,127.5,127.5,127.5,NaN,0.0,NaN,NaN,127.5,0.0,NaN,NaN
6740,11,726.1,1,726.1,NaN,726.1,726.1,726.1,NaN,0.0,NaN,NaN,726.1,0.0,NaN,NaN
5887,10,475.19,1,475.19,NaN,475.19,475.19,475.19,NaN,0.0,NaN,NaN,475.19,0.0,NaN,NaN
5779,20,797.65,1,797.65,NaN,797.65,797.65,797.65,NaN,0.0,NaN,NaN,797.65,0.0,NaN,NaN
5791,7,393.34,1,393.34,NaN,393.34,393.34,393.34,NaN,0.0,NaN,NaN,393.34,0.0,NaN,NaN
5729,7,287.19,1,287.19,NaN,287.19,287.19,287.19,NaN,0.0,NaN,NaN,287.19,0.0,NaN,NaN
3743,20,143.5,1,143.5,NaN,143.5,143.5,143.5,NaN,0.0,NaN,NaN,143.5,0.0,NaN,NaN
5568,18,765.82,1,765.82,NaN,765.82,765.82,765.82,NaN,0.0,NaN,NaN,765.82,0.0,NaN,NaN
5098,8,452.4,1,452.4,NaN,452.4,452.4,452.4,NaN,0.0,NaN,NaN,452.4,0.0,NaN,NaN
5898,9,396.14,1,396.14,NaN,396.14,396.14,396.14,NaN,0.0,NaN,NaN,396.14,0.0,NaN,NaN
5865,22,357.86999999999995,3,18.88,-1.5,168.1,886.63,18.88,0.6257112825834855,378.82010268727817,463.9579779462791,463.9579779462791,1073.61,143504.6702,215257.0053,215257.0053
5838,21,216.95,1,216.95,NaN,216.95,216.95,216.95,NaN,0.0,NaN,NaN,216.95,0.0,NaN,NaN
1692,9,428.4,1,428.4,NaN,428.4,428.4,428.4,NaN,0.0,NaN,NaN,428.4,0.0,NaN,NaN
4501,5,276.82,1,276.82,NaN,276.82,276.82,276.82,NaN,0.0,NaN,NaN,276.82,0.0,NaN,NaN
5666,13,14.5,1,14.5,NaN,14.5,14.5,14.5,NaN,0.0,NaN,NaN,14.5,0.0,NaN,NaN
6851,27,346.38,1,346.38,NaN,346.38,346.38,346.38,NaN,0.0,NaN,NaN,346.38,0.0,NaN,NaN
4449,10,327.2,1,327.2,NaN,327.2,327.2,327.2,NaN,0.0,NaN,NaN,327.2,0.0,NaN,NaN
1168,8,312.9,1,312.9,NaN,312.9,312.9,312.9,NaN,0.0,NaN,NaN,312.9,0.0,NaN,NaN
5953,3,344.47,2,305.02,-1.9999999999999976,383.92,383.92,305.02,-4.740336033942507E-16,39.45000000000002,55.79072503561862,55.79072503561862,688.94,1556.3025000000014,3112.6050000000027,3112.6050000000027
5622,23,304.92,1,304.92,NaN,304.92,304.92,304.92,NaN,0.0,NaN,NaN,304.92,0.0,NaN,NaN
6368,3,139.95,1,139.95,NaN,139.95,139.95,139.95,NaN,0.0,NaN,NaN,139.95,0.0,NaN,NaN
6364,28,550.94,1,550.94,NaN,550.94,550.94,550.94,NaN,0.0,NaN,NaN,550.94,0.0,NaN,NaN
3653,14,2064.8,1,2064.8,NaN,2064.8,2064.8,2064.8,NaN,0.0,NaN,NaN,2064.8,0.0,NaN,NaN
5939,21,67.5,2,99.6,-1.9999999999999976,35.4,99.6,35.4,4.3995175946709355E-16,32.099999999999994,45.39625535217634,45.39625535217634,135.0,1030.4099999999996,2060.8199999999993,2060.8199999999993
1773,24,312.95,1,312.95,NaN,312.95,312.95,312.95,NaN,0.0,NaN,NaN,312.95,0.0,NaN,NaN
2221,9,39.84,1,39.84,NaN,39.84,39.84,39.84,NaN,0.0,NaN,NaN,39.84,0.0,NaN,NaN
3823,3,409.9,1,409.9,NaN,409.9,409.9,409.9,NaN,0.0,NaN,NaN,409.9,0.0,NaN,NaN
5618,16,700.075,2,1103.15,-1.9999999999999998,297.0,1103.15,297.0,0.0,403.07500000000005,570.0341316535354,570.0341316535354,1400.15,162469.45562500003,324938.91125000006,324938.91125000006
4464,3,157.18,1,157.18,NaN,157.18,157.18,157.18,NaN,0.0,NaN,NaN,157.18,0.0,NaN,NaN
6289,10,186.9,1,186.9,NaN,186.9,186.9,186.9,NaN,0.0,NaN,NaN,186.9,0.0,NaN,NaN
1798,15,149.35,1,149.35,NaN,149.35,149.35,149.35,NaN,0.0,NaN,NaN,149.35,0.0,NaN,NaN
5748,7,238.35,1,238.35,NaN,238.35,238.35,238.35,NaN,0.0,NaN,NaN,238.35,0.0,NaN,NaN
3953,10,189.6,1,189.6,NaN,189.6,189.6,189.6,NaN,0.0,NaN,NaN,189.6,0.0,NaN,NaN
2510,20,127.37,1,127.37,NaN,127.37,127.37,127.37,NaN,0.0,NaN,NaN,127.37,0.0,NaN,NaN
5928,15,2.08,1,2.08,NaN,2.08,2.08,2.08,NaN,0.0,NaN,NaN,2.08,0.0,NaN,NaN
4025,22,322.77,1,322.77,NaN,322.77,322.77,322.77,NaN,0.0,NaN,NaN,322.77,0.0,NaN,NaN
4625,23,1001.36,1,1001.36,NaN,1001.36,1001.36,1001.36,NaN,0.0,NaN,NaN,1001.36,0.0,NaN,NaN
6055,12,88.2,1,88.2,NaN,88.2,88.2,88.2,NaN,0.0,NaN,NaN,88.2,0.0,NaN,NaN
1147,29,63.79,1,63.79,NaN,63.79,63.79,63.79,NaN,0.0,NaN,NaN,63.79,0.0,NaN,NaN
5646,2,37.95,1,37.95,NaN,37.95,37.95,37.95,NaN,0.0,NaN,NaN,37.95,0.0,NaN,NaN
3252,9,454.11,1,454.11,NaN,454.11,454.11,454.11,NaN,0.0,NaN,NaN,454.11,0.0,NaN,NaN
