"cust_acct_mapping_id","acct_id","cust_id","cust_acct_role","src_sys","data_dump_dt"
422,1421,12884,"Primary","1",2018-04-17T16:18:22.696603Z
423,1422,12885,"Primary","1",2018-04-17T16:18:22.696603Z
424,1423,12886,"Primary","1",2018-04-17T16:18:22.696603Z
425,1424,12888,"Primary","1",2018-04-17T16:18:22.696603Z
426,1425,12890,"Primary","1",2018-04-17T16:18:22.696603Z
427,1426,12891,"Primary","1",2018-04-17T16:18:22.696603Z
428,1427,12893,"Primary","1",2018-04-17T16:18:22.696603Z
429,1428,12895,"Primary","1",2018-04-17T16:18:22.696603Z
430,1429,12897,"Primary","1",2018-04-17T16:18:22.696603Z
431,1430,12901,"Primary","1",2018-04-17T16:18:22.696603Z
432,1431,12902,"Primary","1",2018-04-17T16:18:22.696603Z
433,1432,12904,"Primary","1",2018-04-17T16:18:22.696603Z
434,1433,12906,"Primary","1",2018-04-17T16:18:22.696603Z
435,1434,12908,"Primary","1",2018-04-17T16:18:22.696603Z
436,1435,12909,"Primary","1",2018-04-17T16:18:22.696603Z
437,1436,12910,"Primary","1",2018-04-17T16:18:22.696603Z
438,1437,12912,"Primary","1",2018-04-17T16:18:22.696603Z
439,1438,12913,"Primary","1",2018-04-17T16:18:22.696603Z
440,1439,12915,"Primary","1",2018-04-17T16:18:22.696603Z
441,1440,12916,"Primary","1",2018-04-17T16:18:22.696603Z
442,1441,12917,"Primary","1",2018-04-17T16:18:22.696603Z
443,1442,12919,"Primary","1",2018-04-17T16:18:22.696603Z
444,1443,12920,"Primary","1",2018-04-17T16:18:22.696603Z
445,1444,12921,"Primary","1",2018-04-17T16:18:22.696603Z
446,1445,12922,"Primary","1",2018-04-17T16:18:22.696603Z
447,1446,12923,"Primary","1",2018-04-17T16:18:22.696603Z
448,1447,12924,"Primary","1",2018-04-17T16:18:22.696603Z
449,1448,12925,"Primary","1",2018-04-17T16:18:22.696603Z
450,1449,12928,"Primary","1",2018-04-17T16:18:22.696603Z
451,1450,12929,"Primary","1",2018-04-17T16:18:22.696603Z
452,1451,12930,"Primary","1",2018-04-17T16:18:22.696603Z
453,1452,12931,"Primary","1",2018-04-17T16:18:22.696603Z
454,1453,12933,"Primary","1",2018-04-17T16:18:22.696603Z
455,1454,12935,"Primary","1",2018-04-17T16:18:22.696603Z
456,1455,12936,"Primary","1",2018-04-17T16:18:22.696603Z
457,1456,12937,"Primary","1",2018-04-17T16:18:22.696603Z
458,1457,12939,"Primary","1",2018-04-17T16:18:22.696603Z
459,1458,12940,"Primary","1",2018-04-17T16:18:22.696603Z
460,1459,12942,"Primary","1",2018-04-17T16:18:22.696603Z
461,1460,12943,"Primary","1",2018-04-17T16:18:22.696603Z
462,1461,12944,"Primary","1",2018-04-17T16:18:22.696603Z
463,1462,12945,"Primary","1",2018-04-17T16:18:22.696603Z
464,1463,12947,"Primary","1",2018-04-17T16:18:22.696603Z
465,1464,12948,"Primary","1",2018-04-17T16:18:22.696603Z
466,1465,12949,"Primary","1",2018-04-17T16:18:22.696603Z
467,1466,12950,"Primary","1",2018-04-17T16:18:22.696603Z
468,1467,12951,"Primary","1",2018-04-17T16:18:22.696603Z
469,1468,12952,"Primary","1",2018-04-17T16:18:22.696603Z
470,1469,12953,"Primary","1",2018-04-17T16:18:22.696603Z
471,1470,12955,"Primary","1",2018-04-17T16:18:22.696603Z
472,1471,12956,"Primary","1",2018-04-17T16:18:22.696603Z
473,1472,12957,"Primary","1",2018-04-17T16:18:22.696603Z
474,1473,12962,"Primary","1",2018-04-17T16:18:22.696603Z
475,1474,12963,"Primary","1",2018-04-17T16:18:22.696603Z
476,1475,12965,"Primary","1",2018-04-17T16:18:22.696603Z
477,1476,12966,"Primary","1",2018-04-17T16:18:22.696603Z
478,1477,12967,"Primary","1",2018-04-17T16:18:22.696603Z
479,1478,12968,"Primary","1",2018-04-17T16:18:22.696603Z
480,1479,12970,"Primary","1",2018-04-17T16:18:22.696603Z
481,1480,12971,"Primary","1",2018-04-17T16:18:22.696603Z
482,1481,12974,"Primary","1",2018-04-17T16:18:22.696603Z
483,1482,12976,"Primary","1",2018-04-17T16:18:22.696603Z
484,1483,12977,"Primary","1",2018-04-17T16:18:22.696603Z
485,1484,12980,"Primary","1",2018-04-17T16:18:22.696603Z
486,1485,12981,"Primary","1",2018-04-17T16:18:22.696603Z
487,1486,12982,"Primary","1",2018-04-17T16:18:22.696603Z
488,1487,12984,"Primary","1",2018-04-17T16:18:22.696603Z
489,1488,12985,"Primary","1",2018-04-17T16:18:22.696603Z
490,1489,12987,"Primary","1",2018-04-17T16:18:22.696603Z
491,1490,12988,"Primary","1",2018-04-17T16:18:22.696603Z
492,1491,12991,"Primary","1",2018-04-17T16:18:22.696603Z
493,1492,12993,"Primary","1",2018-04-17T16:18:22.696603Z
494,1493,12994,"Primary","1",2018-04-17T16:18:22.696603Z
495,1494,12995,"Primary","1",2018-04-17T16:18:22.696603Z
496,1495,12997,"Primary","1",2018-04-17T16:18:22.696603Z
497,1496,13000,"Primary","1",2018-04-17T16:18:22.696603Z
498,1497,13001,"Primary","1",2018-04-17T16:18:22.696603Z
499,1498,13002,"Primary","1",2018-04-17T16:18:22.696603Z
500,1499,13005,"Primary","1",2018-04-17T16:18:22.696603Z
501,1500,13006,"Primary","1",2018-04-17T16:18:22.696603Z
502,1501,13008,"Primary","1",2018-04-17T16:18:22.696603Z
503,1502,13011,"Primary","1",2018-04-17T16:18:22.696603Z
504,1503,13012,"Primary","1",2018-04-17T16:18:22.696603Z
505,1504,13013,"Primary","1",2018-04-17T16:18:22.696603Z
506,1505,13014,"Primary","1",2018-04-17T16:18:22.696603Z
507,1506,13015,"Primary","1",2018-04-17T16:18:22.696603Z
508,1507,13016,"Primary","1",2018-04-17T16:18:22.696603Z
509,1508,13017,"Primary","1",2018-04-17T16:18:22.696603Z
510,1509,13018,"Primary","1",2018-04-17T16:18:22.696603Z
511,1510,13021,"Primary","1",2018-04-17T16:18:22.696603Z
512,1511,13023,"Primary","1",2018-04-17T16:18:22.696603Z
513,1512,13026,"Primary","1",2018-04-17T16:18:22.696603Z
514,1513,13027,"Primary","1",2018-04-17T16:18:22.696603Z
515,1514,13028,"Primary","1",2018-04-17T16:18:22.696603Z
516,1515,13029,"Primary","1",2018-04-17T16:18:22.696603Z
517,1516,13030,"Primary","1",2018-04-17T16:18:22.696603Z
518,1517,13032,"Primary","1",2018-04-17T16:18:22.696603Z
519,1518,13033,"Primary","1",2018-04-17T16:18:22.696603Z
520,1519,13034,"Primary","1",2018-04-17T16:18:22.696603Z
521,1520,13035,"Primary","1",2018-04-17T16:18:22.696603Z
522,1521,13037,"Primary","1",2018-04-17T16:18:22.696603Z
523,1522,13038,"Primary","1",2018-04-17T16:18:22.696603Z
524,1523,13040,"Primary","1",2018-04-17T16:18:22.696603Z
525,1524,13043,"Primary","1",2018-04-17T16:18:22.696603Z
526,1525,13044,"Primary","1",2018-04-17T16:18:22.696603Z
527,1526,13045,"Primary","1",2018-04-17T16:18:22.696603Z
528,1527,13046,"Primary","1",2018-04-17T16:18:22.696603Z
529,1528,13047,"Primary","1",2018-04-17T16:18:22.696603Z
530,1529,13048,"Primary","1",2018-04-17T16:18:22.696603Z
531,1530,13049,"Primary","1",2018-04-17T16:18:22.696603Z
532,1531,13050,"Primary","1",2018-04-17T16:18:22.696603Z
533,1532,13052,"Primary","1",2018-04-17T16:18:22.696603Z
534,1533,13055,"Primary","1",2018-04-17T16:18:22.696603Z
535,1534,13058,"Primary","1",2018-04-17T16:18:22.696603Z
536,1535,13059,"Primary","1",2018-04-17T16:18:22.696603Z
537,1536,13061,"Primary","1",2018-04-17T16:18:22.696603Z
538,1537,13062,"Primary","1",2018-04-17T16:18:22.696603Z
539,1538,13064,"Primary","1",2018-04-17T16:18:22.696603Z
540,1539,13065,"Primary","1",2018-04-17T16:18:22.696603Z
541,1540,13066,"Primary","1",2018-04-17T16:18:22.696603Z
542,1541,13067,"Primary","1",2018-04-17T16:18:22.696603Z
543,1542,13068,"Primary","1",2018-04-17T16:18:22.696603Z
544,1543,13069,"Primary","1",2018-04-17T16:18:22.696603Z
545,1544,13070,"Primary","1",2018-04-17T16:18:22.696603Z
546,1545,13072,"Primary","1",2018-04-17T16:18:22.696603Z
547,1546,13075,"Primary","1",2018-04-17T16:18:22.696603Z
548,1547,13077,"Primary","1",2018-04-17T16:18:22.696603Z
549,1548,13078,"Primary","1",2018-04-17T16:18:22.696603Z
550,1549,13079,"Primary","1",2018-04-17T16:18:22.696603Z
551,1550,13080,"Primary","1",2018-04-17T16:18:22.696603Z
552,1551,13081,"Primary","1",2018-04-17T16:18:22.696603Z
553,1552,13082,"Primary","1",2018-04-17T16:18:22.696603Z
554,1553,13083,"Primary","1",2018-04-17T16:18:22.696603Z
555,1554,13085,"Primary","1",2018-04-17T16:18:22.696603Z
556,1555,13089,"Primary","1",2018-04-17T16:18:22.696603Z
557,1556,13090,"Primary","1",2018-04-17T16:18:22.696603Z
558,1557,13091,"Primary","1",2018-04-17T16:18:22.696603Z
559,1558,13092,"Primary","1",2018-04-17T16:18:22.696603Z
560,1559,13093,"Primary","1",2018-04-17T16:18:22.696603Z
561,1560,13094,"Primary","1",2018-04-17T16:18:22.696603Z
562,1561,13095,"Primary","1",2018-04-17T16:18:22.696603Z
563,1562,13097,"Primary","1",2018-04-17T16:18:22.696603Z
564,1563,13098,"Primary","1",2018-04-17T16:18:22.696603Z
565,1564,13099,"Primary","1",2018-04-17T16:18:22.696603Z
566,1565,13101,"Primary","1",2018-04-17T16:18:22.696603Z
567,1566,13102,"Primary","1",2018-04-17T16:18:22.696603Z
568,1567,13103,"Primary","1",2018-04-17T16:18:22.696603Z
569,1568,13104,"Primary","1",2018-04-17T16:18:22.696603Z
570,1569,13106,"Primary","1",2018-04-17T16:18:22.696603Z
571,1570,13107,"Primary","1",2018-04-17T16:18:22.696603Z
572,1571,13108,"Primary","1",2018-04-17T16:18:22.696603Z
573,1572,13109,"Primary","1",2018-04-17T16:18:22.696603Z
574,1573,13110,"Primary","1",2018-04-17T16:18:22.696603Z
575,1574,13113,"Primary","1",2018-04-17T16:18:22.696603Z
576,1575,13115,"Primary","1",2018-04-17T16:18:22.696603Z
577,1576,13116,"Primary","1",2018-04-17T16:18:22.696603Z
578,1577,13117,"Primary","1",2018-04-17T16:18:22.696603Z
579,1578,13118,"Primary","1",2018-04-17T16:18:22.696603Z
580,1579,13120,"Primary","1",2018-04-17T16:18:22.696603Z
581,1580,13121,"Primary","1",2018-04-17T16:18:22.696603Z
582,1581,13122,"Primary","1",2018-04-17T16:18:22.696603Z
583,1582,13124,"Primary","1",2018-04-17T16:18:22.696603Z
584,1583,13126,"Primary","1",2018-04-17T16:18:22.696603Z
585,1584,13127,"Primary","1",2018-04-17T16:18:22.696603Z
586,1585,13130,"Primary","1",2018-04-17T16:18:22.696603Z
587,1586,13131,"Primary","1",2018-04-17T16:18:22.696603Z
588,1587,13133,"Primary","1",2018-04-17T16:18:22.696603Z
589,1588,13134,"Primary","1",2018-04-17T16:18:22.696603Z
590,1589,13135,"Primary","1",2018-04-17T16:18:22.696603Z
591,1590,13137,"Primary","1",2018-04-17T16:18:22.696603Z
592,1591,13138,"Primary","1",2018-04-17T16:18:22.696603Z
593,1592,13139,"Primary","1",2018-04-17T16:18:22.696603Z
594,1593,13140,"Primary","1",2018-04-17T16:18:22.696603Z
595,1594,13141,"Primary","1",2018-04-17T16:18:22.696603Z
596,1595,13142,"Primary","1",2018-04-17T16:18:22.696603Z
597,1596,13144,"Primary","1",2018-04-17T16:18:22.696603Z
598,1597,13145,"Primary","1",2018-04-17T16:18:22.696603Z
599,1598,13146,"Primary","1",2018-04-17T16:18:22.696603Z
600,1599,13147,"Primary","1",2018-04-17T16:18:22.696603Z
601,1600,13148,"Primary","1",2018-04-17T16:18:22.696603Z
602,1601,13149,"Primary","1",2018-04-17T16:18:22.696603Z
603,1602,13151,"Primary","1",2018-04-17T16:18:22.696603Z
604,1603,13154,"Primary","1",2018-04-17T16:18:22.696603Z
605,1604,13155,"Primary","1",2018-04-17T16:18:22.696603Z
606,1605,13157,"Primary","1",2018-04-17T16:18:22.696603Z
607,1606,13158,"Primary","1",2018-04-17T16:18:22.696603Z
608,1607,13159,"Primary","1",2018-04-17T16:18:22.696603Z
609,1608,13160,"Primary","1",2018-04-17T16:18:22.696603Z
610,1609,13161,"Primary","1",2018-04-17T16:18:22.696603Z
611,1610,13162,"Primary","1",2018-04-17T16:18:22.696603Z
612,1611,13165,"Primary","1",2018-04-17T16:18:22.696603Z
613,1612,13166,"Primary","1",2018-04-17T16:18:22.696603Z
614,1613,13167,"Primary","1",2018-04-17T16:18:22.696603Z
615,1614,13168,"Primary","1",2018-04-17T16:18:22.696603Z
616,1615,13169,"Primary","1",2018-04-17T16:18:22.696603Z
617,1616,13170,"Primary","1",2018-04-17T16:18:22.696603Z
618,1617,13171,"Primary","1",2018-04-17T16:18:22.696603Z
619,1618,13173,"Primary","1",2018-04-17T16:18:22.696603Z
620,1619,13174,"Primary","1",2018-04-17T16:18:22.696603Z
621,1620,13176,"Primary","1",2018-04-17T16:18:22.696603Z
622,1621,13177,"Primary","1",2018-04-17T16:18:22.696603Z
623,1622,13178,"Primary","1",2018-04-17T16:18:22.696603Z
624,1623,13182,"Primary","1",2018-04-17T16:18:22.696603Z
625,1624,13183,"Primary","1",2018-04-17T16:18:22.696603Z
626,1625,13184,"Primary","1",2018-04-17T16:18:22.696603Z
627,1626,13185,"Primary","1",2018-04-17T16:18:22.696603Z
628,1627,13186,"Primary","1",2018-04-17T16:18:22.696603Z
629,1628,13187,"Primary","1",2018-04-17T16:18:22.696603Z
630,1629,13188,"Primary","1",2018-04-17T16:18:22.696603Z
631,1630,13192,"Primary","1",2018-04-17T16:18:22.696603Z
632,1631,13193,"Primary","1",2018-04-17T16:18:22.696603Z
633,1632,13194,"Primary","1",2018-04-17T16:18:22.696603Z
634,1633,13196,"Primary","1",2018-04-17T16:18:22.696603Z
635,1634,13198,"Primary","1",2018-04-17T16:18:22.696603Z
636,1635,13199,"Primary","1",2018-04-17T16:18:22.696603Z
637,1636,13200,"Primary","1",2018-04-17T16:18:22.696603Z
638,1637,13203,"Primary","1",2018-04-17T16:18:22.696603Z
639,1638,13207,"Primary","1",2018-04-17T16:18:22.696603Z
640,1639,13208,"Primary","1",2018-04-17T16:18:22.696603Z
641,1640,13209,"Primary","1",2018-04-17T16:18:22.696603Z
642,1641,13210,"Primary","1",2018-04-17T16:18:22.696603Z
643,1642,13211,"Primary","1",2018-04-17T16:18:22.696603Z
644,1643,13212,"Primary","1",2018-04-17T16:18:22.696603Z
645,1644,13213,"Primary","1",2018-04-17T16:18:22.696603Z
646,1645,13216,"Primary","1",2018-04-17T16:18:22.696603Z
647,1646,13217,"Primary","1",2018-04-17T16:18:22.696603Z
648,1647,13218,"Primary","1",2018-04-17T16:18:22.696603Z
649,1648,13220,"Primary","1",2018-04-17T16:18:22.696603Z
650,1649,13221,"Primary","1",2018-04-17T16:18:22.696603Z
651,1650,13223,"Primary","1",2018-04-17T16:18:22.696603Z
652,1651,13224,"Primary","1",2018-04-17T16:18:22.696603Z
653,1652,13225,"Primary","1",2018-04-17T16:18:22.696603Z
654,1653,13226,"Primary","1",2018-04-17T16:18:22.696603Z
655,1654,13227,"Primary","1",2018-04-17T16:18:22.696603Z
656,1655,13228,"Primary","1",2018-04-17T16:18:22.696603Z
657,1656,13229,"Primary","1",2018-04-17T16:18:22.696603Z
658,1657,13230,"Primary","1",2018-04-17T16:18:22.696603Z
659,1658,13232,"Primary","1",2018-04-17T16:18:22.696603Z
660,1659,13233,"Primary","1",2018-04-17T16:18:22.696603Z
661,1660,13235,"Primary","1",2018-04-17T16:18:22.696603Z
662,1661,13236,"Primary","1",2018-04-17T16:18:22.696603Z
663,1662,13239,"Primary","1",2018-04-17T16:18:22.696603Z
664,1663,13240,"Primary","1",2018-04-17T16:18:22.696603Z
665,1664,13242,"Primary","1",2018-04-17T16:18:22.696603Z
666,1665,13243,"Primary","1",2018-04-17T16:18:22.696603Z
667,1666,13244,"Primary","1",2018-04-17T16:18:22.696603Z
668,1667,13245,"Primary","1",2018-04-17T16:18:22.696603Z
669,1668,13246,"Primary","1",2018-04-17T16:18:22.696603Z
670,1669,13247,"Primary","1",2018-04-17T16:18:22.696603Z
671,1670,13248,"Primary","1",2018-04-17T16:18:22.696603Z
672,1671,13249,"Primary","1",2018-04-17T16:18:22.696603Z
673,1672,13253,"Primary","1",2018-04-17T16:18:22.696603Z
674,1673,13255,"Primary","1",2018-04-17T16:18:22.696603Z
675,1674,13256,"Primary","1",2018-04-17T16:18:22.696603Z
676,1675,13259,"Primary","1",2018-04-17T16:18:22.696603Z
677,1676,13260,"Primary","1",2018-04-17T16:18:22.696603Z
678,1677,13261,"Primary","1",2018-04-17T16:18:22.696603Z
679,1678,13262,"Primary","1",2018-04-17T16:18:22.696603Z
680,1679,13263,"Primary","1",2018-04-17T16:18:22.696603Z
681,1680,13265,"Primary","1",2018-04-17T16:18:22.696603Z
682,1681,13266,"Primary","1",2018-04-17T16:18:22.696603Z
683,1682,13267,"Primary","1",2018-04-17T16:18:22.696603Z
684,1683,13268,"Primary","1",2018-04-17T16:18:22.696603Z
685,1684,13269,"Primary","1",2018-04-17T16:18:22.696603Z
686,1685,13270,"Primary","1",2018-04-17T16:18:22.696603Z
687,1686,13271,"Primary","1",2018-04-17T16:18:22.696603Z
688,1687,13272,"Primary","1",2018-04-17T16:18:22.696603Z
689,1688,13273,"Primary","1",2018-04-17T16:18:22.696603Z
690,1689,13277,"Primary","1",2018-04-17T16:18:22.696603Z
691,1690,13279,"Primary","1",2018-04-17T16:18:22.696603Z
692,1691,13280,"Primary","1",2018-04-17T16:18:22.696603Z
693,1692,13282,"Primary","1",2018-04-17T16:18:22.696603Z
694,1693,13283,"Primary","1",2018-04-17T16:18:22.696603Z
695,1694,13284,"Primary","1",2018-04-17T16:18:22.696603Z
696,1695,13285,"Primary","1",2018-04-17T16:18:22.696603Z
697,1696,13291,"Primary","1",2018-04-17T16:18:22.696603Z
698,1697,13292,"Primary","1",2018-04-17T16:18:22.696603Z
699,1698,13294,"Primary","1",2018-04-17T16:18:22.696603Z
700,1699,13295,"Primary","1",2018-04-17T16:18:22.696603Z
701,1700,13296,"Primary","1",2018-04-17T16:18:22.696603Z
702,1701,13297,"Primary","1",2018-04-17T16:18:22.696603Z
703,1702,13299,"Primary","1",2018-04-17T16:18:22.696603Z
704,1703,13300,"Primary","1",2018-04-17T16:18:22.696603Z
705,1704,13301,"Primary","1",2018-04-17T16:18:22.696603Z
706,1705,13302,"Primary","1",2018-04-17T16:18:22.696603Z
707,1706,13304,"Primary","1",2018-04-17T16:18:22.696603Z
708,1707,13305,"Primary","1",2018-04-17T16:18:22.696603Z
709,1708,13307,"Primary","1",2018-04-17T16:18:22.696603Z
710,1709,13308,"Primary","1",2018-04-17T16:18:22.696603Z
711,1710,13309,"Primary","1",2018-04-17T16:18:22.696603Z
712,1711,13310,"Primary","1",2018-04-17T16:18:22.696603Z
713,1712,13311,"Primary","1",2018-04-17T16:18:22.696603Z
714,1713,13313,"Primary","1",2018-04-17T16:18:22.696603Z
715,1714,13314,"Primary","1",2018-04-17T16:18:22.696603Z
716,1715,13316,"Primary","1",2018-04-17T16:18:22.696603Z
717,1716,13319,"Primary","1",2018-04-17T16:18:22.696603Z
718,1717,13320,"Primary","1",2018-04-17T16:18:22.696603Z
719,1718,13321,"Primary","1",2018-04-17T16:18:22.696603Z
720,1719,13322,"Primary","1",2018-04-17T16:18:22.696603Z
721,1720,13323,"Primary","1",2018-04-17T16:18:22.696603Z
722,1721,13324,"Primary","1",2018-04-17T16:18:22.696603Z
723,1722,13325,"Primary","1",2018-04-17T16:18:22.696603Z
724,1723,13327,"Primary","1",2018-04-17T16:18:22.696603Z
725,1724,13328,"Primary","1",2018-04-17T16:18:22.696603Z
726,1725,13329,"Primary","1",2018-04-17T16:18:22.696603Z
727,1726,13330,"Primary","1",2018-04-17T16:18:22.696603Z
728,1727,13332,"Primary","1",2018-04-17T16:18:22.696603Z
729,1728,13334,"Primary","1",2018-04-17T16:18:22.696603Z
730,1729,13336,"Primary","1",2018-04-17T16:18:22.696603Z
731,1730,13338,"Primary","1",2018-04-17T16:18:22.696603Z
732,1731,13339,"Primary","1",2018-04-17T16:18:22.696603Z
733,1732,13340,"Primary","1",2018-04-17T16:18:22.696603Z
734,1733,13341,"Primary","1",2018-04-17T16:18:22.696603Z
735,1734,13343,"Primary","1",2018-04-17T16:18:22.696603Z
736,1735,13344,"Primary","1",2018-04-17T16:18:22.696603Z
737,1736,13345,"Primary","1",2018-04-17T16:18:22.696603Z
738,1737,13347,"Primary","1",2018-04-17T16:18:22.696603Z
739,1738,13348,"Primary","1",2018-04-17T16:18:22.696603Z
740,1739,13349,"Primary","1",2018-04-17T16:18:22.696603Z
741,1740,13350,"Primary","1",2018-04-17T16:18:22.696603Z
742,1741,13351,"Primary","1",2018-04-17T16:18:22.696603Z
743,1742,13352,"Primary","1",2018-04-17T16:18:22.696603Z
744,1743,13354,"Primary","1",2018-04-17T16:18:22.696603Z
745,1744,13355,"Primary","1",2018-04-17T16:18:22.696603Z
746,1745,13357,"Primary","1",2018-04-17T16:18:22.696603Z
747,1746,13358,"Primary","1",2018-04-17T16:18:22.696603Z
748,1747,13359,"Primary","1",2018-04-17T16:18:22.696603Z
749,1748,13362,"Primary","1",2018-04-17T16:18:22.696603Z
750,1749,13363,"Primary","1",2018-04-17T16:18:22.696603Z
751,1750,13364,"Primary","1",2018-04-17T16:18:22.696603Z
752,1751,13365,"Primary","1",2018-04-17T16:18:22.696603Z
753,1752,13366,"Primary","1",2018-04-17T16:18:22.696603Z
754,1753,13368,"Primary","1",2018-04-17T16:18:22.696603Z
755,1754,13369,"Primary","1",2018-04-17T16:18:22.696603Z
756,1755,13370,"Primary","1",2018-04-17T16:18:22.696603Z
757,1756,13372,"Primary","1",2018-04-17T16:18:22.696603Z
758,1757,13373,"Primary","1",2018-04-17T16:18:22.696603Z
759,1758,13375,"Primary","1",2018-04-17T16:18:22.696603Z
760,1759,13376,"Primary","1",2018-04-17T16:18:22.696603Z
761,1760,13379,"Primary","1",2018-04-17T16:18:22.696603Z
762,1761,13381,"Primary","1",2018-04-17T16:18:22.696603Z
763,1762,13382,"Primary","1",2018-04-17T16:18:22.696603Z
764,1763,13384,"Primary","1",2018-04-17T16:18:22.696603Z
765,1764,13385,"Primary","1",2018-04-17T16:18:22.696603Z
766,1765,13388,"Primary","1",2018-04-17T16:18:22.696603Z
767,1766,13389,"Primary","1",2018-04-17T16:18:22.696603Z
768,1767,13390,"Primary","1",2018-04-17T16:18:22.696603Z
769,1768,13391,"Primary","1",2018-04-17T16:18:22.696603Z
770,1769,13395,"Primary","1",2018-04-17T16:18:22.696603Z
771,1770,13396,"Primary","1",2018-04-17T16:18:22.696603Z
772,1771,13397,"Primary","1",2018-04-17T16:18:22.696603Z
773,1772,13398,"Primary","1",2018-04-17T16:18:22.696603Z
774,1773,13402,"Primary","1",2018-04-17T16:18:22.696603Z
775,1774,13403,"Primary","1",2018-04-17T16:18:22.696603Z
776,1775,13404,"Primary","1",2018-04-17T16:18:22.696603Z
777,1776,13405,"Primary","1",2018-04-17T16:18:22.696603Z
