"alert_id","src_sys","src_id","cust_id","acct_id","start_ts","end_ts","priority","susptype1","susptype2","susptype3","alert_score","peer_group","disposition","desc_1","desc_2","desc_3","creater_id","create_ts","review_state","review_ts","review_oper","status","closed_ts","disposition_oper","fp_tp_tag"
152,"1",152,14646,2652,"2018-11-24T15:20:03Z",,"medium","CR-T","2",,57.5781454099342,,"SAR",,,,"Prime","2018-11-24T15:20:03Z",,,,"Closed",,,"TP"
153,"1",153,14646,2652,"2018-11-24T15:19:03Z",,"high","CR-C","3",,51.8304894561879,,"SAR",,,,"Prime","2018-11-24T15:19:03Z",,,,"Closed",,,"TP"
154,"1",154,14646,2652,"2018-11-21T14:55:03Z",,"low","CR-C","3",,86.8188717286103,,"Escalated",,,,"Prime","2018-11-21T14:55:03Z",,,,"Closed",,,"TP"
155,"1",155,14646,2652,"2018-11-10T13:36:03Z",,"low","CR-S","3",,78.9062006399036,,"SAR",,,,"Prime","2018-11-10T13:36:03Z",,,,"Closed",,,"TP"
156,"1",156,14646,2652,"2018-11-09T17:12:03Z",,"high","CR-T","2",,85.5941568268463,,"Escalated",,,,"Prime","2018-11-09T17:12:03Z",,,,"Closed",,,"TP"
157,"1",157,14646,2652,"2018-11-07T14:51:03Z",,"medium","CR-H","3",,95.5823463387787,,"SAR",,,,"Prime","2018-11-07T14:51:03Z",,,,"Closed",,,"TP"
158,"1",158,14646,2652,"2018-11-07T14:50:03Z",,"low","CR-H","3",,51.7116216477007,,"SAR",,,,"Prime","2018-11-07T14:50:03Z",,,,"Closed",,,"TP"
159,"1",159,14646,2652,"2018-10-18T13:51:03Z",,"medium","CR-H","4",,71.9665434095077,,"SAR",,,,"Prime","2018-10-18T13:51:03Z",,,,"Closed",,,"TP"
160,"1",160,14646,2652,"2018-09-26T09:45:03Z",,"medium","CR-T","4",,57.4873377452605,,"SAR",,,,"Prime","2018-09-26T09:45:03Z",,,,"Closed",,,"TP"
161,"1",161,14646,2652,"2018-09-18T10:53:03Z",,"high","CR-S","1",,78.4527129377239,,"Escalated",,,,"Prime","2018-09-18T10:53:03Z",,,,"Closed",,,"TP"
162,"1",162,14646,2652,"2018-09-17T12:08:03Z",,"high","CR-T","1",,66.5117736905813,,"Escalated",,,,"Prime","2018-09-17T12:08:03Z",,,,"Closed",,,"TP"
163,"1",163,14646,2652,"2018-08-30T10:18:03Z",,"low","CR-H","1",,83.7547247647308,,"SAR",,,,"Prime","2018-08-30T10:18:03Z",,,,"Closed",,,"TP"
164,"1",164,14646,2652,"2018-08-23T13:19:03Z",,"high","CR-T","1",,55.0781547091901,,"SAR",,,,"Prime","2018-08-23T13:19:03Z",,,,"Closed",,,"TP"
165,"1",165,14646,2652,"2018-08-10T11:15:03Z",,"low","CR-C","1",,83.358756871894,,"Escalated",,,,"Prime","2018-08-10T11:15:03Z",,,,"Closed",,,"TP"
166,"1",166,14646,2652,"2018-08-10T11:13:03Z",,"medium","CR-C","3",,65.3800081927329,,"SAR",,,,"Prime","2018-08-10T11:13:03Z",,,,"Closed",,,"TP"
167,"1",167,14646,2652,"2018-08-10T11:10:03Z",,"low","CR-T","1",,99.3014431209303,,"SAR",,,,"Prime","2018-08-10T11:10:03Z",,,,"Closed",,,"TP"
168,"1",168,14646,2652,"2018-08-09T15:38:03Z",,"low","CR-T","3",,88.0007962579839,,"SAR",,,,"Prime","2018-08-09T15:38:03Z",,,,"Closed",,,"TP"
169,"1",169,14646,2652,"2018-08-09T15:37:03Z",,"high","CR-C","2",,74.0640334202908,,"Escalated",,,,"Prime","2018-08-09T15:37:03Z",,,,"Closed",,,"TP"
170,"1",170,14646,2652,"2018-07-27T10:03:03Z",,"low","CR-C","1",,82.1017009206116,,"Escalated",,,,"Prime","2018-07-27T10:03:03Z",,,,"Closed",,,"TP"
171,"1",171,14646,2652,"2018-07-04T12:03:03Z",,"high","CR-H","1",,92.6483523449861,,"Escalated",,,,"Prime","2018-07-04T12:03:03Z",,,,"Closed",,,"TP"
172,"1",172,14646,2652,"2018-06-28T10:06:03Z",,"high","CR-S","2",,90.8880215021782,,"SAR",,,,"Prime","2018-06-28T10:06:03Z",,,,"Closed",,,"TP"
173,"1",173,14646,2652,"2018-06-27T12:04:03Z",,"medium","CR-H","4",,59.1550810262561,,"Escalated",,,,"Prime","2018-06-27T12:04:03Z",,,,"Closed",,,"TP"
174,"1",174,14646,2652,"2018-06-23T13:34:03Z",,"low","CR-C","1",,84.6510541741736,,"SAR",,,,"Prime","2018-06-23T13:34:03Z",,,,"Closed",,,"TP"
175,"1",175,14646,2652,"2018-05-23T17:45:03Z",,"medium","CR-S","2",,74.9047659919597,,"SAR",,,,"Prime","2018-05-23T17:45:03Z",,,,"Closed",,,"TP"
176,"1",176,14646,2652,"2018-05-22T12:28:03Z",,"high","CR-T","4",,59.197824576404,,"Escalated",,,,"Prime","2018-05-22T12:28:03Z",,,,"Closed",,,"TP"
177,"1",177,14646,2652,"2018-05-09T11:41:03Z",,"medium","CR-T","1",,54.9050972913392,,"SAR",,,,"Prime","2018-05-09T11:41:03Z",,,,"Closed",,,"TP"
178,"1",178,14646,2652,"2018-04-21T13:18:03Z",,"high","CR-C","1",,63.7308244826272,,"SAR",,,,"Prime","2018-04-21T13:18:03Z",,,,"Closed",,,"TP"
179,"1",179,14646,2652,"2018-04-20T11:54:03Z",,"low","CR-T","1",,55.2335813175887,,"SAR",,,,"Prime","2018-04-20T11:54:03Z",,,,"Closed",,,"TP"
180,"1",180,14646,2652,"2018-04-19T14:34:03Z",,"medium","CR-T","1",,62.4818367650732,,"SAR",,,,"Prime","2018-04-19T14:34:03Z",,,,"Closed",,,"TP"
181,"1",181,14646,2652,"2018-04-14T14:24:03Z",,"high","CR-C","4",,57.7642777469009,,"Escalated",,,,"Prime","2018-04-14T14:24:03Z",,,,"Closed",,,"TP"
182,"1",182,14646,2652,"2018-03-21T17:05:03Z",,"low","CR-C","3",,53.3576883259229,,"Escalated",,,,"Prime","2018-03-21T17:05:03Z",,,,"Closed",,,"TP"
183,"1",183,14646,2652,"2018-03-20T12:09:03Z",,"medium","CR-H","1",,72.8054904495366,,"SAR",,,,"Prime","2018-03-20T12:09:03Z",,,,"Closed",,,"TP"
184,"1",184,12539,1156,"2018-06-20T17:00:03Z",,"medium","CR-T","4",,53.7206006469205,,"Escalated",,,,"Prime","2018-06-20T17:00:03Z",,,,"Closed",,,"TP"
185,"1",185,12539,1156,"2018-04-27T14:09:03Z",,"low","CR-T","1",,73.6439894884825,,"Escalated",,,,"Prime","2018-04-27T14:09:03Z",,,,"Closed",,,"TP"
186,"1",186,12539,1156,"2018-04-27T13:05:03Z",,"high","CR-T","3",,56.6146391443908,,"Escalated",,,,"Prime","2018-04-27T13:05:03Z",,,,"Closed",,,"TP"
187,"1",187,16013,3630,"2019-02-06T14:25:03Z",,"high","CR-T","2",,61.7098706192337,,"SAR",,,,"Prime","2019-02-06T14:25:03Z",,,,"Closed",,,"TP"
188,"1",188,16013,3630,"2018-09-13T15:23:03Z",,"medium","CR-S","4",,79.3242621934041,,"SAR",,,,"Prime","2018-09-13T15:23:03Z",,,,"Closed",,,"TP"
189,"1",189,16013,3630,"2018-09-11T18:13:03Z",,"high","CR-T","4",,50.9836176875979,,"Escalated",,,,"Prime","2018-09-11T18:13:03Z",,,,"Closed",,,"TP"
190,"1",190,16013,3630,"2018-03-17T11:37:03Z",,"high","CR-H","3",,70.8726390032098,,"SAR",,,,"Prime","2018-03-17T11:37:03Z",,,,"Closed",,,"TP"
191,"1",191,16013,3630,"2019-03-06T12:36:03Z",,"medium","CR-T","2",,67.329658055678,,"Escalated",,,,"Prime","2019-03-06T12:36:03Z",,,,"Closed",,,"TP"
192,"1",192,16013,3630,"2019-03-02T13:53:03Z",,"low","CR-H","2",,52.8954174253158,,"SAR",,,,"Prime","2019-03-02T13:53:03Z",,,,"Closed",,,"TP"
193,"1",193,16013,3630,"2019-02-19T14:21:03Z",,"medium","CR-C","1",,99.4338159565814,,"Escalated",,,,"Prime","2019-02-19T14:21:03Z",,,,"Closed",,,"TP"
194,"1",194,16013,3630,"2019-02-19T14:20:03Z",,"medium","CR-H","4",,83.538674574811,,"SAR",,,,"Prime","2019-02-19T14:20:03Z",,,,"Closed",,,"TP"
195,"1",195,16013,3630,"2019-02-19T14:19:03Z",,"low","CR-T","1",,76.7052686074749,,"SAR",,,,"Prime","2019-02-19T14:19:03Z",,,,"Closed",,,"TP"
196,"1",196,16013,3630,"2019-01-24T13:22:03Z",,"high","CR-T","1",,84.6289627021179,,"Escalated",,,,"Prime","2019-01-24T13:22:03Z",,,,"Closed",,,"TP"
197,"1",197,16013,3630,"2019-01-24T13:11:03Z",,"low","CR-S","1",,67.8850599098951,,"Escalated",,,,"Prime","2019-01-24T13:11:03Z",,,,"Closed",,,"TP"
198,"1",198,16013,3630,"2019-01-01T15:20:03Z",,"medium","CR-C","3",,94.750684092287,,"Escalated",,,,"Prime","2019-01-01T15:20:03Z",,,,"Closed",,,"TP"
199,"1",199,16013,3630,"2019-01-01T15:18:03Z",,"high","CR-H","4",,53.8973755668849,,"SAR",,,,"Prime","2019-01-01T15:18:03Z",,,,"Closed",,,"TP"
200,"1",200,16013,3630,"2018-12-29T13:40:03Z",,"medium","CR-H","3",,66.5761358803138,,"SAR",,,,"Prime","2018-12-29T13:40:03Z",,,,"Closed",,,"TP"
201,"1",201,16013,3630,"2018-12-01T12:34:03Z",,"low","CR-H","2",,64.4153281580657,,"SAR",,,,"Prime","2018-12-01T12:34:03Z",,,,"Closed",,,"TP"
202,"1",202,16013,3630,"2018-11-20T14:20:03Z",,"high","CR-H","2",,64.0157624729909,,"Escalated",,,,"Prime","2018-11-20T14:20:03Z",,,,"Closed",,,"TP"
203,"1",203,16013,3630,"2018-11-20T13:59:03Z",,"low","CR-H","3",,87.7062433515675,,"Escalated",,,,"Prime","2018-11-20T13:59:03Z",,,,"Closed",,,"TP"
204,"1",204,16013,3630,"2018-11-20T13:59:03Z",,"low","CR-H","4",,71.2711568456143,,"SAR",,,,"Prime","2018-11-20T13:59:03Z",,,,"Closed",,,"TP"
205,"1",205,16013,3630,"2018-11-10T13:18:03Z",,"medium","CR-S","3",,75.8918488165364,,"SAR",,,,"Prime","2018-11-10T13:18:03Z",,,,"Closed",,,"TP"
206,"1",206,16013,3630,"2018-11-10T13:16:03Z",,"medium","CR-S","3",,76.817769149784,,"Escalated",,,,"Prime","2018-11-10T13:16:03Z",,,,"Closed",,,"TP"
207,"1",207,16013,3630,"2018-11-10T13:15:03Z",,"low","CR-C","2",,78.8943282444961,,"SAR",,,,"Prime","2018-11-10T13:15:03Z",,,,"Closed",,,"TP"
208,"1",208,16013,3630,"2018-10-23T12:05:03Z",,"high","CR-T","3",,67.6633151248097,,"SAR",,,,"Prime","2018-10-23T12:05:03Z",,,,"Closed",,,"TP"
209,"1",209,16013,3630,"2018-10-10T10:10:03Z",,"low","CR-T","1",,57.3900482733734,,"SAR",,,,"Prime","2018-10-10T10:10:03Z",,,,"Closed",,,"TP"
210,"1",210,16013,3630,"2018-10-10T10:10:03Z",,"low","CR-T","1",,53.2601548708044,,"SAR",,,,"Prime","2018-10-10T10:10:03Z",,,,"Closed",,,"TP"
211,"1",211,16013,3630,"2018-09-12T12:02:03Z",,"low","CR-T","2",,93.6269687837921,,"SAR",,,,"Prime","2018-09-12T12:02:03Z",,,,"Closed",,,"TP"
212,"1",212,16013,3630,"2018-09-06T14:00:03Z",,"low","CR-T","3",,56.9967848015949,,"SAR",,,,"Prime","2018-09-06T14:00:03Z",,,,"Closed",,,"TP"
213,"1",213,16013,3630,"2018-08-29T13:05:03Z",,"medium","CR-S","3",,75.8540437556803,,"SAR",,,,"Prime","2018-08-29T13:05:03Z",,,,"Closed",,,"TP"
214,"1",214,16013,3630,"2018-08-10T12:07:03Z",,"medium","CR-H","1",,53.6002028384246,,"Escalated",,,,"Prime","2018-08-10T12:07:03Z",,,,"Closed",,,"TP"
215,"1",215,16013,3630,"2018-08-01T12:42:03Z",,"low","CR-H","1",,55.4735749028623,,"Escalated",,,,"Prime","2018-08-01T12:42:03Z",,,,"Closed",,,"TP"
216,"1",216,16013,3630,"2018-08-01T12:41:03Z",,"high","CR-H","1",,72.5693686166778,,"Escalated",,,,"Prime","2018-08-01T12:41:03Z",,,,"Closed",,,"TP"
217,"1",217,16013,3630,"2018-07-07T14:00:03Z",,"low","CR-H","2",,80.2455092780292,,"Escalated",,,,"Prime","2018-07-07T14:00:03Z",,,,"Closed",,,"TP"
218,"1",218,16013,3630,"2018-06-12T13:34:03Z",,"low","CR-H","1",,59.9829309736379,,"Escalated",,,,"Prime","2018-06-12T13:34:03Z",,,,"Closed",,,"TP"
219,"1",219,16013,3630,"2018-06-09T11:20:03Z",,"high","CR-S","4",,71.5099800145254,,"Escalated",,,,"Prime","2018-06-09T11:20:03Z",,,,"Closed",,,"TP"
220,"1",220,16013,3630,"2018-06-05T13:06:03Z",,"high","CR-C","3",,66.5891092969105,,"Escalated",,,,"Prime","2018-06-05T13:06:03Z",,,,"Closed",,,"TP"
221,"1",221,16013,3630,"2018-05-12T13:31:03Z",,"high","CR-C","1",,59.9618258886039,,"SAR",,,,"Prime","2018-05-12T13:31:03Z",,,,"Closed",,,"TP"
222,"1",222,16013,3630,"2018-05-12T13:28:03Z",,"medium","CR-H","4",,89.1217893804424,,"Escalated",,,,"Prime","2018-05-12T13:28:03Z",,,,"Closed",,,"TP"
223,"1",223,16013,3630,"2018-05-12T13:28:03Z",,"low","CR-T","1",,69.8056455003098,,"Escalated",,,,"Prime","2018-05-12T13:28:03Z",,,,"Closed",,,"TP"
224,"1",224,16013,3630,"2018-05-12T13:25:03Z",,"medium","CR-H","4",,84.5092318253592,,"SAR",,,,"Prime","2018-05-12T13:25:03Z",,,,"Closed",,,"TP"
225,"1",225,16013,3630,"2018-05-12T13:23:03Z",,"low","CR-T","4",,52.6804357767105,,"Escalated",,,,"Prime","2018-05-12T13:23:03Z",,,,"Closed",,,"TP"
226,"1",226,16013,3630,"2018-04-07T11:55:03Z",,"high","CR-H","2",,89.9037725175731,,"Escalated",,,,"Prime","2018-04-07T11:55:03Z",,,,"Closed",,,"TP"
227,"1",227,16013,3630,"2018-04-07T11:31:03Z",,"medium","CR-H","3",,84.3996090930887,,"SAR",,,,"Prime","2018-04-07T11:31:03Z",,,,"Closed",,,"TP"
228,"1",228,16013,3630,"2018-03-17T11:39:03Z",,"medium","CR-H","2",,97.9588332120329,,"Escalated",,,,"Prime","2018-03-17T11:39:03Z",,,,"Closed",,,"TP"
229,"1",229,16013,3630,"2018-03-16T13:07:03Z",,"medium","CR-H","4",,55.9188669547439,,"Escalated",,,,"Prime","2018-03-16T13:07:03Z",,,,"Closed",,,"TP"
230,"1",230,16013,3630,"2018-03-03T15:10:03Z",,"medium","CR-C","4",,59.320785489399,,"Escalated",,,,"Prime","2018-03-03T15:10:03Z",,,,"Closed",,,"TP"
231,"1",231,16013,3630,"2018-03-03T15:09:03Z",,"high","CR-H","4",,98.795700923074,,"Escalated",,,,"Prime","2018-03-03T15:09:03Z",,,,"Closed",,,"TP"
232,"1",232,18102,5105,"2018-10-18T12:31:03Z",,"low","CR-T","2",,53.8657833705656,,"SAR",,,,"Prime","2018-10-18T12:31:03Z",,,,"Closed",,,"TP"
233,"1",233,18102,5105,"2018-07-18T11:49:03Z",,"medium","CR-C","2",,92.9221065831371,,"Escalated",,,,"Prime","2018-07-18T11:49:03Z",,,,"Closed",,,"TP"
234,"1",234,18102,5105,"2019-03-09T13:50:03Z",,"low","CR-C","2",,56.4019807497971,,"Escalated",,,,"Prime","2019-03-09T13:50:03Z",,,,"Closed",,,"TP"
235,"1",235,18102,5105,"2019-03-08T20:43:03Z",,"low","CR-T","1",,92.3945003305562,,"Escalated",,,,"Prime","2019-03-08T20:43:03Z",,,,"Closed",,,"TP"
236,"1",236,18102,5105,"2019-03-08T20:25:03Z",,"low","CR-T","3",,77.3634065524675,,"SAR",,,,"Prime","2019-03-08T20:25:03Z",,,,"Closed",,,"TP"
237,"1",237,18102,5105,"2019-02-26T14:55:03Z",,"medium","CR-S","3",,70.0421653920785,,"Escalated",,,,"Prime","2019-02-26T14:55:03Z",,,,"Closed",,,"TP"
238,"1",238,18102,5105,"2019-02-02T12:03:03Z",,"low","CR-S","2",,58.2869279198349,,"Escalated",,,,"Prime","2019-02-02T12:03:03Z",,,,"Closed",,,"TP"
239,"1",239,18102,5105,"2019-02-02T11:57:03Z",,"low","CR-C","4",,50.1836772658862,,"SAR",,,,"Prime","2019-02-02T11:57:03Z",,,,"Closed",,,"TP"
240,"1",240,18102,5105,"2019-02-02T11:48:03Z",,"medium","CR-C","4",,67.1807660139166,,"SAR",,,,"Prime","2019-02-02T11:48:03Z",,,,"Closed",,,"TP"
241,"1",241,18102,5105,"2019-02-02T11:38:03Z",,"low","CR-C","2",,86.6891354089603,,"SAR",,,,"Prime","2019-02-02T11:38:03Z",,,,"Closed",,,"TP"
242,"1",242,18102,5105,"2019-01-19T13:08:03Z",,"high","CR-T","4",,96.081091533415,,"SAR",,,,"Prime","2019-01-19T13:08:03Z",,,,"Closed",,,"TP"
243,"1",243,18102,5105,"2019-01-19T12:54:03Z",,"high","CR-S","3",,56.5736889257096,,"SAR",,,,"Prime","2019-01-19T12:54:03Z",,,,"Closed",,,"TP"
244,"1",244,18102,5105,"2019-01-02T16:58:03Z",,"high","CR-S","4",,74.5636880979873,,"Escalated",,,,"Prime","2019-01-02T16:58:03Z",,,,"Closed",,,"TP"
245,"1",245,18102,5105,"2019-01-01T16:26:03Z",,"high","CR-T","3",,66.3434472167864,,"Escalated",,,,"Prime","2019-01-01T16:26:03Z",,,,"Closed",,,"TP"
246,"1",246,18102,5105,"2019-01-01T16:24:03Z",,"medium","CR-H","2",,70.2406137250364,,"SAR",,,,"Prime","2019-01-01T16:24:03Z",,,,"Closed",,,"TP"
247,"1",247,18102,5105,"2019-01-01T16:06:03Z",,"high","CR-S","4",,75.8198622381315,,"SAR",,,,"Prime","2019-01-01T16:06:03Z",,,,"Closed",,,"TP"
248,"1",248,18102,5105,"2019-01-01T15:34:03Z",,"high","CR-H","1",,89.0162332681939,,"Escalated",,,,"Prime","2019-01-01T15:34:03Z",,,,"Closed",,,"TP"
249,"1",249,18102,5105,"2019-01-01T12:37:03Z",,"low","CR-H","4",,62.9910581512377,,"Escalated",,,,"Prime","2019-01-01T12:37:03Z",,,,"Closed",,,"TP"
250,"1",250,18102,5105,"2019-01-01T12:24:03Z",,"low","CR-S","1",,72.302126896102,,"SAR",,,,"Prime","2019-01-01T12:24:03Z",,,,"Closed",,,"TP"
251,"1",251,18102,5105,"2018-12-27T17:17:03Z",,"high","CR-C","3",,84.1306228307076,,"Escalated",,,,"Prime","2018-12-27T17:17:03Z",,,,"Closed",,,"TP"
252,"1",252,18102,5105,"2018-12-27T17:17:03Z",,"medium","CR-T","2",,89.5717213163152,,"Escalated",,,,"Prime","2018-12-27T17:17:03Z",,,,"Closed",,,"TP"
253,"1",253,18102,5105,"2018-12-21T14:53:03Z",,"medium","CR-S","4",,61.7191915283911,,"SAR",,,,"Prime","2018-12-21T14:53:03Z",,,,"Closed",,,"TP"
254,"1",254,18102,5105,"2018-12-21T14:21:03Z",,"low","CR-S","3",,72.2066306625493,,"SAR",,,,"Prime","2018-12-21T14:21:03Z",,,,"Closed",,,"TP"
255,"1",255,18102,5105,"2018-12-21T13:22:03Z",,"high","CR-S","1",,86.302244849503,,"Escalated",,,,"Prime","2018-12-21T13:22:03Z",,,,"Closed",,,"TP"
256,"1",256,18102,5105,"2018-12-21T13:11:03Z",,"medium","CR-C","2",,51.2991580297239,,"SAR",,,,"Prime","2018-12-21T13:11:03Z",,,,"Closed",,,"TP"
257,"1",257,18102,5105,"2018-12-21T12:28:03Z",,"high","CR-C","2",,52.8412081883289,,"SAR",,,,"Prime","2018-12-21T12:28:03Z",,,,"Closed",,,"TP"
258,"1",258,18102,5105,"2018-12-21T11:48:03Z",,"medium","CR-T","1",,85.1720413658768,,"Escalated",,,,"Prime","2018-12-21T11:48:03Z",,,,"Closed",,,"TP"
259,"1",259,18102,5105,"2018-12-14T16:35:03Z",,"low","CR-C","2",,58.3062197780237,,"SAR",,,,"Prime","2018-12-14T16:35:03Z",,,,"Closed",,,"TP"
260,"1",260,18102,5105,"2018-12-14T16:34:03Z",,"low","CR-S","3",,97.9189658653922,,"SAR",,,,"Prime","2018-12-14T16:34:03Z",,,,"Closed",,,"TP"
261,"1",261,18102,5105,"2018-12-14T16:30:03Z",,"medium","CR-S","4",,99.8424859950319,,"Escalated",,,,"Prime","2018-12-14T16:30:03Z",,,,"Closed",,,"TP"
262,"1",262,18102,5105,"2018-12-14T16:27:03Z",,"high","CR-T","4",,85.4863806511276,,"Escalated",,,,"Prime","2018-12-14T16:27:03Z",,,,"Closed",,,"TP"
263,"1",263,18102,5105,"2018-12-01T12:53:03Z",,"low","CR-S","2",,90.9255255246535,,"Escalated",,,,"Prime","2018-12-01T12:53:03Z",,,,"Closed",,,"TP"
264,"1",264,18102,5105,"2018-11-03T16:39:03Z",,"low","CR-H","3",,94.6055452106521,,"Escalated",,,,"Prime","2018-11-03T16:39:03Z",,,,"Closed",,,"TP"
265,"1",265,18102,5105,"2018-10-26T17:00:03Z",,"low","CR-T","4",,96.736143308226,,"Escalated",,,,"Prime","2018-10-26T17:00:03Z",,,,"Closed",,,"TP"
266,"1",266,18102,5105,"2018-10-18T12:33:03Z",,"medium","CR-S","4",,72.0263828057796,,"SAR",,,,"Prime","2018-10-18T12:33:03Z",,,,"Closed",,,"TP"
267,"1",267,18102,5105,"2018-10-02T11:20:03Z",,"high","CR-H","3",,81.8361005862244,,"Escalated",,,,"Prime","2018-10-02T11:20:03Z",,,,"Closed",,,"TP"
268,"1",268,18102,5105,"2018-10-02T11:20:03Z",,"medium","CR-C","2",,78.5550738917664,,"SAR",,,,"Prime","2018-10-02T11:20:03Z",,,,"Closed",,,"TP"
269,"1",269,18102,5105,"2018-09-12T12:25:03Z",,"low","CR-C","1",,78.8320156629197,,"SAR",,,,"Prime","2018-09-12T12:25:03Z",,,,"Closed",,,"TP"
270,"1",270,18102,5105,"2018-09-07T18:27:03Z",,"medium","CR-H","4",,81.2675218563527,,"Escalated",,,,"Prime","2018-09-07T18:27:03Z",,,,"Closed",,,"TP"
271,"1",271,18102,5105,"2018-09-05T17:35:03Z",,"low","CR-S","3",,69.4656639941968,,"SAR",,,,"Prime","2018-09-05T17:35:03Z",,,,"Closed",,,"TP"
272,"1",272,18102,5105,"2018-08-15T12:29:03Z",,"medium","CR-C","3",,93.7009288463742,,"Escalated",,,,"Prime","2018-08-15T12:29:03Z",,,,"Closed",,,"TP"
273,"1",273,18102,5105,"2018-08-15T12:28:03Z",,"high","CR-S","1",,68.8891981379129,,"SAR",,,,"Prime","2018-08-15T12:28:03Z",,,,"Closed",,,"TP"
274,"1",274,18102,5105,"2018-08-15T12:28:03Z",,"low","CR-C","4",,82.9785558860749,,"Escalated",,,,"Prime","2018-08-15T12:28:03Z",,,,"Closed",,,"TP"
275,"1",275,18102,5105,"2018-08-15T12:27:03Z",,"medium","CR-T","4",,92.3086852650158,,"Escalated",,,,"Prime","2018-08-15T12:27:03Z",,,,"Closed",,,"TP"
276,"1",276,18102,5105,"2018-07-19T12:06:03Z",,"medium","CR-S","2",,73.7245155498385,,"SAR",,,,"Prime","2018-07-19T12:06:03Z",,,,"Closed",,,"TP"
277,"1",277,18102,5105,"2018-06-23T15:06:03Z",,"high","CR-T","2",,91.3171921740286,,"Escalated",,,,"Prime","2018-06-23T15:06:03Z",,,,"Closed",,,"TP"
278,"1",278,18102,5105,"2018-03-09T15:44:03Z",,"low","CR-S","3",,83.4756241063587,,"SAR",,,,"Prime","2018-03-09T15:44:03Z",,,,"Closed",,,"TP"
279,"1",279,18102,5105,"2018-03-07T18:43:03Z",,"low","CR-C","1",,89.8675609496422,,"SAR",,,,"Prime","2018-03-07T18:43:03Z",,,,"Closed",,,"TP"
280,"1",280,18102,5105,"2018-03-07T18:43:03Z",,"medium","CR-S","4",,70.8669402869418,,"Escalated",,,,"Prime","2018-03-07T18:43:03Z",,,,"Closed",,,"TP"
281,"1",281,18102,5105,"2018-03-07T18:42:03Z",,"low","CR-C","1",,60.3485298808664,,"Escalated",,,,"Prime","2018-03-07T18:42:03Z",,,,"Closed",,,"TP"
282,"1",282,12378,1027,"2018-10-31T11:34:03Z",,"low","CR-C","4",,70.3967927838676,,"Escalated",,,,"Prime","2018-10-31T11:34:03Z",,,,"Closed",,,"TP"
283,"1",283,17509,4683,"2019-01-11T13:16:03Z",,"medium","CR-C","4",,75.3001453820616,,"SAR",,,,"Prime","2019-01-11T13:16:03Z",,,,"Closed",,,"TP"
284,"1",284,17509,4683,"2019-01-11T12:46:03Z",,"medium","CR-S","3",,88.0001388373785,,"Escalated",,,,"Prime","2019-01-11T12:46:03Z",,,,"Closed",,,"TP"
285,"1",285,17509,4683,"2019-01-11T11:26:03Z",,"medium","CR-C","4",,60.898098628968,,"Escalated",,,,"Prime","2019-01-11T11:26:03Z",,,,"Closed",,,"TP"
286,"1",286,17509,4683,"2019-01-08T09:58:03Z",,"medium","CR-C","4",,77.004206716083,,"SAR",,,,"Prime","2019-01-08T09:58:03Z",,,,"Closed",,,"TP"
287,"1",287,17509,4683,"2019-01-05T16:26:03Z",,"high","CR-C","3",,67.864056583494,,"SAR",,,,"Prime","2019-01-05T16:26:03Z",,,,"Closed",,,"TP"
288,"1",288,17509,4683,"2019-01-05T16:01:03Z",,"medium","CR-T","1",,63.1889241747558,,"SAR",,,,"Prime","2019-01-05T16:01:03Z",,,,"Closed",,,"TP"
289,"1",289,17509,4683,"2019-01-05T15:28:03Z",,"medium","CR-S","3",,64.7896223701537,,"SAR",,,,"Prime","2019-01-05T15:28:03Z",,,,"Closed",,,"TP"
290,"1",290,17509,4683,"2019-01-05T15:27:03Z",,"medium","CR-H","1",,97.0193005749024,,"SAR",,,,"Prime","2019-01-05T15:27:03Z",,,,"Closed",,,"TP"
291,"1",291,17509,4683,"2019-01-05T15:17:03Z",,"high","CR-T","4",,75.2396524185315,,"SAR",,,,"Prime","2019-01-05T15:17:03Z",,,,"Closed",,,"TP"
292,"1",292,17509,4683,"2019-01-05T14:14:03Z",,"high","CR-C","3",,99.2763914749958,,"Escalated",,,,"Prime","2019-01-05T14:14:03Z",,,,"Closed",,,"TP"
293,"1",293,15838,3516,"2018-03-02T16:23:03Z",,"high","CR-H","4",,59.5036047045142,,"SAR",,,,"Prime","2018-03-02T16:23:03Z",,,,"Closed",,,"TP"
294,"1",294,15838,3516,"2019-02-26T16:00:03Z",,"low","CR-T","3",,53.2167694531381,,"SAR",,,,"Prime","2019-02-26T16:00:03Z",,,,"Closed",,,"TP"
295,"1",295,15838,3516,"2019-02-12T15:01:03Z",,"medium","CR-T","3",,54.9365235609002,,"Escalated",,,,"Prime","2019-02-12T15:01:03Z",,,,"Closed",,,"TP"
296,"1",296,15838,3516,"2019-02-12T14:58:03Z",,"low","CR-T","2",,93.6646606423892,,"SAR",,,,"Prime","2019-02-12T14:58:03Z",,,,"Closed",,,"TP"
297,"1",297,15838,3516,"2019-01-04T12:53:03Z",,"high","CR-T","1",,60.1018113433383,,"Escalated",,,,"Prime","2019-01-04T12:53:03Z",,,,"Closed",,,"TP"
298,"1",298,15838,3516,"2018-12-22T10:19:03Z",,"high","CR-T","1",,64.7898353985511,,"SAR",,,,"Prime","2018-12-22T10:19:03Z",,,,"Closed",,,"TP"
